Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Municipios;0967;Navalcarnero;29298;29985;30695;31379;
Municipios;0973;Navarredonda y San Mamés;129;129;141;138;
Municipios;0992;Navas del Rey;2918;2966;3062;3134;
Municipios;1006;Nuevo Baztán;6276;6454;6630;6760;
Municipios;1013;Olmeda de las Fuentes;348;346;357;376;
Municipios;1028;Orusco de Tajuña;1244;1295;1291;1326;
Municipios;1049;Paracuellos de Jarama;25269;25917;26235;26450;
Municipios;1065;Parla;130124;133482;131689;130577;
Municipios;1071;Patones;541;539;524;536;
Municipios;1087;Pedrezuela;5892;6150;6226;6307;
Municipios;1090;Pelayos de la Presa;2596;2676;2827;2867;
Municipios;1104;Perales de Tajuña;2935;2990;3059;3117;
Municipios;1111;Pezuela de las Torres;842;867;927;931;
Municipios;1126;Pinilla del Valle;191;190;196;198;
Municipios;1132;Pinto;52526;53325;53537;54088;
Municipios;1147;Piñuécar-Gandullas;185;179;185;184;
Municipios;1150;Pozuelo de Alarcón;86422;87165;87134;87728;
Municipios;1163;Pozuelo del Rey;1147;1172;1190;1178;
Municipios;1179;Prádena del Rincón;117;125;149;147;
Municipios;1185;Puebla de la Sierra;65;73;75;84;
Municipios;9020;Puentes Viejas;679;699;719;697;
Municipios;1198;Quijorna;3439;3541;3593;3683;
Municipios;1202;Rascafría;1664;1725;1754;1736;
Municipios;1219;Redueña;260;270;294;298;
Municipios;1224;Ribatejada;783;801;863;871;
Municipios;1230;Rivas-Vaciamadrid;88150;90973;92925;96690;
Municipios;1245;Robledillo de la Jara;80;95;97;114;
Municipios;1258;Robledo de Chavela;4270;4364;4479;4587;
Municipios;1261;Robregordo;58;65;71;70;
Municipios;1277;Rozas de Madrid (Las);95814;96113;94862;95725;
Municipios;1283;Rozas de Puerto Real;530;555;590;577;
Municipios;1296;San Agustín del Guadalix;13379;13466;13538;13608;
Municipios;1300;San Fernando de Henares;39432;39566;39313;38904;
Municipios;1317;San Lorenzo de El Escorial;18369;18532;18454;18423;
Municipios;1338;San Martín de Valdeiglesias;8459;8679;8760;8812;
Municipios;1322;San Martín de la Vega;19170;19633;19853;19927;
Municipios;1343;San Sebastián de los Reyes;89276;91224;90962;91083;
Municipios;1356;Santa María de la Alameda;1254;1321;1436;1499;
Municipios;1369;Santorcaz;886;899;925;941;
Municipios;1375;Santos de la Humosa (Los);2590;2694;2729;2751;
