Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;385236;398126;393332;388911;
Zonas Estadísticas;01;Municipio de Madrid ;206674;219268;217340;214120;
Zonas Estadísticas;02;Norte Metropolitano ;19339;19554;19159;19070;
Zonas Estadísticas;03;Este Metropolitano  ;36149;35794;35040;34746;
Zonas Estadísticas;04;Sur Metropolitano   ;69731;69332;67054;65681;
Zonas Estadísticas;05;Oeste Metropolitano ;25921;26487;26705;27034;
Zonas Estadísticas;06;Sierra Norte        ;1843;1913;1968;2003;
Zonas Estadísticas;07;Nordeste Comunidad  ;3299;3392;3333;3335;
Zonas Estadísticas;08;Sudeste Comunidad   ;5525;5503;5491;5507;
Zonas Estadísticas;09;Sudoeste Comunidad  ;6551;6596;6748;6847;
Zonas Estadísticas;10;Sierra Sur          ;1811;1777;1853;1831;
Zonas Estadísticas;11;Sierra Central      ;8393;8510;8641;8737;
Municipios;0014;Acebeda (La);5;1;0;2;
Municipios;0029;Ajalvir;233;242;245;265;
Municipios;0035;Alameda del Valle;4;8;6;8;
Municipios;0040;Alamo (El);503;538;521;523;
Municipios;0053;Alcalá de Henares;10841;10855;10483;10454;
Municipios;0066;Alcobendas;6697;6837;6572;6527;
Municipios;0072;Alcorcón;7418;7496;7506;7535;
Municipios;0088;Aldea del Fresno;132;128;149;153;
Municipios;0091;Algete;1097;1156;1102;1120;
Municipios;0105;Alpedrete;641;689;701;726;
Municipios;0112;Ambite;24;25;23;24;
Municipios;0127;Anchuelo;63;66;71;64;
Municipios;0133;Aranjuez;3084;3172;3133;3146;
Municipios;0148;Arganda del Rey;3058;3100;3067;3058;
Municipios;0151;Arroyomolinos;1170;1142;1155;1197;
Municipios;0164;Atazar (El);3;3;4;5;
Municipios;0170;Batres;70;78;88;81;
Municipios;0186;Becerril de la Sierra;263;286;268;282;
Municipios;0199;Belmonte de Tajo;100;101;109;90;
Municipios;0210;Berrueco (El);26;23;25;31;
Municipios;0203;Berzosa del Lozoya;3;3;7;11;
Municipios;0225;Boadilla del Monte;2098;2224;2344;2495;
Municipios;0231;Boalo (El);296;283;290;286;
Municipios;0246;Braojos;15;12;16;15;
Municipios;0259;Brea de Tajo;29;32;36;31;
Municipios;0262;Brunete;527;537;563;583;
Municipios;0278;Buitrago del Lozoya;96;97;101;97;
Municipios;0284;Bustarviejo;102;104;108;93;
Municipios;0297;Cabanillas de la Sierra;25;25;34;34;
Municipios;0301;Cabrera (La);130;115;114;131;
Municipios;0318;Cadalso de los Vidrios;167;160;161;161;
Municipios;0323;Camarma de Esteruelas;353;359;352;336;
Municipios;0339;Campo Real;315;316;332;343;
Municipios;0344;Canencia;21;11;11;19;
Municipios;0357;Carabaña;82;100;110;102;
Municipios;0360;Casarrubuelos;177;183;183;185;
Municipios;0376;Cenicientos;115;113;107;109;
Municipios;0382;Cercedilla;402;388;391;412;
Municipios;0395;Cervera de Buitrago;1;2;3;5;
Municipios;0513;Chapinería;109;106;116;119;
Municipios;0528;Chinchón;288;284;285;277;
Municipios;0409;Ciempozuelos;1412;1445;1394;1451;
Municipios;0416;Cobeña;324;333;347;344;
Municipios;0468;Collado Mediano;313;331;354;370;
Municipios;0474;Collado Villalba;3847;3976;3817;3911;
Municipios;0455;Colmenar Viejo;2963;2963;2994;2937;
Municipios;0437;Colmenar de Oreja;422;426;412;412;
Municipios;0421;Colmenar del Arroyo;86;77;87;93;
Municipios;0442;Colmenarejo;454;465;471;488;
Municipios;0480;Corpa;33;30;29;28;
Municipios;0493;Coslada;4861;4688;4519;4281;
Municipios;0506;Cubas de la Sagra;266;257;249;235;
Municipios;0534;Daganzo de Arriba;370;367;393;426;
Municipios;0549;Escorial (El);871;852;869;851;
Municipios;0552;Estremera;60;63;64;74;
Municipios;0565;Fresnedillas de la Oliva;72;79;98;100;
Municipios;0571;Fresno de Torote;81;95;95;96;
Municipios;0587;Fuenlabrada;11202;10855;10340;10025;
Municipios;0590;Fuente el Saz de Jarama;360;379;370;349;
Municipios;0604;Fuentidueña de Tajo;116;120;137;135;
Municipios;0611;Galapagar;1962;2000;1993;1989;
Municipios;0626;Garganta de los Montes;21;18;21;23;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;16;9;9;7;
Municipios;0647;Gascones;12;9;14;13;
Municipios;0650;Getafe;9685;9488;9069;8798;
Municipios;0663;Griñón;532;542;533;522;
Municipios;0679;Guadalix de la Sierra;302;333;333;322;
Municipios;0685;Guadarrama;781;790;796;827;
Municipios;0698;Hiruela (La);1;1;1;0;
Municipios;0702;Horcajo de la Sierra-Aoslos;8;9;9;11;
Municipios;0719;Horcajuelo de la Sierra;4;4;4;4;
Municipios;0724;Hoyo de Manzanares;458;495;501;519;
Municipios;0730;Humanes de Madrid;1116;1069;1034;1006;
Municipios;0745;Leganés;9775;9805;9432;9209;
Municipios;0758;Loeches;436;424;417;431;
Municipios;0761;Lozoya;28;23;17;23;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;50;65;57;65;
Municipios;0783;Madarcos;2;2;3;6;
Municipios;0796;Madrid;206674;219268;217340;214120;
Municipios;0800;Majadahonda;3746;3786;3881;3792;
Municipios;0822;Manzanares el Real;367;371;372;356;
Municipios;0838;Meco;853;861;867;865;
Municipios;0843;Mejorada del Campo;1286;1342;1311;1290;
Municipios;0856;Miraflores de la Sierra;330;334;342;313;
Municipios;0869;Molar (El);525;544;473;474;
Municipios;0875;Molinos (Los);250;243;254;279;
Municipios;0881;Montejo de la Sierra;10;9;14;17;
Municipios;0894;Moraleja de Enmedio;285;290;296;294;
Municipios;0908;Moralzarzal;564;581;595;623;
Municipios;0915;Morata de Tajuña;443;437;409;406;
Municipios;0920;Móstoles;11476;11261;10842;10369;
Municipios;0936;Navacerrada;129;146;140;136;
Municipios;0941;Navalafuente;76;72;80;70;
Municipios;0954;Navalagamella;148;150;155;149;
Municipios;0967;Navalcarnero;1460;1446;1481;1506;
Municipios;0973;Navarredonda y San Mamés;7;7;7;3;
Municipios;0992;Navas del Rey;179;166;162;156;
Municipios;1006;Nuevo Baztán;323;331;358;346;
Municipios;1013;Olmeda de las Fuentes;15;13;13;14;
Municipios;1028;Orusco de Tajuña;64;67;59;56;
Municipios;1049;Paracuellos de Jarama;864;821;819;803;
Municipios;1065;Parla;7334;7462;7055;6853;
Municipios;1071;Patones;17;19;20;18;
Municipios;1087;Pedrezuela;248;268;257;277;
Municipios;1090;Pelayos de la Presa;136;144;151;152;
