Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;369519;384788;394942;404511;
Zonas Estadísticas;01;Municipio de Madrid ;184351;193146;198609;203532;
Zonas Estadísticas;02;Norte Metropolitano ;18101;19090;19713;20411;
Zonas Estadísticas;03;Este Metropolitano  ;38810;40101;40628;41257;
Zonas Estadísticas;04;Sur Metropolitano   ;73647;74618;74693;74796;
Zonas Estadísticas;05;Oeste Metropolitano ;26142;27561;28890;30286;
Zonas Estadísticas;06;Sierra Norte        ;2343;2514;2663;2759;
Zonas Estadísticas;07;Nordeste Comunidad  ;2903;3137;3353;3577;
Zonas Estadísticas;08;Sudeste Comunidad   ;5768;6017;6449;6787;
Zonas Estadísticas;09;Sudoeste Comunidad  ;6255;6531;6844;7179;
Zonas Estadísticas;10;Sierra Sur          ;2048;2148;2319;2450;
Zonas Estadísticas;11;Sierra Central      ;9151;9925;10781;11477;
Municipios;0014;Acebeda (La);9;9;7;8;
Municipios;0029;Ajalvir;183;195;200;216;
Municipios;0035;Alameda del Valle;18;19;24;20;
Municipios;0040;Alamo (El);452;485;498;511;
Municipios;0053;Alcalá de Henares;11952;12114;12072;12156;
Municipios;0066;Alcobendas;5767;5935;6051;6276;
Municipios;0072;Alcorcón;7884;7884;8024;8290;
Municipios;0088;Aldea del Fresno;169;172;179;195;
Municipios;0091;Algete;1189;1310;1362;1402;
Municipios;0105;Alpedrete;670;709;790;850;
Municipios;0112;Ambite;26;34;29;34;
Municipios;0127;Anchuelo;74;74;85;88;
Municipios;0133;Aranjuez;3185;3373;3450;3532;
Municipios;0148;Arganda del Rey;2824;2962;3043;3204;
Municipios;0151;Arroyomolinos;973;1042;1083;1124;
Municipios;0164;Atazar (El);6;8;9;10;
Municipios;0170;Batres;98;96;102;107;
Municipios;0186;Becerril de la Sierra;317;353;388;417;
Municipios;0199;Belmonte de Tajo;112;116;118;121;
Municipios;0210;Berrueco (El);40;48;61;59;
Municipios;0203;Berzosa del Lozoya;23;28;19;19;
Municipios;0225;Boadilla del Monte;2117;2346;2542;2817;
Municipios;0231;Boalo (El);358;381;418;429;
Municipios;0246;Braojos;10;11;11;10;
Municipios;0259;Brea de Tajo;33;32;29;35;
Municipios;0262;Brunete;457;482;517;562;
Municipios;0278;Buitrago del Lozoya;100;109;106;117;
Municipios;0284;Bustarviejo;150;162;166;171;
Municipios;0297;Cabanillas de la Sierra;54;47;61;60;
Municipios;0301;Cabrera (La);146;153;150;156;
Municipios;0318;Cadalso de los Vidrios;183;187;201;215;
Municipios;0323;Camarma de Esteruelas;354;358;380;401;
Municipios;0339;Campo Real;332;321;322;355;
Municipios;0344;Canencia;36;41;44;40;
Municipios;0357;Carabaña;105;113;115;139;
Municipios;0360;Casarrubuelos;193;204;210;214;
Municipios;0376;Cenicientos;130;131;146;159;
Municipios;0382;Cercedilla;399;449;515;526;
Municipios;0395;Cervera de Buitrago;9;10;10;13;
Municipios;0513;Chapinería;121;134;135;147;
Municipios;0528;Chinchón;345;338;360;403;
Municipios;0409;Ciempozuelos;1257;1358;1473;1504;
Municipios;0416;Cobeña;327;364;395;427;
Municipios;0468;Collado Mediano;390;410;454;475;
Municipios;0474;Collado Villalba;3494;3695;3851;4057;
Municipios;0455;Colmenar Viejo;2599;2782;2992;3197;
Municipios;0437;Colmenar de Oreja;489;514;558;580;
Municipios;0421;Colmenar del Arroyo;100;101;111;128;
Municipios;0442;Colmenarejo;444;483;520;556;
Municipios;0480;Corpa;44;39;43;44;
Municipios;0493;Coslada;6500;6497;6490;6329;
Municipios;0506;Cubas de la Sagra;226;260;281;306;
Municipios;0534;Daganzo de Arriba;345;385;422;469;
Municipios;0549;Escorial (El);1051;1160;1210;1250;
Municipios;0552;Estremera;71;83;95;99;
Municipios;0565;Fresnedillas de la Oliva;86;101;114;114;
Municipios;0571;Fresno de Torote;105;109;110;105;
Municipios;0587;Fuenlabrada;15531;15566;15142;14320;
Municipios;0590;Fuente el Saz de Jarama;356;384;398;419;
Municipios;0604;Fuentidueña de Tajo;142;143;152;166;
Municipios;0611;Galapagar;1908;2023;2224;2360;
Municipios;0626;Garganta de los Montes;31;40;39;34;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;34;30;29;29;
Municipios;0647;Gascones;13;10;12;18;
Municipios;0650;Getafe;8832;9144;9243;9512;
Municipios;0663;Griñón;589;587;624;646;
Municipios;0679;Guadalix de la Sierra;322;334;345;367;
Municipios;0685;Guadarrama;843;914;987;1053;
Municipios;0698;Hiruela (La);5;8;9;11;
Municipios;0702;Horcajo de la Sierra-Aoslos;13;15;12;10;
Municipios;0719;Horcajuelo de la Sierra;4;5;9;11;
Municipios;0724;Hoyo de Manzanares;519;558;628;679;
Municipios;0730;Humanes de Madrid;914;925;941;971;
Municipios;0745;Leganés;9509;9754;10037;10406;
Municipios;0758;Loeches;331;371;412;435;
Municipios;0761;Lozoya;35;40;49;53;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;73;75;84;89;
Municipios;0783;Madarcos;3;3;1;2;
Municipios;0796;Madrid;184351;193146;198609;203532;
Municipios;0800;Majadahonda;3786;3886;3968;4142;
Municipios;0822;Manzanares el Real;418;448;515;537;
Municipios;0838;Meco;625;699;762;835;
Municipios;0843;Mejorada del Campo;1535;1523;1525;1512;
Municipios;0856;Miraflores de la Sierra;321;370;421;465;
Municipios;0869;Molar (El);382;412;451;475;
Municipios;0875;Molinos (Los);300;327;342;376;
Municipios;0881;Montejo de la Sierra;19;25;26;26;
Municipios;0894;Moraleja de Enmedio;316;329;327;312;
Municipios;0908;Moralzarzal;627;679;718;786;
Municipios;0915;Morata de Tajuña;408;438;464;508;
Municipios;0920;Móstoles;14017;13650;13235;12849;
Municipios;0936;Navacerrada;187;193;215;221;
Municipios;0941;Navalafuente;69;77;81;86;
Municipios;0954;Navalagamella;129;128;144;150;
Municipios;0967;Navalcarnero;1252;1302;1411;1485;
Municipios;0973;Navarredonda y San Mamés;16;14;17;17;
Municipios;0992;Navas del Rey;154;154;160;166;
Municipios;1006;Nuevo Baztán;431;425;489;495;
Municipios;1013;Olmeda de las Fuentes;21;20;23;23;
Municipios;1028;Orusco de Tajuña;63;74;76;75;
Municipios;1049;Paracuellos de Jarama;747;832;894;958;
Municipios;1065;Parla;6476;6516;6379;6202;
Municipios;1071;Patones;42;41;37;34;
Municipios;1087;Pedrezuela;257;269;291;286;
Municipios;1090;Pelayos de la Presa;137;144;161;177;
Municipios;1104;Perales de Tajuña;184;192;198;202;
Municipios;1111;Pezuela de las Torres;62;63;67;64;
Municipios;1126;Pinilla del Valle;15;17;21;22;
Municipios;1132;Pinto;2398;2494;2613;2717;
Municipios;1147;Piñuécar-Gandullas;4;6;6;7;
Municipios;1150;Pozuelo de Alarcón;4858;5107;5302;5508;
Municipios;1163;Pozuelo del Rey;53;54;62;57;
Municipios;1179;Prádena del Rincón;4;8;9;6;
Municipios;1185;Puebla de la Sierra;6;4;3;7;
Municipios;9020;Puentes Viejas;31;42;47;47;
Municipios;1198;Quijorna;121;132;141;168;
Municipios;1202;Rascafría;142;147;159;159;
Municipios;1219;Redueña;11;13;12;10;
Municipios;1224;Ribatejada;48;49;47;47;
Municipios;1230;Rivas-Vaciamadrid;4789;5365;5747;6073;
Municipios;1245;Robledillo de la Jara;6;6;8;7;
Municipios;1258;Robledo de Chavela;271;286;308;310;
Municipios;1261;Robregordo;2;3;3;5;
Municipios;1277;Rozas de Madrid (Las);4794;5049;5266;5421;
Municipios;1283;Rozas de Puerto Real;23;26;38;35;
Municipios;1296;San Agustín del Guadalix;590;636;664;686;
Municipios;1300;San Fernando de Henares;2837;2949;2960;2900;
Municipios;1317;San Lorenzo de El Escorial;1111;1197;1242;1314;
Municipios;1338;San Martín de Valdeiglesias;462;479;513;537;
Municipios;1322;San Martín de la Vega;820;895;952;1023;
Municipios;1343;San Sebastián de los Reyes;4616;4866;4900;4961;
Municipios;1356;Santa María de la Alameda;96;117;108;114;
Municipios;1369;Santorcaz;54;55;53;52;
Municipios;1375;Santos de la Humosa (Los);96;104;115;133;
Municipios;1381;Serna del Monte (La);10;13;13;15;
Municipios;1408;Serranillos del Valle;216;226;233;245;
Municipios;1415;Sevilla la Nueva;337;358;378;416;
Municipios;1436;Somosierra;6;6;6;5;
Municipios;1441;Soto del Real;538;570;643;694;
Municipios;1454;Talamanca de Jarama;163;183;206;205;
Municipios;1467;Tielmes;118;131;137;153;
Municipios;1473;Titulcia;68;68;68;71;
Municipios;1489;Torrejón de Ardoz;6837;6982;7003;7167;
Municipios;1505;Torrejón de Velasco;214;204;211;217;
Municipios;1492;Torrejón de la Calzada;469;468;457;486;
Municipios;1512;Torrelaguna;262;283;298;307;
Municipios;1527;Torrelodones;1354;1454;1518;1612;
Municipios;1533;Torremocha de Jarama;50;63;61;73;
Municipios;1548;Torres de la Alameda;435;442;443;443;
Municipios;9036;Tres Cantos;3013;3197;3349;3462;
Municipios;1551;Valdaracete;37;36;41;43;
Municipios;1564;Valdeavero;86;90;86;89;
Municipios;1570;Valdelaguna;36;41;42;52;
Municipios;1586;Valdemanco;46;46;50;49;
Municipios;1599;Valdemaqueda;58;63;63;71;
Municipios;1603;Valdemorillo;604;654;740;788;
Municipios;1610;Valdemoro;2824;3059;3204;3470;
Municipios;1625;Valdeolmos-Alalpardo;169;181;174;192;
Municipios;1631;Valdepiélagos;35;34;36;42;
Municipios;1646;Valdetorres de Jarama;235;253;281;298;
Municipios;1659;Valdilecha;134;152;168;184;
Municipios;1662;Valverde de Alcalá;22;26;31;38;
Municipios;1678;Velilla de San Antonio;606;682;694;742;
Municipios;1684;Vellón (El);88;88;88;94;
Municipios;1697;Venturada;102;111;139;159;
Municipios;1718;Villa del Prado;349;362;408;429;
Municipios;1701;Villaconejos;174;178;204;204;
Municipios;1723;Villalbilla;665;694;749;775;
Municipios;1739;Villamanrique de Tajo;36;48;51;49;
Municipios;1744;Villamanta;154;172;178;178;
Municipios;1757;Villamantilla;62;65;58;67;
Municipios;1782;Villanueva de Perales;65;67;65;73;
Municipios;1760;Villanueva de la Cañada;1101;1167;1249;1315;
Municipios;1776;Villanueva del Pardillo;573;628;663;740;
Municipios;1795;Villar del Olmo;129;138;154;169;
Municipios;1809;Villarejo de Salvanés;438;460;496;498;
Municipios;1816;Villaviciosa de Odón;1754;1794;1825;1813;
Municipios;1821;Villavieja del Lozoya;21;27;31;31;
Municipios;1837;Zarzalejo;98;97;117;127;
