Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;122710;125965;123658;126636;
Zonas Estadísticas;01;Municipio de Madrid ;82072;83682;81727;82181;
Zonas Estadísticas;02;Norte Metropolitano ;3810;3986;3949;4173;
Zonas Estadísticas;03;Este Metropolitano  ;7045;7441;7250;7682;
Zonas Estadísticas;04;Sur Metropolitano   ;15480;16162;16417;17532;
Zonas Estadísticas;05;Oeste Metropolitano ;5838;6070;6099;6420;
Zonas Estadísticas;06;Sierra Norte        ;876;882;820;861;
Zonas Estadísticas;07;Nordeste Comunidad  ;632;683;661;725;
Zonas Estadísticas;08;Sudeste Comunidad   ;1933;1863;1742;1787;
Zonas Estadísticas;09;Sudoeste Comunidad  ;1735;1797;1732;1864;
Zonas Estadísticas;10;Sierra Sur          ;889;885;794;796;
Zonas Estadísticas;11;Sierra Central      ;2400;2514;2467;2615;
Municipios;0014;Acebeda (La);5;5;4;2;
Municipios;0029;Ajalvir;48;45;46;48;
Municipios;0035;Alameda del Valle;6;4;5;5;
Municipios;0040;Alamo (El);235;250;237;262;
Municipios;0053;Alcalá de Henares;2723;2941;2913;3127;
Municipios;0066;Alcobendas;1344;1412;1409;1508;
Municipios;0072;Alcorcón;2561;2801;2869;3164;
Municipios;0088;Aldea del Fresno;66;73;73;84;
Municipios;0091;Algete;233;254;243;258;
Municipios;0105;Alpedrete;177;187;169;186;
Municipios;0112;Ambite;16;20;23;27;
Municipios;0127;Anchuelo;21;16;12;8;
Municipios;0133;Aranjuez;1035;1043;1023;1017;
Municipios;0148;Arganda del Rey;585;592;515;524;
Municipios;0151;Arroyomolinos;81;90;98;112;
Municipios;0164;Atazar (El);3;3;5;4;
Municipios;0170;Batres;17;17;18;18;
Municipios;0186;Becerril de la Sierra;94;88;91;80;
Municipios;0199;Belmonte de Tajo;37;26;35;29;
Municipios;0210;Berrueco (El);20;23;24;25;
Municipios;0203;Berzosa del Lozoya;4;6;3;2;
Municipios;0225;Boadilla del Monte;495;525;537;580;
Municipios;0231;Boalo (El);68;72;77;76;
Municipios;0246;Braojos;4;5;6;7;
Municipios;0259;Brea de Tajo;16;20;20;17;
Municipios;0262;Brunete;118;129;121;136;
Municipios;0278;Buitrago del Lozoya;44;42;41;43;
Municipios;0284;Bustarviejo;47;55;55;51;
Municipios;0297;Cabanillas de la Sierra;16;14;11;10;
