Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;210820;231530;232088;242218;
Zonas Estadísticas;01;Municipio de Madrid ;122432;131205;127716;129827;
Zonas Estadísticas;02;Norte Metropolitano ;8053;9151;9578;10407;
Zonas Estadísticas;03;Este Metropolitano  ;15317;17375;17910;19374;
Zonas Estadísticas;04;Sur Metropolitano   ;39710;45375;47513;51254;
Zonas Estadísticas;05;Oeste Metropolitano ;12359;13947;14532;15612;
Zonas Estadísticas;06;Sierra Norte        ;1198;1336;1386;1429;
Zonas Estadísticas;07;Nordeste Comunidad  ;1101;1267;1328;1447;
Zonas Estadísticas;08;Sudeste Comunidad   ;2500;2805;2786;2991;
Zonas Estadísticas;09;Sudoeste Comunidad  ;2533;2893;3002;3255;
Zonas Estadísticas;10;Sierra Sur          ;1198;1299;1299;1333;
Zonas Estadísticas;11;Sierra Central      ;4419;4877;5038;5289;
Municipios;0014;Acebeda (La);4;2;2;1;
Municipios;0029;Ajalvir;80;94;87;102;
Municipios;0035;Alameda del Valle;12;12;11;10;
Municipios;0040;Alamo (El);275;318;313;331;
Municipios;0053;Alcalá de Henares;6286;6952;7082;7586;
Municipios;0066;Alcobendas;3408;3886;4033;4372;
Municipios;0072;Alcorcón;8042;9186;9513;9980;
Municipios;0088;Aldea del Fresno;88;91;110;123;
Municipios;0091;Algete;431;455;475;481;
Municipios;0105;Alpedrete;393;441;447;452;
Municipios;0112;Ambite;26;26;29;31;
Municipios;0127;Anchuelo;30;33;32;34;
Municipios;0133;Aranjuez;1736;1962;1982;2039;
Municipios;0148;Arganda del Rey;1119;1217;1244;1357;
Municipios;0151;Arroyomolinos;265;308;337;399;
Municipios;0164;Atazar (El);3;3;6;4;
Municipios;0170;Batres;32;37;38;49;
Municipios;0186;Becerril de la Sierra;146;173;170;187;
Municipios;0199;Belmonte de Tajo;50;58;52;57;
Municipios;0210;Berrueco (El);31;34;37;32;
Municipios;0203;Berzosa del Lozoya;5;8;8;10;
Municipios;0225;Boadilla del Monte;1124;1279;1357;1450;
Municipios;0231;Boalo (El);162;186;200;218;
Municipios;0246;Braojos;5;6;6;7;
Municipios;0259;Brea de Tajo;28;31;35;35;
Municipios;0262;Brunete;213;239;254;279;
Municipios;0278;Buitrago del Lozoya;51;57;54;56;
Municipios;0284;Bustarviejo;53;68;78;78;
Municipios;0297;Cabanillas de la Sierra;33;32;31;27;
Municipios;0301;Cabrera (La);84;87;98;88;
Municipios;0318;Cadalso de los Vidrios;102;118;121;138;
Municipios;0323;Camarma de Esteruelas;142;168;160;159;
Municipios;0339;Campo Real;108;117;134;150;
Municipios;0344;Canencia;17;23;26;24;
Municipios;0357;Carabaña;66;68;63;61;
Municipios;0360;Casarrubuelos;54;71;76;83;
Municipios;0376;Cenicientos;90;88;86;94;
Municipios;0382;Cercedilla;201;206;222;225;
Municipios;0395;Cervera de Buitrago;11;17;15;13;
Municipios;0513;Chapinería;70;70;63;60;
Municipios;0528;Chinchón;175;189;184;188;
Municipios;0409;Ciempozuelos;562;618;602;669;
Municipios;0416;Cobeña;94;105;111;126;
Municipios;0468;Collado Mediano;189;206;215;220;
Municipios;0474;Collado Villalba;1480;1651;1669;1787;
Municipios;0455;Colmenar Viejo;1006;1119;1171;1272;
Municipios;0437;Colmenar de Oreja;239;266;260;269;
Municipios;0421;Colmenar del Arroyo;59;62;66;73;
Municipios;0442;Colmenarejo;178;203;213;230;
Municipios;0480;Corpa;11;13;15;19;
Municipios;0493;Coslada;2248;2734;2919;3229;
Municipios;0506;Cubas de la Sagra;104;119;124;122;
Municipios;0534;Daganzo de Arriba;108;120;131;153;
Municipios;0549;Escorial (El);448;514;544;575;
Municipios;0552;Estremera;56;58;46;46;
Municipios;0565;Fresnedillas de la Oliva;29;39;47;47;
Municipios;0571;Fresno de Torote;57;67;82;89;
Municipios;0587;Fuenlabrada;3122;3603;3809;4227;
Municipios;0590;Fuente el Saz de Jarama;140;167;168;170;
Municipios;0604;Fuentidueña de Tajo;47;57;54;65;
Municipios;0611;Galapagar;720;798;853;917;
Municipios;0626;Garganta de los Montes;15;15;16;15;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;12;12;10;10;
Municipios;0647;Gascones;3;7;9;11;
Municipios;0650;Getafe;6897;7915;8382;9033;
Municipios;0663;Griñón;197;227;234;243;
Municipios;0679;Guadalix de la Sierra;158;178;177;184;
Municipios;0685;Guadarrama;463;494;514;547;
Municipios;0698;Hiruela (La);4;5;4;4;
Municipios;0702;Horcajo de la Sierra-Aoslos;6;8;7;6;
Municipios;0719;Horcajuelo de la Sierra;4;5;9;9;
Municipios;0724;Hoyo de Manzanares;203;231;242;244;
Municipios;0730;Humanes de Madrid;240;264;275;320;
Municipios;0745;Leganés;8159;9214;9405;10037;
Municipios;0758;Loeches;108;125;117;121;
Municipios;0761;Lozoya;26;27;28;29;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;43;40;51;50;
Municipios;0783;Madarcos;5;3;2;2;
Municipios;0796;Madrid;122432;131205;127716;129827;
Municipios;0800;Majadahonda;2069;2350;2495;2702;
Municipios;0822;Manzanares el Real;185;190;212;218;
Municipios;0838;Meco;153;181;194;211;
Municipios;0843;Mejorada del Campo;375;424;436;501;
Municipios;0856;Miraflores de la Sierra;176;202;206;198;
Municipios;0869;Molar (El);168;169;179;210;
Municipios;0875;Molinos (Los);154;158;167;175;
Municipios;0881;Montejo de la Sierra;17;18;17;18;
Municipios;0894;Moraleja de Enmedio;100;106;107;121;
Municipios;0908;Moralzarzal;290;355;365;398;
Municipios;0915;Morata de Tajuña;214;243;243;261;
Municipios;0920;Móstoles;6111;7097;7823;8748;
Municipios;0936;Navacerrada;110;110;108;112;
Municipios;0941;Navalafuente;28;30;32;32;
Municipios;0954;Navalagamella;62;68;60;55;
Municipios;0967;Navalcarnero;544;623;637;671;
Municipios;0973;Navarredonda y San Mamés;3;3;5;8;
Municipios;0992;Navas del Rey;91;110;120;122;
Municipios;1006;Nuevo Baztán;123;135;143;160;
Municipios;1013;Olmeda de las Fuentes;6;7;9;8;
Municipios;1028;Orusco de Tajuña;42;42;42;41;
Municipios;1049;Paracuellos de Jarama;335;380;416;417;
Municipios;1065;Parla;2223;2565;2719;2956;
Municipios;1071;Patones;13;17;19;17;
Municipios;1087;Pedrezuela;84;96;98;117;
Municipios;1090;Pelayos de la Presa;109;106;105;105;
Municipios;1104;Perales de Tajuña;100;107;98;99;
Municipios;1111;Pezuela de las Torres;23;24;32;29;
Municipios;1126;Pinilla del Valle;7;11;10;10;
Municipios;1132;Pinto;1061;1208;1247;1336;
Municipios;1147;Piñuécar-Gandullas;6;5;6;5;
Municipios;1150;Pozuelo de Alarcón;2753;3054;3164;3301;
Municipios;1163;Pozuelo del Rey;13;14;18;20;
Municipios;1179;Prádena del Rincón;5;7;6;7;
Municipios;1185;Puebla de la Sierra;0;2;2;5;
Municipios;9020;Puentes Viejas;20;22;23;28;
Municipios;1198;Quijorna;83;93;91;93;
Municipios;1202;Rascafría;69;81;80;85;
Municipios;1219;Redueña;16;18;14;19;
Municipios;1224;Ribatejada;17;21;24;26;
Municipios;1230;Rivas-Vaciamadrid;843;1002;1048;1176;
Municipios;1245;Robledillo de la Jara;6;6;5;3;
Municipios;1258;Robledo de Chavela;146;160;166;169;
Municipios;1261;Robregordo;2;2;3;4;
Municipios;1277;Rozas de Madrid (Las);2030;2323;2430;2666;
Municipios;1283;Rozas de Puerto Real;31;31;28;30;
Municipios;1296;San Agustín del Guadalix;195;227;238;274;
Municipios;1300;San Fernando de Henares;845;940;902;959;
Municipios;1317;San Lorenzo de El Escorial;520;575;579;589;
Municipios;1338;San Martín de Valdeiglesias;286;311;299;309;
Municipios;1322;San Martín de la Vega;335;367;364;379;
Municipios;1343;San Sebastián de los Reyes;2035;2351;2466;2651;
Municipios;1356;Santa María de la Alameda;37;33;41;37;
Municipios;1369;Santorcaz;35;37;32;37;
Municipios;1375;Santos de la Humosa (Los);44;64;63;73;
Municipios;1381;Serna del Monte (La);2;3;2;1;
Municipios;1408;Serranillos del Valle;79;96;96;102;
Municipios;1415;Sevilla la Nueva;166;194;193;227;
Municipios;1436;Somosierra;1;2;2;3;
Municipios;1441;Soto del Real;235;252;270;281;
Municipios;1454;Talamanca de Jarama;71;96;95;116;
Municipios;1467;Tielmes;79;77;77;90;
Municipios;1473;Titulcia;43;50;59;55;
Municipios;1489;Torrejón de Ardoz;3066;3474;3612;3856;
Municipios;1505;Torrejón de Velasco;82;92;101;100;
Municipios;1492;Torrejón de la Calzada;138;151;164;179;
Municipios;1512;Torrelaguna;136;143;134;139;
Municipios;1527;Torrelodones;518;580;576;617;
Municipios;1533;Torremocha de Jarama;48;44;54;54;
Municipios;1548;Torres de la Alameda;145;173;177;194;
Municipios;9036;Tres Cantos;884;1008;1084;1231;
Municipios;1551;Valdaracete;23;21;21;23;
Municipios;1564;Valdeavero;38;33;31;41;
Municipios;1570;Valdelaguna;32;38;35;45;
Municipios;1586;Valdemanco;40;48;46;49;
Municipios;1599;Valdemaqueda;36;47;42;41;
Municipios;1603;Valdemorillo;307;341;333;373;
Municipios;1610;Valdemoro;1222;1376;1392;1530;
Municipios;1625;Valdeolmos-Alalpardo;66;79;87;100;
Municipios;1631;Valdepiélagos;16;21;25;25;
Municipios;1646;Valdetorres de Jarama;125;145;152;147;
Municipios;1659;Valdilecha;68;78;73;80;
Municipios;1662;Valverde de Alcalá;10;11;11;12;
Municipios;1678;Velilla de San Antonio;120;158;164;191;
Municipios;1684;Vellón (El);49;61;64;77;
Municipios;1697;Venturada;51;59;68;64;
Municipios;1718;Villa del Prado;191;197;217;237;
Municipios;1701;Villaconejos;117;130;117;126;
Municipios;1723;Villalbilla;202;232;239;249;
Municipios;1739;Villamanrique de Tajo;27;27;34;34;
Municipios;1744;Villamanta;71;91;86;92;
Municipios;1757;Villamantilla;28;38;31;30;
Municipios;1782;Villanueva de Perales;36;41;47;53;
Municipios;1760;Villanueva de la Cañada;409;470;481;498;
Municipios;1776;Villanueva del Pardillo;262;271;273;291;
Municipios;1795;Villar del Olmo;38;45;43;46;
Municipios;1809;Villarejo de Salvanés;172;209;199;233;
Municipios;1816;Villaviciosa de Odón;840;972;1011;1151;
Municipios;1821;Villavieja del Lozoya;10;9;11;14;
Municipios;1837;Zarzalejo;50;56;55;53;
