Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;435538;438535;429134;421464;
Zonas Estadísticas;01;Municipio de Madrid ;225757;233216;231208;227711;
Zonas Estadísticas;02;Norte Metropolitano ;21846;21575;20623;20204;
Zonas Estadísticas;03;Este Metropolitano  ;44241;43000;41409;40755;
Zonas Estadísticas;04;Sur Metropolitano   ;85015;82415;78051;75239;
Zonas Estadísticas;05;Oeste Metropolitano ;26137;25704;25335;25339;
Zonas Estadísticas;06;Sierra Norte        ;2285;2300;2303;2335;
Zonas Estadísticas;07;Nordeste Comunidad  ;3903;3908;3898;3887;
Zonas Estadísticas;08;Sudeste Comunidad   ;6947;6884;6846;6849;
Zonas Estadísticas;09;Sudoeste Comunidad  ;8746;8692;8446;8290;
Zonas Estadísticas;10;Sierra Sur          ;2032;2089;2118;2045;
Zonas Estadísticas;11;Sierra Central      ;8629;8752;8897;8810;
Municipios;0014;Acebeda (La);2;3;2;3;
Municipios;0029;Ajalvir;394;334;302;293;
Municipios;0035;Alameda del Valle;3;5;10;13;
Municipios;0040;Alamo (El);526;534;534;562;
Municipios;0053;Alcalá de Henares;12432;12002;11595;11485;
Municipios;0066;Alcobendas;7257;7145;6812;6701;
Municipios;0072;Alcorcón;8963;8692;8257;8097;
Municipios;0088;Aldea del Fresno;193;209;208;206;
Municipios;0091;Algete;1112;1124;1087;1035;
Municipios;0105;Alpedrete;645;657;659;640;
Municipios;0112;Ambite;32;26;33;25;
Municipios;0127;Anchuelo;100;89;92;85;
Municipios;0133;Aranjuez;3553;3532;3409;3254;
Municipios;0148;Arganda del Rey;3972;3962;3805;3778;
Municipios;0151;Arroyomolinos;2080;1966;1803;1681;
Municipios;0164;Atazar (El);2;5;2;2;
Municipios;0170;Batres;84;92;93;95;
Municipios;0186;Becerril de la Sierra;282;278;294;298;
Municipios;0199;Belmonte de Tajo;113;109;101;110;
Municipios;0210;Berrueco (El);45;45;35;25;
Municipios;0203;Berzosa del Lozoya;10;12;9;9;
Municipios;0225;Boadilla del Monte;2172;2184;2240;2420;
Municipios;0231;Boalo (El);330;341;348;362;
Municipios;0246;Braojos;7;7;8;8;
Municipios;0259;Brea de Tajo;19;16;16;23;
Municipios;0262;Brunete;630;617;580;578;
Municipios;0278;Buitrago del Lozoya;102;111;110;117;
Municipios;0284;Bustarviejo;124;127;142;146;
Municipios;0297;Cabanillas de la Sierra;30;31;33;31;
Municipios;0301;Cabrera (La);156;170;152;143;
Municipios;0318;Cadalso de los Vidrios;193;185;209;198;
Municipios;0323;Camarma de Esteruelas;424;423;415;436;
Municipios;0339;Campo Real;433;461;425;432;
Municipios;0344;Canencia;12;18;15;17;
Municipios;0357;Carabaña;130;110;105;108;
Municipios;0360;Casarrubuelos;225;247;246;246;
Municipios;0376;Cenicientos;119;119;115;103;
Municipios;0382;Cercedilla;385;409;426;423;
Municipios;0395;Cervera de Buitrago;5;5;3;3;
Municipios;0513;Chapinería;108;120;119;130;
Municipios;0528;Chinchón;317;316;322;336;
Municipios;0409;Ciempozuelos;1593;1557;1540;1508;
Municipios;0416;Cobeña;420;385;366;366;
Municipios;0468;Collado Mediano;328;342;375;383;
Municipios;0474;Collado Villalba;4149;4179;4064;4055;
Municipios;0455;Colmenar Viejo;3399;3394;3283;3249;
Municipios;0437;Colmenar de Oreja;443;451;471;492;
Municipios;0421;Colmenar del Arroyo;101;117;111;112;
Municipios;0442;Colmenarejo;455;437;434;454;
Municipios;0480;Corpa;57;59;59;60;
Municipios;0493;Coslada;5600;5469;5288;5010;
Municipios;0506;Cubas de la Sagra;317;316;322;304;
Municipios;0534;Daganzo de Arriba;481;451;430;399;
Municipios;0549;Escorial (El);859;845;871;886;
Municipios;0552;Estremera;66;78;71;70;
Municipios;0565;Fresnedillas de la Oliva;105;113;100;90;
Municipios;0571;Fresno de Torote;123;120;126;133;
Municipios;0587;Fuenlabrada;13357;12853;12017;11416;
Municipios;0590;Fuente el Saz de Jarama;405;409;386;399;
Municipios;0604;Fuentidueña de Tajo;125;137;124;128;
Municipios;0611;Galapagar;1881;1939;1946;1957;
Municipios;0626;Garganta de los Montes;21;29;24;24;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;10;12;15;18;
Municipios;0647;Gascones;17;13;13;17;
Municipios;0650;Getafe;12249;11745;10965;10574;
Municipios;0663;Griñón;516;519;491;495;
Municipios;0679;Guadalix de la Sierra;312;303;325;348;
Municipios;0685;Guadarrama;879;887;872;833;
Municipios;0698;Hiruela (La);2;3;1;3;
Municipios;0702;Horcajo de la Sierra-Aoslos;12;10;8;11;
Municipios;0719;Horcajuelo de la Sierra;3;4;6;9;
Municipios;0724;Hoyo de Manzanares;457;454;488;498;
Municipios;0730;Humanes de Madrid;1345;1273;1252;1216;
Municipios;0745;Leganés;11015;10725;10086;9894;
Municipios;0758;Loeches;667;621;571;533;
Municipios;0761;Lozoya;28;25;37;36;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;69;64;74;79;
Municipios;0783;Madarcos;2;2;4;3;
Municipios;0796;Madrid;225757;233216;231208;227711;
Municipios;0800;Majadahonda;3985;3901;3741;3609;
Municipios;0822;Manzanares el Real;477;457;463;421;
Municipios;0838;Meco;894;892;890;924;
Municipios;0843;Mejorada del Campo;1544;1497;1533;1436;
Municipios;0856;Miraflores de la Sierra;372;362;362;362;
Municipios;0869;Molar (El);655;668;643;642;
Municipios;0875;Molinos (Los);237;250;279;276;
Municipios;0881;Montejo de la Sierra;8;10;10;9;
Municipios;0894;Moraleja de Enmedio;295;305;308;300;
Municipios;0908;Moralzarzal;529;541;561;553;
Municipios;0915;Morata de Tajuña;519;536;560;559;
Municipios;0920;Móstoles;14452;13948;13317;12624;
Municipios;0936;Navacerrada;145;149;157;158;
Municipios;0941;Navalafuente;93;97;84;85;
Municipios;0954;Navalagamella;154;156;160;159;
Municipios;0967;Navalcarnero;2002;1949;1898;1877;
Municipios;0973;Navarredonda y San Mamés;10;9;11;11;
Municipios;0992;Navas del Rey;175;186;203;194;
Municipios;1006;Nuevo Baztán;333;362;381;381;
Municipios;1013;Olmeda de las Fuentes;6;8;9;15;
Municipios;1028;Orusco de Tajuña;66;77;80;84;
Municipios;1049;Paracuellos de Jarama;1464;1313;1194;1085;
Municipios;1065;Parla;9119;8958;8477;7969;
Municipios;1071;Patones;34;29;29;30;
Municipios;1087;Pedrezuela;390;371;345;354;
