Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;439937;456454;465314;475944;
Zonas Estadísticas;01;Municipio de Madrid ;223038;231454;234522;237974;
Zonas Estadísticas;02;Norte Metropolitano ;23020;23844;24446;25070;
Zonas Estadísticas;03;Este Metropolitano  ;43070;44070;44807;45994;
Zonas Estadísticas;04;Sur Metropolitano   ;79344;81561;82513;84674;
Zonas Estadísticas;05;Oeste Metropolitano ;34365;36037;37371;38734;
Zonas Estadísticas;06;Sierra Norte        ;2962;3127;3364;3538;
Zonas Estadísticas;07;Nordeste Comunidad  ;4053;4277;4497;4833;
Zonas Estadísticas;08;Sudeste Comunidad   ;7075;7458;7705;7879;
Zonas Estadísticas;09;Sudoeste Comunidad  ;7926;8472;8930;9380;
Zonas Estadísticas;10;Sierra Sur          ;2507;2677;2951;3062;
Zonas Estadísticas;11;Sierra Central      ;12577;13477;14208;14806;
Municipios;0014;Acebeda (La);8;6;4;6;
Municipios;0029;Ajalvir;301;301;332;340;
Municipios;0035;Alameda del Valle;18;19;29;30;
Municipios;0040;Alamo (El);535;570;608;650;
Municipios;0053;Alcalá de Henares;12740;13100;13335;13694;
Municipios;0066;Alcobendas;7233;7593;7805;8014;
Municipios;0072;Alcorcón;9371;10120;10455;10921;
Municipios;0088;Aldea del Fresno;174;200;206;220;
Municipios;0091;Algete;1606;1644;1673;1701;
Municipios;0105;Alpedrete;999;1105;1175;1238;
Municipios;0112;Ambite;43;47;58;64;
Municipios;0127;Anchuelo;83;80;76;77;
Municipios;0133;Aranjuez;3785;3904;4013;4124;
Municipios;0148;Arganda del Rey;3359;3469;3466;3612;
Municipios;0151;Arroyomolinos;1266;1380;1477;1677;
Municipios;0164;Atazar (El);8;10;9;11;
Municipios;0170;Batres;134;155;166;161;
Municipios;0186;Becerril de la Sierra;420;453;486;488;
Municipios;0199;Belmonte de Tajo;114;117;114;112;
Municipios;0210;Berrueco (El);62;53;47;55;
Municipios;0203;Berzosa del Lozoya;19;20;20;22;
Municipios;0225;Boadilla del Monte;3109;3451;3824;4197;
Municipios;0231;Boalo (El);468;504;549;616;
Municipios;0246;Braojos;19;21;24;24;
Municipios;0259;Brea de Tajo;31;38;36;36;
Municipios;0262;Brunete;674;738;769;808;
