Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;353692;360542;362485;363490;
Zonas Estadísticas;01;Municipio de Madrid ;145956;148946;148812;148361;
Zonas Estadísticas;02;Norte Metropolitano ;21019;21365;21476;21895;
Zonas Estadísticas;03;Este Metropolitano  ;38423;39059;39523;39902;
Zonas Estadísticas;04;Sur Metropolitano   ;75139;76818;77962;78275;
Zonas Estadísticas;05;Oeste Metropolitano ;35283;35220;34948;34867;
Zonas Estadísticas;06;Sierra Norte        ;2412;2491;2568;2604;
Zonas Estadísticas;07;Nordeste Comunidad  ;4628;4898;4926;4960;
Zonas Estadísticas;08;Sudeste Comunidad   ;6429;6645;6835;6935;
Zonas Estadísticas;09;Sudoeste Comunidad  ;10116;10625;10962;11256;
Zonas Estadísticas;10;Sierra Sur          ;2017;2112;2165;2244;
Zonas Estadísticas;11;Sierra Central      ;12270;12363;12308;12191;
Municipios;0014;Acebeda (La);0;0;1;1;
Municipios;0029;Ajalvir;314;316;316;288;
Municipios;0035;Alameda del Valle;4;7;9;9;
Municipios;0040;Alamo (El);626;639;645;625;
Municipios;0053;Alcalá de Henares;11067;11040;10809;10647;
Municipios;0066;Alcobendas;7018;7071;7021;7139;
Municipios;0072;Alcorcón;9297;9255;9134;9021;
Municipios;0088;Aldea del Fresno;158;176;175;180;
Municipios;0091;Algete;1471;1467;1415;1405;
Municipios;0105;Alpedrete;1142;1147;1139;1100;
Municipios;0112;Ambite;31;34;31;29;
Municipios;0127;Anchuelo;76;78;81;93;
Municipios;0133;Aranjuez;3679;3714;3805;3887;
Municipios;0148;Arganda del Rey;3455;3651;3739;3778;
Municipios;0151;Arroyomolinos;2415;2682;2773;2976;
Municipios;0164;Atazar (El);6;3;4;3;
Municipios;0170;Batres;106;118;108;96;
Municipios;0186;Becerril de la Sierra;384;378;357;347;
Municipios;0199;Belmonte de Tajo;75;92;106;106;
Municipios;0210;Berrueco (El);33;34;29;34;
Municipios;0203;Berzosa del Lozoya;21;16;17;15;
Municipios;0225;Boadilla del Monte;5187;5226;5252;5363;
