Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;54970;58306;58015;60952;
Zonas Estadísticas;01;Municipio de Madrid ;36438;38659;38666;40264;
Zonas Estadísticas;02;Norte Metropolitano ;1796;1916;1822;1933;
Zonas Estadísticas;03;Este Metropolitano  ;3140;3283;3281;3463;
Zonas Estadísticas;04;Sur Metropolitano   ;6526;6873;6820;7350;
Zonas Estadísticas;05;Oeste Metropolitano ;2906;3134;3065;3341;
Zonas Estadísticas;06;Sierra Norte        ;455;476;465;487;
Zonas Estadísticas;07;Nordeste Comunidad  ;313;331;343;352;
Zonas Estadísticas;08;Sudeste Comunidad   ;844;892;867;927;
Zonas Estadísticas;09;Sudoeste Comunidad  ;909;999;928;1021;
Zonas Estadísticas;10;Sierra Sur          ;417;440;431;439;
Zonas Estadísticas;11;Sierra Central      ;1226;1303;1327;1375;
Municipios;0014;Acebeda (La);4;3;1;2;
Municipios;0029;Ajalvir;22;22;23;25;
Municipios;0035;Alameda del Valle;5;4;3;3;
Municipios;0040;Alamo (El);145;174;149;169;
Municipios;0053;Alcalá de Henares;1216;1248;1241;1317;
Municipios;0066;Alcobendas;573;619;626;658;
Municipios;0072;Alcorcón;1091;1191;1110;1212;
Municipios;0088;Aldea del Fresno;20;17;19;32;
Municipios;0091;Algete;100;110;117;99;
Municipios;0105;Alpedrete;90;98;105;109;
Municipios;0112;Ambite;6;7;8;9;
Municipios;0127;Anchuelo;10;13;12;15;
Municipios;0133;Aranjuez;458;502;473;496;
Municipios;0148;Arganda del Rey;286;306;272;287;
Municipios;0151;Arroyomolinos;37;39;42;54;
Municipios;0164;Atazar (El);0;0;0;1;
Municipios;0170;Batres;8;10;8;7;
Municipios;0186;Becerril de la Sierra;48;50;50;55;
Municipios;0199;Belmonte de Tajo;20;23;21;24;
Municipios;0210;Berrueco (El);12;8;13;13;
Municipios;0203;Berzosa del Lozoya;4;8;7;6;
Municipios;0225;Boadilla del Monte;234;255;249;290;
Municipios;0231;Boalo (El);44;37;43;37;
Municipios;0246;Braojos;2;3;5;4;
Municipios;0259;Brea de Tajo;5;6;7;9;
Municipios;0262;Brunete;70;69;58;65;
Municipios;0278;Buitrago del Lozoya;40;34;32;30;
Municipios;0284;Bustarviejo;24;24;26;29;
Municipios;0297;Cabanillas de la Sierra;8;8;11;8;
Municipios;0301;Cabrera (La);22;23;25;22;
Municipios;0318;Cadalso de los Vidrios;34;36;43;51;
Municipios;0323;Camarma de Esteruelas;21;26;26;29;
Municipios;0339;Campo Real;50;58;61;67;
Municipios;0344;Canencia;9;11;10;10;
Municipios;0357;Carabaña;23;17;23;26;
Municipios;0360;Casarrubuelos;11;15;19;21;
Municipios;0376;Cenicientos;51;48;45;33;
Municipios;0382;Cercedilla;78;82;69;72;
Municipios;0395;Cervera de Buitrago;2;2;2;0;
Municipios;0513;Chapinería;27;28;31;26;
Municipios;0528;Chinchón;64;66;62;73;
Municipios;0409;Ciempozuelos;192;183;168;190;
Municipios;0416;Cobeña;35;38;36;36;
Municipios;0468;Collado Mediano;38;42;50;49;
Municipios;0474;Collado Villalba;372;386;390;411;
Municipios;0455;Colmenar Viejo;388;407;364;388;
Municipios;0437;Colmenar de Oreja;72;76;83;77;
Municipios;0421;Colmenar del Arroyo;19;20;27;29;
Municipios;0442;Colmenarejo;49;56;47;45;
Municipios;0480;Corpa;9;4;4;7;
Municipios;0493;Coslada;368;415;427;440;
Municipios;0506;Cubas de la Sagra;81;84;73;59;
Municipios;0534;Daganzo de Arriba;24;34;30;31;
Municipios;0549;Escorial (El);131;135;140;151;
Municipios;0552;Estremera;25;35;27;33;
Municipios;0565;Fresnedillas de la Oliva;11;14;12;15;
Municipios;0571;Fresno de Torote;7;8;13;12;
Municipios;0587;Fuenlabrada;708;731;719;774;
Municipios;0590;Fuente el Saz de Jarama;60;53;50;54;
Municipios;0604;Fuentidueña de Tajo;21;15;20;28;
Municipios;0611;Galapagar;167;180;198;225;
Municipios;0626;Garganta de los Montes;7;5;3;4;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;1;3;4;4;
Municipios;0647;Gascones;0;0;1;2;
Municipios;0650;Getafe;1003;1049;1040;1085;
Municipios;0663;Griñón;97;104;107;103;
Municipios;0679;Guadalix de la Sierra;37;39;33;44;
Municipios;0685;Guadarrama;164;181;170;171;
Municipios;0698;Hiruela (La);1;0;0;1;
Municipios;0702;Horcajo de la Sierra-Aoslos;0;0;1;1;
Municipios;0719;Horcajuelo de la Sierra;3;2;2;1;
Municipios;0724;Hoyo de Manzanares;52;71;67;70;
Municipios;0730;Humanes de Madrid;49;47;56;54;
Municipios;0745;Leganés;1032;1099;1153;1319;
Municipios;0758;Loeches;29;27;23;33;
Municipios;0761;Lozoya;10;8;7;7;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;19;20;21;25;
Municipios;0783;Madarcos;0;1;1;1;
Municipios;0796;Madrid;36438;38659;38666;40264;
Municipios;0800;Majadahonda;417;432;421;449;
Municipios;0822;Manzanares el Real;36;45;48;55;
Municipios;0838;Meco;48;47;45;49;
Municipios;0843;Mejorada del Campo;90;92;99;106;
Municipios;0856;Miraflores de la Sierra;26;29;38;44;
Municipios;0869;Molar (El);43;55;63;62;
Municipios;0875;Molinos (Los);28;36;47;57;
Municipios;0881;Montejo de la Sierra;11;9;12;15;
Municipios;0894;Moraleja de Enmedio;23;27;24;29;
Municipios;0908;Moralzarzal;83;100;94;85;
Municipios;0915;Morata de Tajuña;92;93;90;103;
Municipios;0920;Móstoles;1108;1100;1098;1156;
Municipios;0936;Navacerrada;25;24;22;19;
Municipios;0941;Navalafuente;10;8;8;10;
Municipios;0954;Navalagamella;14;13;16;14;
Municipios;0967;Navalcarnero;178;206;195;213;
Municipios;0973;Navarredonda y San Mamés;2;4;4;2;
Municipios;0992;Navas del Rey;30;31;30;36;
Municipios;1006;Nuevo Baztán;22;26;30;26;
Municipios;1013;Olmeda de las Fuentes;2;2;2;1;
Municipios;1028;Orusco de Tajuña;19;21;28;25;
Municipios;1049;Paracuellos de Jarama;62;59;68;75;
Municipios;1065;Parla;349;381;379;390;
Municipios;1071;Patones;27;21;18;21;
Municipios;1087;Pedrezuela;29;42;34;35;
Municipios;1090;Pelayos de la Presa;21;25;22;22;
Municipios;1104;Perales de Tajuña;15;17;15;16;
Municipios;1111;Pezuela de las Torres;9;12;15;12;
Municipios;1126;Pinilla del Valle;2;2;3;2;
Municipios;1132;Pinto;228;248;254;261;
Municipios;1147;Piñuécar-Gandullas;0;1;3;2;
Municipios;1150;Pozuelo de Alarcón;579;654;657;711;
Municipios;1163;Pozuelo del Rey;3;3;5;7;
Municipios;1179;Prádena del Rincón;4;5;6;4;
Municipios;1185;Puebla de la Sierra;1;1;0;0;
Municipios;9020;Puentes Viejas;8;7;7;5;
Municipios;1198;Quijorna;20;22;15;25;
Municipios;1202;Rascafría;23;23;26;26;
Municipios;1219;Redueña;1;0;0;0;
Municipios;1224;Ribatejada;10;12;14;13;
Municipios;1230;Rivas-Vaciamadrid;243;244;265;286;
Municipios;1245;Robledillo de la Jara;0;3;4;4;
Municipios;1258;Robledo de Chavela;37;42;41;41;
Municipios;1261;Robregordo;2;3;2;1;
Municipios;1277;Rozas de Madrid (Las);589;646;579;591;
Municipios;1283;Rozas de Puerto Real;9;10;11;13;
Municipios;1296;San Agustín del Guadalix;58;61;54;55;
Municipios;1300;San Fernando de Henares;248;251;219;238;
Municipios;1317;San Lorenzo de El Escorial;188;178;184;198;
Municipios;1338;San Martín de Valdeiglesias;129;136;110;123;
Municipios;1322;San Martín de la Vega;72;82;85;83;
Municipios;1343;San Sebastián de los Reyes;389;420;392;430;
Municipios;1356;Santa María de la Alameda;14;9;14;13;
Municipios;1369;Santorcaz;0;1;3;9;
Municipios;1375;Santos de la Humosa (Los);13;10;7;8;
Municipios;1381;Serna del Monte (La);0;0;0;0;
Municipios;1408;Serranillos del Valle;33;32;26;35;
Municipios;1415;Sevilla la Nueva;81;87;69;66;
Municipios;1436;Somosierra;3;4;4;3;
Municipios;1441;Soto del Real;81;83;80;83;
Municipios;1454;Talamanca de Jarama;29;32;35;30;
Municipios;1467;Tielmes;31;33;29;29;
Municipios;1473;Titulcia;8;8;8;10;
Municipios;1489;Torrejón de Ardoz;569;608;624;649;
Municipios;1505;Torrejón de Velasco;23;17;21;19;
Municipios;1492;Torrejón de la Calzada;28;37;34;32;
Municipios;1512;Torrelaguna;52;60;56;66;
Municipios;1527;Torrelodones;147;139;132;166;
Municipios;1533;Torremocha de Jarama;28;34;30;31;
Municipios;1548;Torres de la Alameda;96;105;84;63;
Municipios;9036;Tres Cantos;253;261;233;267;
Municipios;1551;Valdaracete;7;9;12;12;
Municipios;1564;Valdeavero;13;9;8;7;
Municipios;1570;Valdelaguna;10;8;6;6;
Municipios;1586;Valdemanco;7;9;9;7;
Municipios;1599;Valdemaqueda;3;5;8;7;
Municipios;1603;Valdemorillo;56;65;74;78;
Municipios;1610;Valdemoro;236;260;285;330;
Municipios;1625;Valdeolmos-Alalpardo;14;15;18;17;
Municipios;1631;Valdepiélagos;10;9;6;2;
Municipios;1646;Valdetorres de Jarama;34;31;35;46;
Municipios;1659;Valdilecha;32;27;30;24;
Municipios;1662;Valverde de Alcalá;6;7;7;4;
Municipios;1678;Velilla de San Antonio;36;38;43;40;
Municipios;1684;Vellón (El);20;20;19;20;
Municipios;1697;Venturada;13;11;9;11;
Municipios;1718;Villa del Prado;64;66;61;82;
Municipios;1701;Villaconejos;25;23;26;29;
Municipios;1723;Villalbilla;48;60;45;51;
Municipios;1739;Villamanrique de Tajo;10;9;7;7;
Municipios;1744;Villamanta;46;47;45;52;
Municipios;1757;Villamantilla;7;9;14;16;
Municipios;1782;Villanueva de Perales;7;6;7;7;
Municipios;1760;Villanueva de la Cañada;81;91;96;113;
Municipios;1776;Villanueva del Pardillo;61;62;66;67;
Municipios;1795;Villar del Olmo;7;9;9;10;
Municipios;1809;Villarejo de Salvanés;55;62;58;74;
Municipios;1816;Villaviciosa de Odón;198;211;218;250;
Municipios;1821;Villavieja del Lozoya;2;3;3;4;
Municipios;1837;Zarzalejo;18;23;21;16;
