Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;288864;294551;292128;294514;
Zonas Estadísticas;01;Municipio de Madrid ;148295;148207;144320;143054;
Zonas Estadísticas;02;Norte Metropolitano ;13351;13880;14026;14414;
Zonas Estadísticas;03;Este Metropolitano  ;24876;26194;26899;28198;
Zonas Estadísticas;04;Sur Metropolitano   ;64730;67104;66833;67582;
Zonas Estadísticas;05;Oeste Metropolitano ;19170;19949;20274;20683;
Zonas Estadísticas;06;Sierra Norte        ;1617;1672;1704;1736;
Zonas Estadísticas;07;Nordeste Comunidad  ;1749;1782;1868;1977;
Zonas Estadísticas;08;Sudeste Comunidad   ;3546;3685;3811;3966;
Zonas Estadísticas;09;Sudoeste Comunidad  ;3790;4042;4196;4484;
Zonas Estadísticas;10;Sierra Sur          ;1588;1627;1655;1699;
Zonas Estadísticas;11;Sierra Central      ;6152;6409;6542;6721;
Municipios;0014;Acebeda (La);4;6;8;12;
Municipios;0029;Ajalvir;124;132;139;132;
Municipios;0035;Alameda del Valle;15;15;16;14;
Municipios;0040;Alamo (El);344;351;350;371;
Municipios;0053;Alcalá de Henares;9265;9559;9449;9529;
Municipios;0066;Alcobendas;5725;5766;5719;5667;
Municipios;0072;Alcorcón;11610;11503;10742;10324;
Municipios;0088;Aldea del Fresno;127;131;129;140;
Municipios;0091;Algete;578;649;652;684;
Municipios;0105;Alpedrete;495;486;477;457;
Municipios;0112;Ambite;24;19;23;25;
Municipios;0127;Anchuelo;38;45;42;47;
Municipios;0133;Aranjuez;2397;2413;2443;2498;
Municipios;0148;Arganda del Rey;1715;1835;1858;1987;
Municipios;0151;Arroyomolinos;479;544;594;667;
Municipios;0164;Atazar (El);7;5;2;2;
Municipios;0170;Batres;66;74;74;83;
Municipios;0186;Becerril de la Sierra;237;240;254;262;
Municipios;0199;Belmonte de Tajo;56;64;76;73;
Municipios;0210;Berrueco (El);45;45;42;44;
Municipios;0203;Berzosa del Lozoya;8;11;11;9;
Municipios;0225;Boadilla del Monte;1658;1728;1769;1845;
Municipios;0231;Boalo (El);235;247;237;247;
Municipios;0246;Braojos;10;10;9;10;
Municipios;0259;Brea de Tajo;31;31;28;28;
Municipios;0262;Brunete;334;345;358;364;
Municipios;0278;Buitrago del Lozoya;73;71;72;74;
Municipios;0284;Bustarviejo;83;83;88;92;
Municipios;0297;Cabanillas de la Sierra;26;22;18;18;
Municipios;0301;Cabrera (La);80;87;89;91;
Municipios;0318;Cadalso de los Vidrios;167;174;185;183;
Municipios;0323;Camarma de Esteruelas;199;213;226;243;
Municipios;0339;Campo Real;164;181;169;170;
Municipios;0344;Canencia;17;15;13;16;
Municipios;0357;Carabaña;67;74;74;85;
Municipios;0360;Casarrubuelos;100;102;121;113;
Municipios;0376;Cenicientos;103;107;111;112;
Municipios;0382;Cercedilla;262;283;277;287;
Municipios;0395;Cervera de Buitrago;9;8;8;10;
Municipios;0513;Chapinería;83;90;89;81;
Municipios;0528;Chinchón;230;236;253;268;
Municipios;0409;Ciempozuelos;809;807;815;851;
Municipios;0416;Cobeña;147;146;142;143;
Municipios;0468;Collado Mediano;259;273;275;269;
Municipios;0474;Collado Villalba;2166;2273;2341;2349;
Municipios;0455;Colmenar Viejo;1562;1629;1630;1708;
Municipios;0437;Colmenar de Oreja;309;313;335;366;
Municipios;0421;Colmenar del Arroyo;92;86;80;73;
Municipios;0442;Colmenarejo;289;281;299;315;
Municipios;0480;Corpa;18;20;23;30;
Municipios;0493;Coslada;4485;4742;4993;5236;
Municipios;0506;Cubas de la Sagra;135;135;138;155;
Municipios;0534;Daganzo de Arriba;165;173;186;197;
Municipios;0549;Escorial (El);688;723;756;794;
Municipios;0552;Estremera;50;56;59;64;
Municipios;0565;Fresnedillas de la Oliva;68;61;52;57;
Municipios;0571;Fresno de Torote;100;98;87;97;
Municipios;0587;Fuenlabrada;5803;6446;6952;7704;
Municipios;0590;Fuente el Saz de Jarama;228;229;234;249;
Municipios;0604;Fuentidueña de Tajo;88;97;101;111;
Municipios;0611;Galapagar;1121;1168;1191;1211;
Municipios;0626;Garganta de los Montes;16;17;14;12;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;14;17;23;21;
Municipios;0647;Gascones;9;9;8;7;
Municipios;0650;Getafe;11025;10967;10301;9831;
Municipios;0663;Griñón;315;333;351;375;
Municipios;0679;Guadalix de la Sierra;205;210;218;220;
Municipios;0685;Guadarrama;625;650;672;693;
Municipios;0698;Hiruela (La);6;4;4;7;
Municipios;0702;Horcajo de la Sierra-Aoslos;8;9;11;16;
Municipios;0719;Horcajuelo de la Sierra;6;6;5;6;
Municipios;0724;Hoyo de Manzanares;308;301;295;305;
Municipios;0730;Humanes de Madrid;417;450;487;498;
Municipios;0745;Leganés;12401;12650;12385;12084;
Municipios;0758;Loeches;160;169;194;194;
Municipios;0761;Lozoya;31;37;43;43;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;56;63;59;59;
Municipios;0783;Madarcos;2;2;2;2;
Municipios;0796;Madrid;148295;148207;144320;143054;
Municipios;0800;Majadahonda;3367;3466;3452;3494;
Municipios;0822;Manzanares el Real;259;283;297;320;
Municipios;0838;Meco;271;267;295;321;
Municipios;0843;Mejorada del Campo;681;749;794;866;
Municipios;0856;Miraflores de la Sierra;221;211;204;214;
Municipios;0869;Molar (El);253;277;299;285;
Municipios;0875;Molinos (Los);187;197;193;189;
Municipios;0881;Montejo de la Sierra;15;17;14;19;
Municipios;0894;Moraleja de Enmedio;139;157;164;171;
Municipios;0908;Moralzarzal;434;418;433;424;
Municipios;0915;Morata de Tajuña;297;315;324;321;
Municipios;0920;Móstoles;12185;13282;13789;14352;
Municipios;0936;Navacerrada;133;133;138;150;
Municipios;0941;Navalafuente;38;41;42;44;
Municipios;0954;Navalagamella;80;81;101;105;
Municipios;0967;Navalcarnero;776;819;857;940;
Municipios;0973;Navarredonda y San Mamés;9;8;8;4;
Municipios;0992;Navas del Rey;136;142;149;148;
Municipios;1006;Nuevo Baztán;198;216;230;255;
Municipios;1013;Olmeda de las Fuentes;13;14;15;13;
Municipios;1028;Orusco de Tajuña;63;61;60;60;
Municipios;1049;Paracuellos de Jarama;482;484;508;556;
Municipios;1065;Parla;4127;4462;4640;4964;
Municipios;1071;Patones;28;30;32;36;
Municipios;1087;Pedrezuela;141;151;170;174;
Municipios;1090;Pelayos de la Presa;108;107;109;126;
Municipios;1104;Perales de Tajuña;115;106;102;97;
Municipios;1111;Pezuela de las Torres;29;34;40;47;
Municipios;1126;Pinilla del Valle;13;13;17;17;
Municipios;1132;Pinto;1642;1730;1779;1875;
Municipios;1147;Piñuécar-Gandullas;5;6;6;9;
Municipios;1150;Pozuelo de Alarcón;3935;4076;4115;4177;
Municipios;1163;Pozuelo del Rey;27;29;29;27;
Municipios;1179;Prádena del Rincón;6;3;4;3;
Municipios;1185;Puebla de la Sierra;7;6;5;6;
Municipios;9020;Puentes Viejas;38;43;47;40;
Municipios;1198;Quijorna;93;112;112;115;
Municipios;1202;Rascafría;91;95;91;90;
Municipios;1219;Redueña;16;12;10;6;
Municipios;1224;Ribatejada;27;22;22;23;
Municipios;1230;Rivas-Vaciamadrid;1651;1809;2016;2243;
Municipios;1245;Robledillo de la Jara;4;7;7;8;
Municipios;1258;Robledo de Chavela;195;210;210;212;
Municipios;1261;Robregordo;3;4;4;5;
Municipios;1277;Rozas de Madrid (Las);3389;3598;3704;3810;
Municipios;1283;Rozas de Puerto Real;37;34;38;37;
Municipios;1296;San Agustín del Guadalix;304;323;329;361;
Municipios;1300;San Fernando de Henares;1213;1256;1340;1469;
Municipios;1317;San Lorenzo de El Escorial;711;751;771;807;
Municipios;1338;San Martín de Valdeiglesias;361;366;366;389;
Municipios;1322;San Martín de la Vega;455;460;493;515;
Municipios;1343;San Sebastián de los Reyes;3476;3671;3726;3937;
Municipios;1356;Santa María de la Alameda;58;69;69;77;
Municipios;1369;Santorcaz;32;34;37;37;
Municipios;1375;Santos de la Humosa (Los);77;67;74;69;
Municipios;1381;Serna del Monte (La);0;1;3;4;
Municipios;1408;Serranillos del Valle;118;115;111;124;
Municipios;1415;Sevilla la Nueva;260;271;267;276;
Municipios;1436;Somosierra;4;4;3;3;
Municipios;1441;Soto del Real;322;361;376;381;
Municipios;1454;Talamanca de Jarama;138;136;143;145;
Municipios;1467;Tielmes;91;100;98;101;
Municipios;1473;Titulcia;58;58;52;51;
Municipios;1489;Torrejón de Ardoz;5003;5360;5519;5876;
Municipios;1505;Torrejón de Velasco;132;146;148;158;
Municipios;1492;Torrejón de la Calzada;243;280;304;303;
Municipios;1512;Torrelaguna;169;170;173;181;
Municipios;1527;Torrelodones;800;816;815;839;
Municipios;1533;Torremocha de Jarama;56;67;49;52;
Municipios;1548;Torres de la Alameda;245;242;227;240;
Municipios;9036;Tres Cantos;1559;1696;1828;1914;
Municipios;1551;Valdaracete;31;34;35;38;
Municipios;1564;Valdeavero;43;53;62;67;
Municipios;1570;Valdelaguna;47;47;52;47;
Municipios;1586;Valdemanco;59;54;57;60;
Municipios;1599;Valdemaqueda;43;39;38;41;
Municipios;1603;Valdemorillo;444;471;498;512;
Municipios;1610;Valdemoro;1859;1934;2007;2086;
Municipios;1625;Valdeolmos-Alalpardo;117;112;121;140;
Municipios;1631;Valdepiélagos;29;29;20;19;
Municipios;1646;Valdetorres de Jarama;179;173;173;191;
Municipios;1659;Valdilecha;96;107;114;110;
Municipios;1662;Valverde de Alcalá;22;20;22;29;
Municipios;1678;Velilla de San Antonio;257;268;283;304;
Municipios;1684;Vellón (El);86;88;92;84;
Municipios;1697;Venturada;89;87;92;94;
Municipios;1718;Villa del Prado;262;283;270;279;
Municipios;1701;Villaconejos;142;147;159;155;
Municipios;1723;Villalbilla;357;373;381;414;
Municipios;1739;Villamanrique de Tajo;43;43;40;44;
Municipios;1744;Villamanta;109;97;107;107;
Municipios;1757;Villamantilla;38;36;42;41;
Municipios;1782;Villanueva de Perales;54;56;57;66;
Municipios;1760;Villanueva de la Cañada;598;628;639;664;
Municipios;1776;Villanueva del Pardillo;351;401;385;400;
Municipios;1795;Villar del Olmo;57;66;72;85;
Municipios;1809;Villarejo de Salvanés;271;267;271;265;
Municipios;1816;Villaviciosa de Odón;1494;1550;1595;1625;
Municipios;1821;Villavieja del Lozoya;10;13;15;12;
Municipios;1837;Zarzalejo;57;61;58;58;
