Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;314163;306807;289881;275142;
Zonas Estadísticas;01;Municipio de Madrid ;142033;140545;133295;126745;
Zonas Estadísticas;02;Norte Metropolitano ;18163;17598;16494;15730;
Zonas Estadísticas;03;Este Metropolitano  ;33553;32526;30752;29350;
Zonas Estadísticas;04;Sur Metropolitano   ;67001;64609;60145;55677;
Zonas Estadísticas;05;Oeste Metropolitano ;24111;23102;21913;21567;
Zonas Estadísticas;06;Sierra Norte        ;1954;1939;1839;1732;
Zonas Estadísticas;07;Nordeste Comunidad  ;3450;3289;3145;3001;
Zonas Estadísticas;08;Sudeste Comunidad   ;5481;5367;5230;5141;
Zonas Estadísticas;09;Sudoeste Comunidad  ;9054;8844;8377;7932;
Zonas Estadísticas;10;Sierra Sur          ;1586;1556;1590;1529;
Zonas Estadísticas;11;Sierra Central      ;7777;7432;7101;6738;
Municipios;0014;Acebeda (La);0;0;0;0;
Municipios;0029;Ajalvir;211;216;196;190;
Municipios;0035;Alameda del Valle;9;6;8;6;
Municipios;0040;Alamo (El);499;489;464;430;
Municipios;0053;Alcalá de Henares;8362;8147;7773;7554;
Municipios;0066;Alcobendas;5788;5599;5075;4750;
Municipios;0072;Alcorcón;7810;7465;6872;6272;
Municipios;0088;Aldea del Fresno;153;171;162;161;
Municipios;0091;Algete;881;858;830;865;
Municipios;0105;Alpedrete;611;576;520;502;
Municipios;0112;Ambite;23;21;28;28;
Municipios;0127;Anchuelo;71;72;79;85;
Municipios;0133;Aranjuez;3094;2951;2754;2569;
Municipios;0148;Arganda del Rey;3141;3120;2840;2749;
Municipios;0151;Arroyomolinos;2730;2729;2426;2303;
Municipios;0164;Atazar (El);1;1;2;1;
Municipios;0170;Batres;69;63;68;69;
Municipios;0186;Becerril de la Sierra;270;266;266;249;
Municipios;0199;Belmonte de Tajo;76;77;76;79;
Municipios;0210;Berrueco (El);35;32;38;33;
Municipios;0203;Berzosa del Lozoya;3;2;2;2;
Municipios;0225;Boadilla del Monte;2917;2858;2948;3169;
Municipios;0231;Boalo (El);407;390;368;313;
Municipios;0246;Braojos;6;5;8;8;
Municipios;0259;Brea de Tajo;12;9;10;15;
Municipios;0262;Brunete;534;490;434;427;
Municipios;0278;Buitrago del Lozoya;88;84;70;80;
Municipios;0284;Bustarviejo;115;104;91;89;
Municipios;0297;Cabanillas de la Sierra;33;32;37;38;
Municipios;0301;Cabrera (La);98;103;83;88;
Municipios;0318;Cadalso de los Vidrios;149;139;141;134;
Municipios;0323;Camarma de Esteruelas;382;339;316;304;
Municipios;0339;Campo Real;371;379;367;351;
Municipios;0344;Canencia;10;7;11;8;
Municipios;0357;Carabaña;106;95;86;90;
Municipios;0360;Casarrubuelos;204;207;210;188;
Municipios;0376;Cenicientos;76;79;79;73;
Municipios;0382;Cercedilla;285;284;276;278;
Municipios;0395;Cervera de Buitrago;3;3;1;3;
Municipios;0513;Chapinería;122;125;119;108;
Municipios;0528;Chinchón;230;240;216;213;
Municipios;0409;Ciempozuelos;1281;1267;1181;1120;
Municipios;0416;Cobeña;474;431;388;361;
Municipios;0468;Collado Mediano;286;269;278;280;
Municipios;0474;Collado Villalba;3048;2969;2718;2577;
Municipios;0455;Colmenar Viejo;2861;2829;2737;2640;
Municipios;0437;Colmenar de Oreja;321;322;293;281;
Municipios;0421;Colmenar del Arroyo;81;76;76;74;
Municipios;0442;Colmenarejo;389;344;321;301;
Municipios;0480;Corpa;41;40;42;39;
Municipios;0493;Coslada;3297;3147;2972;2742;
Municipios;0506;Cubas de la Sagra;368;357;365;344;
Municipios;0534;Daganzo de Arriba;515;466;450;432;
Municipios;0549;Escorial (El);662;631;635;603;
Municipios;0552;Estremera;40;50;51;50;
Municipios;0565;Fresnedillas de la Oliva;86;86;95;83;
Municipios;0571;Fresno de Torote;125;118;117;102;
Municipios;0587;Fuenlabrada;8952;8524;8033;7332;
Municipios;0590;Fuente el Saz de Jarama;304;296;281;280;
Municipios;0604;Fuentidueña de Tajo;93;77;85;85;
Municipios;0611;Galapagar;1575;1553;1438;1436;
Municipios;0626;Garganta de los Montes;11;13;15;11;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;4;3;4;11;
Municipios;0647;Gascones;10;5;4;7;
Municipios;0650;Getafe;9707;9649;9157;8668;
Municipios;0663;Griñón;476;456;449;404;
Municipios;0679;Guadalix de la Sierra;310;296;293;288;
Municipios;0685;Guadarrama;745;749;681;634;
Municipios;0698;Hiruela (La);0;3;3;4;
Municipios;0702;Horcajo de la Sierra-Aoslos;4;5;3;4;
Municipios;0719;Horcajuelo de la Sierra;3;3;4;6;
