Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;329980;344349;347258;351780;
Zonas Estadísticas;01;Municipio de Madrid ;162203;170302;169644;169681;
Zonas Estadísticas;02;Norte Metropolitano ;18757;19472;19466;19676;
Zonas Estadísticas;03;Este Metropolitano  ;31728;32614;33124;34172;
Zonas Estadísticas;04;Sur Metropolitano   ;61250;63543;64345;65559;
Zonas Estadísticas;05;Oeste Metropolitano ;28976;29898;30644;31665;
Zonas Estadísticas;06;Sierra Norte        ;1859;1971;2112;2186;
Zonas Estadísticas;07;Nordeste Comunidad  ;3149;3354;3560;3695;
Zonas Estadísticas;08;Sudeste Comunidad   ;5158;5326;5474;5549;
Zonas Estadísticas;09;Sudoeste Comunidad  ;6377;6798;7205;7477;
Zonas Estadísticas;10;Sierra Sur          ;1691;1758;1807;1881;
Zonas Estadísticas;11;Sierra Central      ;8832;9313;9877;10239;
Municipios;0014;Acebeda (La);1;1;1;1;
Municipios;0029;Ajalvir;190;218;205;232;
Municipios;0035;Alameda del Valle;6;9;6;9;
Municipios;0040;Alamo (El);443;497;503;517;
Municipios;0053;Alcalá de Henares;9810;10150;10165;10179;
Municipios;0066;Alcobendas;6357;6506;6383;6378;
Municipios;0072;Alcorcón;7147;7572;7945;8261;
Municipios;0088;Aldea del Fresno;128;134;121;123;
Municipios;0091;Algete;1334;1326;1391;1421;
Municipios;0105;Alpedrete;789;816;891;904;
Municipios;0112;Ambite;18;23;24;22;
Municipios;0127;Anchuelo;50;48;55;56;
Municipios;0133;Aranjuez;3107;3269;3230;3212;
Municipios;0148;Arganda del Rey;2636;2693;2722;2837;
Municipios;0151;Arroyomolinos;1198;1303;1400;1480;
Municipios;0164;Atazar (El);1;1;4;3;
Municipios;0170;Batres;87;86;97;102;
Municipios;0186;Becerril de la Sierra;269;280;312;316;
Municipios;0199;Belmonte de Tajo;79;76;77;82;
Municipios;0210;Berrueco (El);30;31;32;33;
Municipios;0203;Berzosa del Lozoya;11;14;16;14;
Municipios;0225;Boadilla del Monte;2710;2947;3202;3485;
Municipios;0231;Boalo (El);276;308;339;378;
Municipios;0246;Braojos;16;17;16;20;
Municipios;0259;Brea de Tajo;36;39;37;39;
Municipios;0262;Brunete;610;618;636;660;
Municipios;0278;Buitrago del Lozoya;98;105;106;109;
Municipios;0284;Bustarviejo;77;95;97;107;
Municipios;0297;Cabanillas de la Sierra;26;33;41;42;
Municipios;0301;Cabrera (La);163;165;162;153;
Municipios;0318;Cadalso de los Vidrios;150;147;143;151;
Municipios;0323;Camarma de Esteruelas;319;307;340;377;
Municipios;0339;Campo Real;315;319;294;290;
Municipios;0344;Canencia;19;18;27;25;
Municipios;0357;Carabaña;100;100;105;103;
Municipios;0360;Casarrubuelos;169;169;185;196;
Municipios;0376;Cenicientos;111;100;104;98;
Municipios;0382;Cercedilla;388;422;424;458;
Municipios;0395;Cervera de Buitrago;8;8;7;8;
Municipios;0513;Chapinería;106;106;113;100;
Municipios;0528;Chinchón;272;256;281;285;
Municipios;0409;Ciempozuelos;1216;1235;1284;1282;
Municipios;0416;Cobeña;373;408;399;422;
Municipios;0468;Collado Mediano;366;397;388;408;
Municipios;0474;Collado Villalba;3573;3574;3641;3717;
Municipios;0455;Colmenar Viejo;2795;2908;2944;2984;
Municipios;0437;Colmenar de Oreja;403;412;416;435;
Municipios;0421;Colmenar del Arroyo;75;77;74;72;
Municipios;0442;Colmenarejo;529;550;627;659;
Municipios;0480;Corpa;30;27;25;24;
Municipios;0493;Coslada;3670;3588;3625;3655;
Municipios;0506;Cubas de la Sagra;233;258;287;314;
Municipios;0534;Daganzo de Arriba;484;558;603;654;
Municipios;0549;Escorial (El);814;846;884;879;
Municipios;0552;Estremera;66;72;72;70;
Municipios;0565;Fresnedillas de la Oliva;79;101;103;107;
Municipios;0571;Fresno de Torote;67;82;101;107;
Municipios;0587;Fuenlabrada;9902;10193;10340;10570;
Municipios;0590;Fuente el Saz de Jarama;343;381;415;420;
Municipios;0604;Fuentidueña de Tajo;110;113;115;114;
Municipios;0611;Galapagar;2181;2164;2148;2191;
Municipios;0626;Garganta de los Montes;13;14;14;11;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;6;7;10;13;
Municipios;0647;Gascones;10;9;9;6;
Municipios;0650;Getafe;8142;8486;8342;8508;
Municipios;0663;Griñón;524;569;584;590;
