Serie;Codigo_municipio;Nombre;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;595961;593803;577550;557571;
Zonas Estadísticas;01;Municipio de Madrid ;270245;269838;262232;252494;
Zonas Estadísticas;02;Norte Metropolitano ;32123;31968;31225;30568;
Zonas Estadísticas;03;Este Metropolitano  ;63986;64005;62635;61173;
Zonas Estadísticas;04;Sur Metropolitano   ;131358;130893;126109;120961;
Zonas Estadísticas;05;Oeste Metropolitano ;42074;40803;39341;37901;
Zonas Estadísticas;06;Sierra Norte        ;4083;4093;4129;3962;
Zonas Estadísticas;07;Nordeste Comunidad  ;6875;6873;6735;6554;
Zonas Estadísticas;08;Sudeste Comunidad   ;10206;10383;10547;10409;
Zonas Estadísticas;09;Sudoeste Comunidad  ;15771;16132;16164;15963;
Zonas Estadísticas;10;Sierra Sur          ;2925;2988;3083;3047;
Zonas Estadísticas;11;Sierra Central      ;16315;15827;15350;14539;
Municipios;0014;Acebeda (La);3;2;1;1;
Municipios;0029;Ajalvir;558;516;475;471;
Municipios;0035;Alameda del Valle;17;15;21;17;
Municipios;0040;Alamo (El);847;835;839;832;
Municipios;0053;Alcalá de Henares;17607;17219;16502;15959;
Municipios;0066;Alcobendas;10805;10738;10240;9870;
Municipios;0072;Alcorcón;16462;16004;15060;14248;
Municipios;0088;Aldea del Fresno;272;271;267;269;
Municipios;0091;Algete;1752;1671;1611;1504;
Municipios;0105;Alpedrete;1424;1342;1227;1100;
Municipios;0112;Ambite;56;52;60;53;
Municipios;0127;Anchuelo;144;145;150;140;
Municipios;0133;Aranjuez;5492;5393;5181;4972;
Municipios;0148;Arganda del Rey;5915;6028;5832;5642;
Municipios;0151;Arroyomolinos;4482;4719;4733;4684;
Municipios;0164;Atazar (El);8;6;8;10;
Municipios;0170;Batres;136;130;146;141;
Municipios;0186;Becerril de la Sierra;542;541;559;533;
Municipios;0199;Belmonte de Tajo;140;143;150;155;
Municipios;0210;Berrueco (El);69;79;77;79;
Municipios;0203;Berzosa del Lozoya;11;9;12;11;
Municipios;0225;Boadilla del Monte;5136;5023;5052;5102;
Municipios;0231;Boalo (El);828;825;826;789;
Municipios;0246;Braojos;16;22;23;21;
Municipios;0259;Brea de Tajo;42;37;38;32;
Municipios;0262;Brunete;1110;1083;1031;940;
Municipios;0278;Buitrago del Lozoya;151;159;152;144;
Municipios;0284;Bustarviejo;276;268;270;254;
Municipios;0297;Cabanillas de la Sierra;75;81;88;91;
Municipios;0301;Cabrera (La);246;259;271;264;
Municipios;0318;Cadalso de los Vidrios;226;238;238;230;
Municipios;0323;Camarma de Esteruelas;836;834;788;750;
Municipios;0339;Campo Real;641;660;675;699;
Municipios;0344;Canencia;24;25;22;19;
Municipios;0357;Carabaña;198;200;213;217;
Municipios;0360;Casarrubuelos;440;445;438;393;
Municipios;0376;Cenicientos;140;139;150;139;
Municipios;0382;Cercedilla;577;556;565;553;
Municipios;0395;Cervera de Buitrago;13;13;10;8;
Municipios;0513;Chapinería;216;220;235;226;
Municipios;0528;Chinchón;437;472;499;488;
Municipios;0409;Ciempozuelos;2547;2554;2476;2336;
Municipios;0416;Cobeña;791;765;741;736;
Municipios;0468;Collado Mediano;651;628;594;557;
Municipios;0474;Collado Villalba;5682;5611;5386;5229;
Municipios;0455;Colmenar Viejo;4517;4610;4664;4736;
Municipios;0437;Colmenar de Oreja;717;716;696;686;
Municipios;0421;Colmenar del Arroyo;150;164;169;167;
Municipios;0442;Colmenarejo;849;834;814;773;
Municipios;0480;Corpa;71;81;86;83;
Municipios;0493;Coslada;7433;7336;7080;6712;
Municipios;0506;Cubas de la Sagra;811;814;797;761;
Municipios;0534;Daganzo de Arriba;1101;1062;981;907;
Municipios;0549;Escorial (El);1290;1276;1281;1250;
Municipios;0552;Estremera;112;103;108;113;
Municipios;0565;Fresnedillas de la Oliva;146;153;161;173;
Municipios;0571;Fresno de Torote;239;237;243;229;
Municipios;0587;Fuenlabrada;16708;16907;16727;16245;
Municipios;0590;Fuente el Saz de Jarama;584;571;557;597;
Municipios;0604;Fuentidueña de Tajo;164;159;182;194;
Municipios;0611;Galapagar;2805;2824;2749;2647;
Municipios;0626;Garganta de los Montes;26;31;32;29;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;28;22;20;19;
Municipios;0647;Gascones;12;11;12;12;
Municipios;0650;Getafe;17640;17503;16595;16156;
Municipios;0663;Griñón;965;974;953;917;
Municipios;0679;Guadalix de la Sierra;582;558;570;543;
Municipios;0685;Guadarrama;1376;1421;1396;1360;
Municipios;0698;Hiruela (La);4;5;5;4;
Municipios;0702;Horcajo de la Sierra-Aoslos;17;18;21;27;
Municipios;0719;Horcajuelo de la Sierra;8;4;4;4;
Municipios;0724;Hoyo de Manzanares;692;684;641;647;
Municipios;0730;Humanes de Madrid;2493;2526;2496;2419;
Municipios;0745;Leganés;18388;17961;16868;15683;
Municipios;0758;Loeches;1050;1013;965;871;
Municipios;0761;Lozoya;48;46;38;36;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;136;129;138;132;
Municipios;0783;Madarcos;1;2;3;1;
Municipios;0796;Madrid;270245;269838;262232;252494;
Municipios;0800;Majadahonda;5965;5688;5513;5263;
Municipios;0822;Manzanares el Real;1006;916;963;937;
Municipios;0838;Meco;1489;1477;1456;1419;
Municipios;0843;Mejorada del Campo;2312;2410;2409;2356;
Municipios;0856;Miraflores de la Sierra;552;576;576;566;
Municipios;0869;Molar (El);978;1014;1012;997;
Municipios;0875;Molinos (Los);303;328;317;326;
Municipios;0881;Montejo de la Sierra;23;22;20;23;
Municipios;0894;Moraleja de Enmedio;460;474;498;489;
Municipios;0908;Moralzarzal;1268;1218;1127;1073;
Municipios;0915;Morata de Tajuña;701;688;679;666;
Municipios;0920;Móstoles;19350;19631;19492;19076;
Municipios;0936;Navacerrada;253;255;250;249;
Municipios;0941;Navalafuente;157;153;149;145;
Municipios;0954;Navalagamella;239;249;261;238;
Municipios;0967;Navalcarnero;3158;3299;3370;3391;
Municipios;0973;Navarredonda y San Mamés;4;5;7;4;
Municipios;0992;Navas del Rey;233;237;261;266;
Municipios;1006;Nuevo Baztán;509;524;523;518;
Municipios;1013;Olmeda de las Fuentes;47;47;40;43;
Municipios;1028;Orusco de Tajuña;99;103;108;118;
Municipios;1049;Paracuellos de Jarama;3360;3369;3306;3077;
Municipios;1065;Parla;15008;15514;15144;14412;
Municipios;1071;Patones;38;41;42;42;
Municipios;1087;Pedrezuela;694;732;743;733;
Municipios;1090;Pelayos de la Presa;198;217;234;232;
Municipios;1104;Perales de Tajuña;245;276;290;279;
Municipios;1111;Pezuela de las Torres;70;76;86;94;
Municipios;1126;Pinilla del Valle;12;15;11;12;
Municipios;1132;Pinto;5878;5798;5569;5421;
Municipios;1147;Piñuécar-Gandullas;14;11;15;14;
Municipios;1150;Pozuelo de Alarcón;6218;6002;5718;5558;
Municipios;1163;Pozuelo del Rey;146;153;167;157;
Municipios;1179;Prádena del Rincón;18;18;18;11;
Municipios;1185;Puebla de la Sierra;5;5;5;4;
Municipios;9020;Puentes Viejas;74;75;81;67;
Municipios;1198;Quijorna;360;337;320;313;
Municipios;1202;Rascafría;117;126;118;113;
Municipios;1219;Redueña;22;29;25;20;
Municipios;1224;Ribatejada;59;70;77;70;
Municipios;1230;Rivas-Vaciamadrid;8551;8737;8851;9059;
Municipios;1245;Robledillo de la Jara;8;8;9;6;
Municipios;1258;Robledo de Chavela;365;348;337;345;
Municipios;1261;Robregordo;6;8;7;8;
Municipios;1277;Rozas de Madrid (Las);8642;8210;7695;7265;
