Mercado de trabajo.Gestión del empleo.Paro registrado.Paro registrado por edad y sexo.Total. Paro registrado en las oficinas de empleo de personas de 25 años y más. Unidad: Número. Fuente: Estadística de Empleo. Ministerio de Trabajo y Economía Social.;
Serie;;;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;198703;198278;225476;355053;425519;429849;476048;521532;502768;463773;424163;379695;350812;325634;335594;402410;316216;291820;
Zonas Estadísticas;01;Municipio de Madrid ;100436;98962;109819;166438;199478;200014;219200;238001;229579;214172;196267;178000;165912;154872;160007;196161;149239;138992;
Zonas Estadísticas;02;Norte Metropolitano ;7457;7774;8802;14466;17999;18086;20310;22464;21614;19708;18036;15906;14522;13403;13867;16705;13224;11985;
Zonas Estadísticas;03;Este Metropolitano  ;19961;20676;23522;40432;47970;49095;53893;59128;58743;53283;48055;42396;38902;36176;36882;43547;35481;32385;
Zonas Estadísticas;04;Sur Metropolitano   ;46645;46599;54510;87893;103366;104320;115451;128398;122873;112333;102206;90311;82215;75514;76965;90207;71998;65587;
Zonas Estadísticas;05;Oeste Metropolitano ;10647;10634;12062;18119;22128;22143;24849;26726;25727;23513;21244;19324;17804;16497;17454;20527;16564;15364;
Zonas Estadísticas;06;Sierra Norte        ;992;1047;1256;2040;2660;2752;3204;3419;3253;3039;2941;2530;2309;2122;2171;2594;2157;2125;
Zonas Estadísticas;07;Nordeste Comunidad  ;1474;1499;1883;3346;4121;4238;4884;5392;5163;4806;4264;3749;3503;3261;3533;4005;3377;3090;
Zonas Estadísticas;08;Sudeste Comunidad   ;2622;2806;3559;6418;8179;8365;9654;10657;10029;9057;8497;7367;7004;6588;6678;7717;6620;6083;
Zonas Estadísticas;09;Sudoeste Comunidad  ;2857;2845;3565;5860;7396;8157;9762;11306;10714;9889;9334;8282;7503;6914;7125;8404;7057;6378;
Zonas Estadísticas;10;Sierra Sur          ;1325;1236;1534;2294;2914;3070;3661;4011;3544;3381;3321;2885;2772;2472;2537;2936;2576;2366;
Zonas Estadísticas;11;Sierra Central      ;4287;4200;4964;7747;9308;9609;11180;12030;11529;10592;9998;8945;8366;7815;8375;9607;7923;7465;
Municipios;0014;Acebeda (La);0;1;2;1;5;4;5;7;5;5;4;6;6;5;7;3;4;6;
Municipios;0029;Ajalvir;91;79;90;161;232;230;292;305;282;292;255;205;183;200;228;240;202;196;
Municipios;0035;Alameda del Valle;12;7;6;11;15;15;15;14;11;13;13;9;8;10;9;14;11;19;
Municipios;0040;Alamo (El);207;210;281;488;592;670;795;890;852;798;798;734;666;588;537;679;530;477;
Municipios;0053;Alcalá de Henares;7649;7439;8456;14295;16518;16625;18082;19564;19358;17285;15620;13606;12296;11628;11762;13587;11096;10075;
Municipios;0066;Alcobendas;2691;2733;3117;5129;6332;6348;7102;7678;7152;6570;5975;5197;4749;4286;4626;5657;4322;3897;
Municipios;0072;Alcorcón;6461;6276;7108;10427;12000;11915;13292;14774;13922;12757;11647;10212;9343;8602;8736;10185;8139;7386;
Municipios;0088;Aldea del Fresno;90;84;106;178;244;252;304;333;312;306;265;249;237;203;227;259;205;209;
Municipios;0091;Algete;483;536;550;889;1140;1134;1333;1474;1362;1239;1148;1013;907;819;850;1048;850;751;
Municipios;0105;Alpedrete;363;379;457;646;723;718;859;935;877;838;782;670;652;623;675;777;642;628;
Municipios;0112;Ambite;12;13;17;41;51;54;55;58;65;67;101;66;72;56;54;68;46;55;
Municipios;0127;Anchuelo;29;31;35;65;99;88;106;125;136;112;104;71;71;75;70;93;61;50;
Municipios;0133;Aranjuez;1788;2012;2199;3522;4167;4303;4813;5418;5139;4740;4696;4235;4042;3860;3928;4444;3674;3367;
Municipios;0148;Arganda del Rey;1429;1476;1916;3866;4635;4679;5432;5789;5964;5452;4782;4317;4056;3908;4080;4582;3733;3380;
Municipios;0151;Arroyomolinos;290;302;360;580;823;1076;1410;1741;1704;1575;1626;1452;1309;1227;1286;1530;1298;1202;
Municipios;0164;Atazar (El);5;3;3;2;7;2;11;12;10;6;7;5;6;3;8;12;12;13;
Municipios;0170;Batres;40;49;42;70;93;100;122;140;114;104;111;100;91;80;78;86;84;73;
Municipios;0186;Becerril de la Sierra;180;160;177;306;348;384;469;515;451;427;417;351;305;300;309;328;271;307;
Municipios;0199;Belmonte de Tajo;35;38;54;101;151;142;145;194;154;141;137;99;93;100;108;108;110;96;
Municipios;0210;Berrueco (El);28;18;18;25;41;47;49;62;57;63;62;47;38;33;31;33;33;36;
Municipios;0203;Berzosa del Lozoya;14;8;8;7;9;12;12;16;10;19;19;12;13;7;6;13;6;7;
Municipios;0225;Boadilla del Monte;855;798;958;1388;1719;1676;1834;2059;2100;1833;1651;1554;1449;1300;1467;1707;1437;1373;
Municipios;0231;Boalo (El);135;166;196;333;375;392;480;509;485;484;508;443;369;364;378;420;384;337;
Municipios;0246;Braojos;6;5;8;6;13;15;15;16;12;10;10;9;11;8;3;5;6;5;
Municipios;0259;Brea de Tajo;19;9;16;28;41;34;53;46;44;41;42;49;46;36;36;40;43;36;
Municipios;0262;Brunete;215;213;289;479;560;586;689;744;666;648;604;509;479;450;475;565;443;421;
Municipios;0278;Buitrago del Lozoya;60;65;57;87;110;150;146;158;144;121;117;100;89;79;81;118;76;87;
Municipios;0284;Bustarviejo;69;56;87;131;167;171;194;220;199;180;187;154;175;152;150;174;148;147;
Municipios;0297;Cabanillas de la Sierra;16;30;25;29;42;51;46;68;59;50;52;33;30;33;27;45;39;35;
Municipios;0301;Cabrera (La);64;63;75;166;202;227;252;245;232;215;197;169;143;141;178;190;156;163;
Municipios;0318;Cadalso de los Vidrios;155;132;181;255;308;351;417;417;357;348;372;324;309;265;266;292;267;221;
Municipios;0323;Camarma de Esteruelas;200;196;221;409;497;533;588;691;653;619;550;493;433;432;460;510;421;395;
Municipios;0339;Campo Real;118;107;187;335;493;488;580;620;590;569;523;489;441;414;391;453;425;365;
Municipios;0344;Canencia;17;22;20;22;25;30;39;32;31;25;31;33;34;24;27;27;23;21;
Municipios;0357;Carabaña;57;64;73;139;189;180;224;239;233;205;218;160;166;137;138;152;137;127;
Municipios;0360;Casarrubuelos;101;111;135;201;249;300;312;384;354;335;307;229;220;210;220;241;214;178;
Municipios;0376;Cenicientos;133;107;109;136;161;198;211;260;250;219;214;205;201;179;169;182;166;142;
Municipios;0382;Cercedilla;186;148;222;328;388;421;477;520;491;457;410;375;346;312;342;397;348;322;
Municipios;0395;Cervera de Buitrago;6;2;2;2;12;8;15;21;24;13;12;8;13;7;9;12;11;11;
Municipios;0513;Chapinería;83;74;110;135;178;192;198;272;215;207;204;161;166;141;168;169;137;137;
Municipios;0528;Chinchón;167;170;204;365;426;430;518;574;508;477;456;403;375;366;347;376;328;318;
Municipios;0409;Ciempozuelos;620;608;801;1517;1797;1847;2145;2294;2188;1969;1804;1641;1510;1432;1543;1851;1458;1315;
Municipios;0416;Cobeña;87;104;115;196;255;294;372;402;437;338;308;273;248;240;223;296;238;234;
Municipios;0468;Collado Mediano;206;200;226;341;429;425;550;557;517;498;448;405;405;389;412;489;400;354;
Municipios;0474;Collado Villalba;1946;1913;2328;3683;4539;4613;5350;5625;5438;4984;4629;4244;3900;3664;3882;4394;3553;3299;
Municipios;0455;Colmenar Viejo;1037;1139;1329;2371;2928;2938;3289;3637;3596;3241;2998;2667;2491;2360;2361;2725;2207;2045;
Municipios;0437;Colmenar de Oreja;220;254;295;639;763;777;870;951;915;862;789;632;598;537;577;635;540;495;
Municipios;0421;Colmenar del Arroyo;29;34;39;68;92;107;143;157;134;117;110;102;112;110;110;95;113;100;
Municipios;0442;Colmenarejo;217;208;243;415;494;516;562;610;622;564;544;512;476;419;465;553;455;420;
Municipios;0480;Corpa;18;16;20;35;46;51;77;64;61;59;59;55;46;41;44;57;51;42;
Municipios;0493;Coslada;2777;3241;3323;5369;6319;6414;6620;7320;7170;6490;5694;5080;4612;4137;4255;5096;4011;3680;
Municipios;0506;Cubas de la Sagra;97;99;135;217;290;327;387;473;423;388;383;307;265;262;287;309;243;240;
Municipios;0534;Daganzo de Arriba;236;246;260;401;521;507;608;719;669;619;550;515;476;418;469;520;457;414;
Municipios;0549;Escorial (El);373;389;431;664;819;829;976;1028;958;891;839;766;756;722;792;853;698;717;
Municipios;0552;Estremera;33;25;24;78;97;101;95;119;107;103;94;84;80;80;91;103;85;91;
Municipios;0565;Fresnedillas de la Oliva;54;59;78;91;125;138;182;182;171;160;165;129;133;114;108;134;122;114;
Municipios;0571;Fresno de Torote;58;57;76;130;152;142;179;182;181;185;168;138;137;108;120;150;144;113;
Municipios;0587;Fuenlabrada;7403;7400;8812;14977;17433;17261;18764;21499;20838;18833;16774;14711;13149;12072;11981;14150;11161;10083;
Municipios;0590;Fuente el Saz de Jarama;146;140;180;360;446;457;538;536;510;470;415;385;373;358;387;421;361;323;
