Mercado de trabajo.Gestión del empleo.Paro registrado.Paro registrado total. Evolución del porcentaje de paro registrado. Unidad: Porcentaje. Fuente: Estadística de Empleo. Ministerio de Trabajo y Economía Social.;
Serie;;;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Municipios;1369;Santorcaz;0.67;1.80;3.09;-0.45;2.24;0.77;-0.42;0.17;-2.23;-1.79;0.86;-1.95;-0.21;-0.40;0.74;0.12;
Municipios;1375;Santos de la Humosa (Los);0.11;1.00;3.81;1.24;-0.51;-0.14;1.49;-0.84;-1.12;-0.53;-1.29;0.09;-1.01;-0.59;1.22;-0.89;
Municipios;1381;Serna del Monte (La);0.79;1.83;-0.55;3.23;-1.22;1.79;1.02;-1.17;1.95;-1.37;1.87;1.20;0.18;4.90;-8.91;-1.85;
Municipios;1408;Serranillos del Valle;-0.63;0.94;2.00;1.53;-0.90;1.91;1.00;0.01;-0.66;-1.29;0.26;-1.53;0.03;-0.19;0.93;-1.25;
Municipios;1415;Sevilla la Nueva;-0.38;0.52;1.92;1.18;0.19;0.61;1.16;-0.69;-0.40;-1.04;-1.06;-0.18;-0.74;0.18;1.48;-1.92;
Municipios;1436;Somosierra;0.03;1.88;-1.83;4.86;-1.62;0.38;-0.56;-0.98;7.06;-3.17;-6.49;1.20;2.15;-2.35;0.00;6.90;
Municipios;1441;Soto del Real;0.01;-0.04;1.88;0.75;-0.19;0.71;0.78;-0.22;-0.29;-0.36;-1.00;-0.37;-0.17;-0.39;0.81;-1.02;
Municipios;1454;Talamanca de Jarama;-0.43;1.68;2.84;0.60;0.80;0.71;1.42;-1.73;-0.72;-1.11;-2.43;-0.02;-0.53;-0.07;0.69;-1.14;
Municipios;1467;Tielmes;0.18;1.94;2.49;2.27;1.07;1.52;2.26;-1.16;-1.70;-0.11;-1.38;-0.32;-0.42;-1.30;1.50;-1.48;
Municipios;1473;Titulcia;-0.37;1.57;3.07;3.37;-0.13;2.62;-0.82;-1.91;-0.33;-0.76;-1.61;-0.42;-0.05;-0.46;2.25;-1.33;
Municipios;1489;Torrejón de Ardoz;0.15;0.60;3.59;1.48;-0.05;0.66;1.05;-0.52;-0.93;-1.00;-1.28;-0.78;-0.58;-0.12;1.44;-1.66;
Municipios;1505;Torrejón de Velasco;0.06;0.48;1.48;0.79;0.48;1.18;1.02;0.03;-1.25;-0.77;-1.04;-0.87;-0.87;0.04;0.47;-1.00;
Municipios;1492;Torrejón de la Calzada;0.07;0.16;2.73;1.22;0.16;1.12;0.44;-0.98;-0.61;-1.12;0.60;-1.03;-0.38;0.08;0.60;-1.09;
Municipios;1512;Torrelaguna;0.00;0.13;3.99;1.02;0.10;1.36;-0.78;-0.29;-0.49;-0.75;0.15;-1.27;-0.95;0.09;0.69;-0.94;
Municipios;1527;Torrelodones;-0.10;-0.14;1.13;0.66;-0.26;0.65;0.36;-0.25;-0.41;-0.50;0.10;-0.27;-0.29;0.35;0.66;-0.81;
Municipios;1533;Torremocha de Jarama;-1.37;0.60;1.84;1.99;0.42;1.01;-0.58;-1.25;-0.04;0.07;-1.83;0.87;0.16;-2.05;1.38;-0.63;
Municipios;1548;Torres de la Alameda;-0.43;0.68;3.79;1.31;0.14;0.83;0.77;-0.61;-0.90;-1.00;0.88;-0.56;-0.71;0.27;0.82;-1.81;
Municipios;9036;Tres Cantos;-0.03;0.07;1.21;0.73;0.14;0.34;0.57;-0.36;-0.30;-0.39;0.61;-0.26;-0.34;0.20;0.54;-0.71;
Municipios;1551;Valdaracete;2.65;-1.15;3.67;-1.06;-0.03;4.15;0.51;-0.52;-1.55;-2.23;-2.52;0.72;-0.22;1.39;-0.61;-0.72;
Municipios;1564;Valdeavero;-1.37;0.13;2.93;2.71;0.08;-0.06;0.48;0.47;-2.17;0.47;-1.71;0.25;-1.43;1.25;0.27;-0.72;
Municipios;1570;Valdelaguna;-0.73;1.10;2.73;3.25;-1.95;2.72;0.93;-2.45;-2.29;0.91;0.96;-0.87;-0.68;-0.27;0.80;0.17;
Municipios;1586;Valdemanco;-0.22;1.03;1.34;1.59;0.28;0.58;0.24;-0.11;-0.79;0.52;-1.13;-0.72;-0.58;-0.03;0.66;-0.50;
Municipios;1599;Valdemaqueda;-2.00;1.69;5.95;1.89;0.97;2.94;-0.43;-2.16;-0.19;-0.77;-2.29;-0.95;0.13;0.08;0.46;-2.12;
Municipios;1603;Valdemorillo;-0.09;0.67;1.66;1.14;-0.02;0.89;-0.05;-0.34;-1.10;0.22;0.63;-0.24;-0.45;0.29;0.83;-1.36;
Municipios;1610;Valdemoro;-0.32;0.33;2.72;1.08;0.02;0.55;0.50;-0.42;-0.76;-0.90;0.78;-0.72;-0.37;-0.02;1.13;-1.63;
Municipios;1625;Valdeolmos-Alalpardo;-0.16;-0.05;1.73;1.14;-0.35;0.51;0.58;0.61;-0.83;-0.97;0.47;-0.57;-0.45;0.09;1.01;-0.73;
Municipios;1631;Valdepiélagos;-0.78;0.42;2.03;2.16;-2.22;2.50;3.44;-2.08;-1.46;-0.98;-1.35;-0.74;-0.09;0.08;0.34;-1.21;
Municipios;1646;Valdetorres de Jarama;-0.28;0.55;3.55;1.77;0.01;1.13;1.09;-0.87;-0.54;-1.73;-1.44;-0.53;-0.77;0.02;1.11;-1.51;
Municipios;1659;Valdilecha;0.84;-0.26;4.90;1.77;1.12;0.62;0.93;0.01;-1.49;-0.98;-1.18;-0.94;-0.50;-0.83;2.51;-1.36;
Municipios;1662;Valverde de Alcalá;-2.22;4.00;-0.49;2.63;1.36;-0.32;1.10;-0.37;-0.95;-0.01;0.88;-2.17;0.04;-1.37;0.80;-0.32;
Municipios;1678;Velilla de San Antonio;-0.09;0.00;3.22;1.05;-0.24;1.14;0.32;-0.55;-0.91;-0.73;0.46;-0.45;-0.61;0.00;1.62;-1.72;
Municipios;1684;Vellón (El);-0.74;1.99;2.76;1.72;-0.66;1.17;0.82;0.72;-1.54;-0.02;-1.51;-1.56;0.40;-0.87;0.90;-1.60;
Municipios;1697;Venturada;-0.54;-0.12;0.79;1.16;0.21;0.91;0.36;-0.25;-0.16;0.29;0.84;-1.36;0.47;-0.22;0.99;-0.89;
Municipios;1718;Villa del Prado;-0.74;1.61;3.14;0.68;0.72;2.30;1.17;-1.11;-1.55;-1.02;0.64;-1.06;-1.01;0.07;1.30;-1.13;
Municipios;1701;Villaconejos;1.27;1.00;3.01;0.59;0.80;2.26;0.47;-1.50;0.17;-1.30;0.93;-0.78;-0.80;0.30;0.10;-0.99;
Municipios;1723;Villalbilla;-0.04;0.32;2.14;1.41;-0.08;0.43;1.05;-0.91;-1.29;-0.65;0.77;-0.44;-0.27;0.02;0.86;-1.58;
Municipios;1739;Villamanrique de Tajo;-1.31;0.24;4.21;2.17;-0.96;3.35;-1.30;-1.23;0.26;1.93;-4.70;1.95;-0.62;0.80;-1.37;-0.74;
Municipios;1744;Villamanta;0.04;0.46;2.12;1.68;0.26;2.42;0.12;-0.05;-1.66;-0.62;0.66;-1.35;0.14;0.64;0.05;-1.66;
Municipios;1757;Villamantilla;-0.51;0.54;0.37;1.24;0.85;2.02;3.50;-2.04;-0.94;1.21;-2.60;0.08;-0.67;-0.80;1.12;-1.21;
Municipios;1782;Villanueva de Perales;-0.76;1.46;0.74;1.48;-0.08;2.05;1.68;-0.73;-2.05;0.37;-1.63;0.79;-1.61;-0.36;1.66;-0.78;
Municipios;1760;Villanueva de la Cañada;-0.12;0.32;1.49;0.91;0.07;0.39;0.02;-0.40;-0.23;-0.51;0.61;-0.25;-0.20;-0.13;0.88;-0.80;
Municipios;1776;Villanueva del Pardillo;-0.46;0.46;1.98;1.06;-0.46;0.54;0.06;0.11;-0.52;-0.84;0.52;-0.35;-0.35;0.23;0.68;-1.05;
Municipios;1795;Villar del Olmo;-0.18;0.41;1.67;2.76;0.32;-0.03;0.65;-0.97;-1.35;-0.70;0.40;-0.36;0.42;-0.64;0.97;-0.56;
Municipios;1809;Villarejo de Salvanés;0.58;1.41;3.79;2.14;-0.51;0.58;0.62;-0.07;-1.34;-0.67;-1.46;0.10;-0.05;-0.13;0.44;-0.96;
Municipios;1816;Villaviciosa de Odón;0.13;0.28;1.50;0.47;-0.35;0.52;0.28;-0.29;-0.32;-0.52;0.41;-0.50;-0.20;0.03;0.72;-0.98;
Municipios;1821;Villavieja del Lozoya;-1.28;-0.10;0.81;0.47;-1.00;2.45;1.34;-2.49;0.25;1.34;-2.91;0.54;-1.88;1.42;0.85;0.55;
Municipios;1837;Zarzalejo;-0.54;0.50;2.70;2.07;0.58;0.83;0.59;-1.42;-0.60;-0.37;-0.17;-0.69;-1.57;0.23;0.98;-0.34;
Notas;
Datos a 31 de marzo.;
;
Paro registrado: Demandas de empleo pendientes de satisfacer el último día del mes presentadas en la oficina correspondiente a su domicilio, excepto las que se encuentran en determinadas situaciones.;
;
Debido a las medidas tomadas para combatir el COVID-19 los datos de paro registrado para el año 2020 ,pueden no estar reflejando al completo las variaciones registradas, lo que aconsejamos tener en cuenta en su valoración.;
