Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;189562;178260;
Zonas Estadísticas;01;Municipio de Madrid ;90301;84600;
Zonas Estadísticas;02;Norte Metropolitano ;8068;7545;
Zonas Estadísticas;03;Este Metropolitano  ;20995;19710;
Zonas Estadísticas;04;Sur Metropolitano   ;41452;39005;
Zonas Estadísticas;05;Oeste Metropolitano ;10828;10253;
Zonas Estadísticas;06;Sierra Norte        ;1316;1355;
Zonas Estadísticas;07;Nordeste Comunidad  ;2109;1970;
Zonas Estadísticas;08;Sudeste Comunidad   ;3877;3678;
Zonas Estadísticas;09;Sudoeste Comunidad  ;4006;3733;
Zonas Estadísticas;10;Sierra Sur          ;1540;1448;
Zonas Estadísticas;11;Sierra Central      ;5070;4963;
Municipios;0014;Acebeda (La);3;4;
Municipios;0029;Ajalvir;133;107;
Municipios;0035;Alameda del Valle;5;10;
Municipios;0040;Alamo (El);310;261;
Municipios;0053;Alcalá de Henares;6618;6174;
Municipios;0066;Alcobendas;2621;2457;
Municipios;0072;Alcorcón;5072;4706;
Municipios;0088;Aldea del Fresno;127;134;
Municipios;0091;Algete;558;501;
Municipios;0105;Alpedrete;433;433;
Municipios;0112;Ambite;29;38;
Municipios;0127;Anchuelo;29;26;
Municipios;0133;Aranjuez;2049;1947;
Municipios;0148;Arganda del Rey;2178;2012;
Municipios;0151;Arroyomolinos;717;698;
Municipios;0164;Atazar (El);10;12;
Municipios;0170;Batres;51;50;
Municipios;0186;Becerril de la Sierra;178;202;
Municipios;0199;Belmonte de Tajo;48;54;
Municipios;0210;Berrueco (El);19;24;
Municipios;0203;Berzosa del Lozoya;1;4;
Municipios;0225;Boadilla del Monte;988;981;
Municipios;0231;Boalo (El);234;231;
Municipios;0246;Braojos;4;5;
Municipios;0259;Brea de Tajo;32;29;
Municipios;0262;Brunete;281;272;
Municipios;0278;Buitrago del Lozoya;34;54;
Municipios;0284;Bustarviejo;95;87;
Municipios;0297;Cabanillas de la Sierra;28;26;
Municipios;0301;Cabrera (La);98;112;
Municipios;0318;Cadalso de los Vidrios;136;132;
Municipios;0323;Camarma de Esteruelas;262;259;
Municipios;0339;Campo Real;236;220;
Municipios;0344;Canencia;18;17;
Municipios;0357;Carabaña;83;82;
Municipios;0360;Casarrubuelos;121;118;
Municipios;0376;Cenicientos;88;74;
Municipios;0382;Cercedilla;193;191;
Municipios;0395;Cervera de Buitrago;7;10;
Municipios;0513;Chapinería;91;82;
Municipios;0528;Chinchón;191;196;
Municipios;0409;Ciempozuelos;780;724;
Municipios;0416;Cobeña;158;157;
Municipios;0468;Collado Mediano;263;245;
Municipios;0474;Collado Villalba;2147;1991;
Municipios;0455;Colmenar Viejo;1287;1216;
Municipios;0437;Colmenar de Oreja;325;300;
Municipios;0421;Colmenar del Arroyo;75;66;
Municipios;0442;Colmenarejo;283;268;
Municipios;0480;Corpa;27;24;
Municipios;0493;Coslada;2432;2285;
Municipios;0506;Cubas de la Sagra;141;144;
Municipios;0534;Daganzo de Arriba;345;309;
Municipios;0549;Escorial (El);451;474;
Municipios;0552;Estremera;50;50;
Municipios;0565;Fresnedillas de la Oliva;78;69;
Municipios;0571;Fresno de Torote;85;65;
Municipios;0587;Fuenlabrada;6495;6086;
Municipios;0590;Fuente el Saz de Jarama;219;200;
Municipios;0604;Fuentidueña de Tajo;100;84;
Municipios;0611;Galapagar;977;965;
Municipios;0626;Garganta de los Montes;17;17;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;20;14;
Municipios;0647;Gascones;5;4;
Municipios;0650;Getafe;5348;5061;
Municipios;0663;Griñón;243;229;
Municipios;0679;Guadalix de la Sierra;225;202;
Municipios;0685;Guadarrama;424;410;
Municipios;0698;Hiruela (La);1;1;
Municipios;0702;Horcajo de la Sierra-Aoslos;3;4;
Municipios;0719;Horcajuelo de la Sierra;2;1;
Municipios;0724;Hoyo de Manzanares;206;202;
Municipios;0730;Humanes de Madrid;595;554;
Municipios;0745;Leganés;5736;5410;
Municipios;0758;Loeches;288;280;
Municipios;0761;Lozoya;20;19;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;41;46;
Municipios;0783;Madarcos;1;1;
Municipios;0796;Madrid;90301;84600;
Municipios;0800;Majadahonda;1390;1300;
Municipios;0822;Manzanares el Real;257;268;
Municipios;0838;Meco;445;407;
Municipios;0843;Mejorada del Campo;758;693;
Municipios;0856;Miraflores de la Sierra;226;225;
Municipios;0869;Molar (El);278;266;
Municipios;0875;Molinos (Los);119;127;
Municipios;0881;Montejo de la Sierra;3;5;
Municipios;0894;Moraleja de Enmedio;133;135;
Municipios;0908;Moralzarzal;385;358;
Municipios;0915;Morata de Tajuña;300;265;
Municipios;0920;Móstoles;6218;5837;
Municipios;0936;Navacerrada;76;89;
Municipios;0941;Navalafuente;58;59;
Municipios;0954;Navalagamella;103;108;
Municipios;0967;Navalcarnero;895;776;
Municipios;0973;Navarredonda y San Mamés;4;4;
Municipios;0992;Navas del Rey;128;107;
Municipios;1006;Nuevo Baztán;229;239;
Municipios;1013;Olmeda de las Fuentes;9;12;
Municipios;1028;Orusco de Tajuña;58;52;
Municipios;1049;Paracuellos de Jarama;505;493;
Municipios;1065;Parla;4370;4151;
Municipios;1071;Patones;7;16;
Municipios;1087;Pedrezuela;164;150;
Municipios;1090;Pelayos de la Presa;142;126;
Municipios;1104;Perales de Tajuña;165;144;
Municipios;1111;Pezuela de las Torres;24;36;
