Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;31.36;
Zonas Estadísticas;01;Municipio de Madrid ;34.89;
Zonas Estadísticas;02;Norte Metropolitano ;34.09;
Zonas Estadísticas;03;Este Metropolitano  ;32.35;
Zonas Estadísticas;04;Sur Metropolitano   ;31.71;
Zonas Estadísticas;05;Oeste Metropolitano ;38.25;
Zonas Estadísticas;06;Sierra Norte        ;37.85;
Zonas Estadísticas;07;Nordeste Comunidad  ;34.74;
Zonas Estadísticas;08;Sudeste Comunidad   ;32.96;
Zonas Estadísticas;09;Sudoeste Comunidad  ;32.10;
Zonas Estadísticas;10;Sierra Sur          ;35.85;
Zonas Estadísticas;11;Sierra Central      ;39.76;
Zonas Estadísticas;99;Sin Zona asignada   ;15.56;
Municipios;0014;Acebeda (La);66.67;
Municipios;0029;Ajalvir;35.51;
Municipios;0035;Alameda del Valle;43.04;
Municipios;0040;Alamo (El);34.09;
Municipios;0053;Alcalá de Henares;33.32;
Municipios;0066;Alcobendas;33.47;
Municipios;0072;Alcorcón;34.55;
Municipios;0088;Aldea del Fresno;32.30;
Municipios;0091;Algete;36.58;
Municipios;0105;Alpedrete;41.66;
Municipios;0112;Ambite;45.67;
Municipios;0127;Anchuelo;35.05;
Municipios;0133;Aranjuez;33.46;
Municipios;0148;Arganda del Rey;30.14;
Municipios;0151;Arroyomolinos;28.43;
Municipios;0164;Atazar (El);64.71;
Municipios;0170;Batres;42.05;
Municipios;0186;Becerril de la Sierra;39.30;
Municipios;0199;Belmonte de Tajo;32.99;
Municipios;0210;Berrueco (El);38.89;
Municipios;0203;Berzosa del Lozoya;45.76;
Municipios;0225;Boadilla del Monte;40.68;
Municipios;0231;Boalo (El);39.67;
Municipios;0246;Braojos;51.43;
Municipios;0259;Brea de Tajo;39.43;
Municipios;0262;Brunete;35.32;
Municipios;0278;Buitrago del Lozoya;36.23;
Municipios;0284;Bustarviejo;37.20;
Municipios;0297;Cabanillas de la Sierra;38.87;
Municipios;0301;Cabrera (La);37.89;
Municipios;0318;Cadalso de los Vidrios;33.04;
Municipios;0323;Camarma de Esteruelas;34.03;
Municipios;0339;Campo Real;31.30;
Municipios;0344;Canencia;51.88;
Municipios;0357;Carabaña;31.79;
Municipios;0360;Casarrubuelos;31.91;
Municipios;0376;Cenicientos;34.35;
Municipios;0382;Cercedilla;40.82;
Municipios;0395;Cervera de Buitrago;45.45;
Municipios;0513;Chapinería;36.35;
Municipios;0528;Chinchón;37.19;
Municipios;0409;Ciempozuelos;34.02;
Municipios;0416;Cobeña;37.14;
Municipios;0468;Collado Mediano;41.55;
Municipios;0474;Collado Villalba;35.31;
Municipios;0455;Colmenar Viejo;33.77;
Municipios;0437;Colmenar de Oreja;33.33;
Municipios;0421;Colmenar del Arroyo;34.48;
Municipios;0442;Colmenarejo;39.32;
Municipios;0480;Corpa;27.31;
Municipios;0493;Coslada;31.47;
Municipios;0506;Cubas de la Sagra;32.23;
Municipios;0534;Daganzo de Arriba;39.42;
Municipios;0549;Escorial (El);39.47;
