Serie;Codigo_municipio;Nombre;2023
Municipios;1317;San Lorenzo de El Escorial;15.04;
Municipios;1338;San Martín de Valdeiglesias;15.02;
Municipios;1322;San Martín de la Vega;16.24;
Municipios;1343;San Sebastián de los Reyes;14.16;
Municipios;1356;Santa María de la Alameda;14.81;
Municipios;1369;Santorcaz;11.84;
Municipios;1375;Santos de la Humosa (Los);11.31;
Municipios;1381;Serna del Monte (La);13.51;
Municipios;1408;Serranillos del Valle;16.26;
Municipios;1415;Sevilla la Nueva;14.25;
Municipios;1436;Somosierra;22.58;
Municipios;1441;Soto del Real;14.91;
Municipios;1454;Talamanca de Jarama;13.07;
Municipios;1467;Tielmes;15.85;
Municipios;1473;Titulcia;15.03;
Municipios;1489;Torrejón de Ardoz;14.38;
Municipios;1505;Torrejón de Velasco;14.39;
Municipios;1492;Torrejón de la Calzada;15.10;
Municipios;1512;Torrelaguna;14.79;
Municipios;1527;Torrelodones;15.50;
Municipios;1533;Torremocha de Jarama;16.33;
Municipios;1548;Torres de la Alameda;16.02;
Municipios;9036;Tres Cantos;15.15;
Municipios;1551;Valdaracete;18.80;
Municipios;1564;Valdeavero;15.52;
Municipios;1570;Valdelaguna;9.17;
Municipios;1586;Valdemanco;14.16;
Municipios;1599;Valdemaqueda;11.23;
Municipios;1603;Valdemorillo;13.78;
Municipios;1610;Valdemoro;14.84;
Municipios;1625;Valdeolmos-Alalpardo;14.39;
Municipios;1631;Valdepiélagos;11.72;
Municipios;1646;Valdetorres de Jarama;15.50;
Municipios;1659;Valdilecha;16.60;
Municipios;1662;Valverde de Alcalá;9.66;
Municipios;1678;Velilla de San Antonio;16.43;
Municipios;1684;Vellón (El);14.48;
Municipios;1697;Venturada;14.64;
Municipios;1718;Villa del Prado;16.73;
Municipios;1701;Villaconejos;17.47;
Municipios;1723;Villalbilla;12.71;
Municipios;1739;Villamanrique de Tajo;16.05;
Municipios;1744;Villamanta;16.57;
Municipios;1757;Villamantilla;10.90;
Municipios;1782;Villanueva de Perales;16.11;
Municipios;1760;Villanueva de la Cañada;16.35;
Municipios;1776;Villanueva del Pardillo;13.92;
Municipios;1795;Villar del Olmo;14.29;
Municipios;1809;Villarejo de Salvanés;15.87;
Municipios;1816;Villaviciosa de Odón;15.13;
Municipios;1821;Villavieja del Lozoya;21.00;
Municipios;1837;Zarzalejo;12.50;
