Serie;Codigo_municipio;Nombre;2020
Comunidad de Madrid;;Comunidad de Madrid;118008.83;
Zonas Estadísticas;01;Municipio de Madrid ;71.69;
Zonas Estadísticas;02;Norte Metropolitano ;0;
Zonas Estadísticas;03;Este Metropolitano  ;0;
Zonas Estadísticas;04;Sur Metropolitano   ;3171.95;
Zonas Estadísticas;05;Oeste Metropolitano ;0;
Zonas Estadísticas;06;Sierra Norte        ;0;
Zonas Estadísticas;07;Nordeste Comunidad  ;2920.21;
Zonas Estadísticas;08;Sudeste Comunidad   ;6352.67;
Zonas Estadísticas;09;Sudoeste Comunidad  ;0;
Zonas Estadísticas;10;Sierra Sur          ;0;
Zonas Estadísticas;11;Sierra Central      ;30054.39;
Municipios;0014;Acebeda (La);0;
Municipios;0029;Ajalvir;10.54;
Municipios;0035;Alameda del Valle;871.60;
Municipios;0040;Alamo (El);100.53;
Municipios;0053;Alcalá de Henares;1000.00;
Municipios;0066;Alcobendas;0;
Municipios;0072;Alcorcón;38.30;
Municipios;0088;Aldea del Fresno;134.86;
Municipios;0091;Algete;135.87;
Municipios;0105;Alpedrete;571.26;
Municipios;0112;Ambite;866.98;
Municipios;0127;Anchuelo;0.00;
Municipios;0133;Aranjuez;1002.53;
Municipios;0148;Arganda del Rey;411.91;
Municipios;0151;Arroyomolinos;0;
Municipios;0164;Atazar (El);0;
Municipios;0170;Batres;103.15;
Municipios;0186;Becerril de la Sierra;1356.43;
Municipios;0199;Belmonte de Tajo;2.04;
Municipios;0210;Berrueco (El);195.16;
Municipios;0203;Berzosa del Lozoya;257.94;
Municipios;0225;Boadilla del Monte;729.11;
Municipios;0231;Boalo (El);1795.23;
Municipios;0246;Braojos;599.06;
Municipios;0259;Brea de Tajo;92.80;
Municipios;0262;Brunete;100.68;
Municipios;0278;Buitrago del Lozoya;1331.05;
Municipios;0284;Bustarviejo;919.31;
Municipios;0297;Cabanillas de la Sierra;597.54;
Municipios;0301;Cabrera (La);798.97;
Municipios;0318;Cadalso de los Vidrios;560.34;
Municipios;0323;Camarma de Esteruelas;0.00;
Municipios;0339;Campo Real;191.38;
Municipios;0344;Canencia;1458.82;
Municipios;0357;Carabaña;53.33;
Municipios;0360;Casarrubuelos;0;
Municipios;0376;Cenicientos;1390.80;
Municipios;0382;Cercedilla;797.23;
Municipios;0395;Cervera de Buitrago;0;
Municipios;0513;Chapinería;297.71;
Municipios;0528;Chinchón;237.44;
Municipios;0409;Ciempozuelos;246.19;
Municipios;0416;Cobeña;39.47;
Municipios;0468;Collado Mediano;572.56;
Municipios;0474;Collado Villalba;602.41;
Municipios;0455;Colmenar Viejo;13613.71;
Municipios;0437;Colmenar de Oreja;1165.52;
Municipios;0421;Colmenar del Arroyo;2405.17;
Municipios;0442;Colmenarejo;1727.93;
Municipios;0480;Corpa;0.00;
Municipios;0493;Coslada;0;
Municipios;0506;Cubas de la Sagra;8.45;
Municipios;0534;Daganzo de Arriba;323.84;
Municipios;0549;Escorial (El);3482.38;
Municipios;0552;Estremera;96.57;
Municipios;0565;Fresnedillas de la Oliva;907.90;
Municipios;0571;Fresno de Torote;110.43;
Municipios;0587;Fuenlabrada;388.67;
Municipios;0590;Fuente el Saz de Jarama;7.31;
Municipios;0604;Fuentidueña de Tajo;0.39;
Municipios;0611;Galapagar;718.93;
Municipios;0626;Garganta de los Montes;1812.45;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;827.74;
Municipios;0647;Gascones;526.31;
Municipios;0650;Getafe;342.07;
Municipios;0663;Griñón;743.95;
Municipios;0679;Guadalix de la Sierra;3646.66;
Municipios;0685;Guadarrama;1929.54;
Municipios;0698;Hiruela (La);0;
Municipios;0702;Horcajo de la Sierra0Aoslos;491.45;
Municipios;0719;Horcajuelo de la Sierra;395.80;
Municipios;0724;Hoyo de Manzanares;332.15;
Municipios;0730;Humanes de Madrid;3.03;
Municipios;0745;Leganés;9.49;
Municipios;0758;Loeches;3.50;
Municipios;0761;Lozoya;1506.52;
Municipios;9015;Lozoyuela0Navas0Sieteiglesias;1511.21;
Municipios;0783;Madarcos;908.09;
Municipios;0796;Madrid;71.69;
Municipios;0800;Majadahonda;680.92;
Municipios;0822;Manzanares el Real;5495.23;
Municipios;0838;Meco;1656.81;
Municipios;0843;Mejorada del Campo;65.64;
Municipios;0856;Miraflores de la Sierra;2527.95;
Municipios;0869;Molar (El);247.00;
Municipios;0875;Molinos (Los);771.19;
Municipios;0881;Montejo de la Sierra;623.53;
Municipios;0894;Moraleja de Enmedio;58.91;
Municipios;0908;Moralzarzal;1191.42;
Municipios;0915;Morata de Tajuña;126.88;
Municipios;0920;Móstoles;103.03;
Municipios;0936;Navacerrada;1389.35;
Municipios;0941;Navalafuente;642.44;
Municipios;0954;Navalagamella;1662.28;
Municipios;0967;Navalcarnero;245.13;
Municipios;0973;Navarredonda y San Mamés;548.33;
Municipios;0992;Navas del Rey;1435.98;
Municipios;1006;Nuevo Baztán;0.00;
Municipios;1013;Olmeda de las Fuentes;15.37;
