Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;174928;172884;
Zonas Estadísticas;01;Municipio de Madrid ;87704;86710;
Zonas Estadísticas;02;Norte Metropolitano ;9650;9581;
Zonas Estadísticas;03;Este Metropolitano  ;16797;16418;
Zonas Estadísticas;04;Sur Metropolitano   ;32927;32587;
Zonas Estadísticas;05;Oeste Metropolitano ;12925;12802;
Zonas Estadísticas;06;Sierra Norte        ;1488;1437;
Zonas Estadísticas;07;Nordeste Comunidad  ;1604;1593;
Zonas Estadísticas;08;Sudeste Comunidad   ;2759;2708;
Zonas Estadísticas;09;Sudoeste Comunidad  ;3739;3709;
Zonas Estadísticas;10;Sierra Sur          ;1007;986;
Zonas Estadísticas;11;Sierra Central      ;4328;4353;
Municipios;0014;Acebeda (La);11;11;
Municipios;0029;Ajalvir;291;281;
Municipios;0035;Alameda del Valle;11;14;
Municipios;0040;Alamo (El);248;241;
Municipios;0053;Alcalá de Henares;4761;4668;
Municipios;0066;Alcobendas;3555;3503;
Municipios;0072;Alcorcón;4202;4155;
Municipios;0088;Aldea del Fresno;60;54;
Municipios;0091;Algete;611;609;
Municipios;0105;Alpedrete;352;352;
Municipios;0112;Ambite;18;14;
Municipios;0127;Anchuelo;29;32;
Municipios;0133;Aranjuez;1444;1415;
Municipios;0148;Arganda del Rey;1761;1705;
Municipios;0151;Arroyomolinos;895;893;
Municipios;0164;Atazar (El);2;2;
Municipios;0170;Batres;34;32;
Municipios;0186;Becerril de la Sierra;166;165;
Municipios;0199;Belmonte de Tajo;23;24;
Municipios;0210;Berrueco (El);20;23;
Municipios;0203;Berzosa del Lozoya;8;8;
Municipios;0225;Boadilla del Monte;1317;1338;
Municipios;0231;Boalo (El);157;164;
Municipios;0246;Braojos;7;8;
Municipios;0259;Brea de Tajo;12;12;
Municipios;0262;Brunete;280;271;
Municipios;0278;Buitrago del Lozoya;100;105;
Municipios;0284;Bustarviejo;75;80;
Municipios;0297;Cabanillas de la Sierra;21;20;
Municipios;0301;Cabrera (La);111;107;
Municipios;0318;Cadalso de los Vidrios;74;68;
Municipios;0323;Camarma de Esteruelas;174;170;
Municipios;0339;Campo Real;210;212;
Municipios;0344;Canencia;11;12;
Municipios;0357;Carabaña;57;53;
Municipios;0360;Casarrubuelos;104;102;
Municipios;0376;Cenicientos;52;49;
Municipios;0382;Cercedilla;239;245;
Municipios;0395;Cervera de Buitrago;5;4;
Municipios;0513;Chapinería;72;67;
Municipios;0528;Chinchón;231;228;
Municipios;0409;Ciempozuelos;537;530;
Municipios;0416;Cobeña;148;155;
Municipios;0468;Collado Mediano;138;143;
Municipios;0474;Collado Villalba;1811;1755;
Municipios;0455;Colmenar Viejo;1240;1243;
Municipios;0437;Colmenar de Oreja;193;189;
Municipios;0421;Colmenar del Arroyo;51;46;
Municipios;0442;Colmenarejo;146;146;
Municipios;0480;Corpa;9;7;
Municipios;0493;Coslada;2050;1987;
Municipios;0506;Cubas de la Sagra;90;95;
Municipios;0534;Daganzo de Arriba;255;252;
Municipios;0549;Escorial (El);347;356;
Municipios;0552;Estremera;45;48;
Municipios;0565;Fresnedillas de la Oliva;26;28;
Municipios;0571;Fresno de Torote;29;37;
Municipios;0587;Fuenlabrada;6518;6457;
Municipios;0590;Fuente el Saz de Jarama;247;243;
Municipios;0604;Fuentidueña de Tajo;46;44;
Municipios;0611;Galapagar;589;575;
Municipios;0626;Garganta de los Montes;11;11;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;16;16;
Municipios;0647;Gascones;13;11;
Municipios;0650;Getafe;4094;4046;
Municipios;0663;Griñón;409;401;
Municipios;0679;Guadalix de la Sierra;159;153;
Municipios;0685;Guadarrama;449;443;
Municipios;0698;Hiruela (La);14;15;
Municipios;0702;Horcajo de la Sierra-Aoslos;11;9;
Municipios;0719;Horcajuelo de la Sierra;8;5;
Municipios;0724;Hoyo de Manzanares;168;170;
Municipios;0730;Humanes de Madrid;1200;1182;
Municipios;0745;Leganés;4507;4431;
Municipios;0758;Loeches;279;277;
Municipios;0761;Lozoya;28;26;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;57;57;
Municipios;0783;Madarcos;0;3;
Municipios;0796;Madrid;87704;86710;
Municipios;0800;Majadahonda;1779;1768;
Municipios;0822;Manzanares el Real;184;175;
Municipios;0838;Meco;329;334;
Municipios;0843;Mejorada del Campo;692;684;
Municipios;0856;Miraflores de la Sierra;170;165;
Municipios;0869;Molar (El);222;216;
Municipios;0875;Molinos (Los);108;116;
Municipios;0881;Montejo de la Sierra;14;13;
Municipios;0894;Moraleja de Enmedio;226;214;
Municipios;0908;Moralzarzal;329;333;
Municipios;0915;Morata de Tajuña;157;168;
Municipios;0920;Móstoles;4075;4010;
Municipios;0936;Navacerrada;132;126;
Municipios;0941;Navalafuente;23;22;
Municipios;0954;Navalagamella;53;53;
Municipios;0967;Navalcarnero;652;652;
Municipios;0973;Navarredonda y San Mamés;6;4;
Municipios;0992;Navas del Rey;97;93;
Municipios;1006;Nuevo Baztán;134;125;
Municipios;1013;Olmeda de las Fuentes;12;11;
Municipios;1028;Orusco de Tajuña;20;19;
Municipios;1049;Paracuellos de Jarama;583;567;
Municipios;1065;Parla;2409;2393;
Municipios;1071;Patones;36;35;
Municipios;1087;Pedrezuela;105;94;
Municipios;1090;Pelayos de la Presa;83;87;
Municipios;1104;Perales de Tajuña;71;66;
Municipios;1111;Pezuela de las Torres;21;21;
Municipios;1126;Pinilla del Valle;6;5;
Municipios;1132;Pinto;1503;1506;
Municipios;1147;Piñuécar-Gandullas;7;3;
Municipios;1150;Pozuelo de Alarcón;2164;2101;
Municipios;1163;Pozuelo del Rey;14;15;
Municipios;1179;Prádena del Rincón;3;3;
Municipios;1185;Puebla de la Sierra;3;3;
Municipios;9020;Puentes Viejas;20;20;
Municipios;1198;Quijorna;68;66;
Municipios;1202;Rascafría;125;117;
Municipios;1219;Redueña;14;14;
Municipios;1224;Ribatejada;15;12;
Municipios;1230;Rivas-Vaciamadrid;2126;2091;
Municipios;1245;Robledillo de la Jara;4;3;
Municipios;1258;Robledo de Chavela;111;111;
Municipios;1261;Robregordo;1;1;
Municipios;1277;Rozas de Madrid (Las);2771;2758;
Municipios;1283;Rozas de Puerto Real;33;33;
Municipios;1296;San Agustín del Guadalix;333;337;
Municipios;1300;San Fernando de Henares;1320;1266;
Municipios;1317;San Lorenzo de El Escorial;509;507;
Municipios;1338;San Martín de Valdeiglesias;265;255;
Municipios;1322;San Martín de la Vega;556;565;
Municipios;1343;San Sebastián de los Reyes;2704;2681;
Municipios;1356;Santa María de la Alameda;42;40;
Municipios;1369;Santorcaz;17;20;
Municipios;1375;Santos de la Humosa (Los);65;65;
Municipios;1381;Serna del Monte (La);8;6;
Municipios;1408;Serranillos del Valle;103;118;
Municipios;1415;Sevilla la Nueva;180;179;
Municipios;1436;Somosierra;8;8;
Municipios;1441;Soto del Real;232;242;
Municipios;1454;Talamanca de Jarama;78;74;
Municipios;1467;Tielmes;64;65;
Municipios;1473;Titulcia;33;31;
