Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;45527;45462;
Zonas Estadísticas;01;Municipio de Madrid ;22702;22901;
Zonas Estadísticas;02;Norte Metropolitano ;1714;1721;
Zonas Estadísticas;03;Este Metropolitano  ;5799;5663;
Zonas Estadísticas;04;Sur Metropolitano   ;9655;9549;
Zonas Estadísticas;05;Oeste Metropolitano ;1657;1714;
Zonas Estadísticas;06;Sierra Norte        ;253;247;
Zonas Estadísticas;07;Nordeste Comunidad  ;601;595;
Zonas Estadísticas;08;Sudeste Comunidad   ;1041;988;
Zonas Estadísticas;09;Sudoeste Comunidad  ;1309;1295;
Zonas Estadísticas;10;Sierra Sur          ;150;134;
Zonas Estadísticas;11;Sierra Central      ;646;655;
Municipios;0014;Acebeda (La);0;0;
Municipios;0029;Ajalvir;65;70;
Municipios;0035;Alameda del Valle;0;1;
Municipios;0040;Alamo (El);83;80;
Municipios;0053;Alcalá de Henares;1094;1102;
Municipios;0066;Alcobendas;565;562;
Municipios;0072;Alcorcón;1090;1083;
Municipios;0088;Aldea del Fresno;9;9;
Municipios;0091;Algete;142;144;
Municipios;0105;Alpedrete;61;63;
Municipios;0112;Ambite;4;6;
Municipios;0127;Anchuelo;16;16;
Municipios;0133;Aranjuez;211;211;
Municipios;0148;Arganda del Rey;498;495;
Municipios;0151;Arroyomolinos;318;338;
Municipios;0164;Atazar (El);0;0;
Municipios;0170;Batres;23;21;
Municipios;0186;Becerril de la Sierra;26;25;
Municipios;0199;Belmonte de Tajo;10;9;
Municipios;0210;Berrueco (El);3;3;
Municipios;0203;Berzosa del Lozoya;0;0;
Municipios;0225;Boadilla del Monte;210;220;
Municipios;0231;Boalo (El);30;32;
Municipios;0246;Braojos;5;5;
Municipios;0259;Brea de Tajo;4;4;
Municipios;0262;Brunete;48;58;
Municipios;0278;Buitrago del Lozoya;9;8;
Municipios;0284;Bustarviejo;9;8;
Municipios;0297;Cabanillas de la Sierra;3;1;
Municipios;0301;Cabrera (La);9;10;
Municipios;0318;Cadalso de los Vidrios;14;12;
Municipios;0323;Camarma de Esteruelas;97;96;
Municipios;0339;Campo Real;81;74;
Municipios;0344;Canencia;2;2;
Municipios;0357;Carabaña;23;23;
Municipios;0360;Casarrubuelos;40;34;
Municipios;0376;Cenicientos;12;11;
Municipios;0382;Cercedilla;18;20;
Municipios;0395;Cervera de Buitrago;0;0;
Municipios;0513;Chapinería;6;5;
Municipios;0528;Chinchón;20;17;
Municipios;0409;Ciempozuelos;159;166;
Municipios;0416;Cobeña;54;54;
Municipios;0468;Collado Mediano;30;36;
Municipios;0474;Collado Villalba;313;300;
Municipios;0455;Colmenar Viejo;188;193;
Municipios;0437;Colmenar de Oreja;43;42;
Municipios;0421;Colmenar del Arroyo;8;7;
Municipios;0442;Colmenarejo;28;27;
Municipios;0480;Corpa;6;5;
Municipios;0493;Coslada;1138;1052;
Municipios;0506;Cubas de la Sagra;56;50;
Municipios;0534;Daganzo de Arriba;122;121;
Municipios;0549;Escorial (El);43;43;
Municipios;0552;Estremera;15;13;
Municipios;0565;Fresnedillas de la Oliva;8;7;
Municipios;0571;Fresno de Torote;14;15;
Municipios;0587;Fuenlabrada;1558;1491;
Municipios;0590;Fuente el Saz de Jarama;48;45;
Municipios;0604;Fuentidueña de Tajo;20;18;
Municipios;0611;Galapagar;113;114;
Municipios;0626;Garganta de los Montes;0;0;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;0;0;
Municipios;0647;Gascones;6;6;
Municipios;0650;Getafe;1505;1511;
Municipios;0663;Griñón;86;86;
Municipios;0679;Guadalix de la Sierra;29;29;
Municipios;0685;Guadarrama;66;71;
Municipios;0698;Hiruela (La);0;0;
Municipios;0702;Horcajo de la Sierra-Aoslos;0;1;
Municipios;0719;Horcajuelo de la Sierra;1;0;
Municipios;0724;Hoyo de Manzanares;17;17;
Municipios;0730;Humanes de Madrid;218;221;
Municipios;0745;Leganés;1506;1478;
Municipios;0758;Loeches;139;133;
Municipios;0761;Lozoya;3;3;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;15;13;
