Serie;Codigo_municipio;Nombre;2020
Comunidad de Madrid;;Comunidad de Madrid;1032223;
Zonas Estadísticas;01;Municipio de Madrid ;724825;
Zonas Estadísticas;02;Norte Metropolitano ;36355;
Zonas Estadísticas;03;Este Metropolitano  ;45280;
Zonas Estadísticas;04;Sur Metropolitano   ;104195;
Zonas Estadísticas;05;Oeste Metropolitano ;75395;
Zonas Estadísticas;06;Sierra Norte        ;3380;
Zonas Estadísticas;07;Nordeste Comunidad  ;3435;
Zonas Estadísticas;08;Sudeste Comunidad   ;6225;
Zonas Estadísticas;09;Sudoeste Comunidad  ;11335;
Zonas Estadísticas;10;Sierra Sur          ;2265;
Zonas Estadísticas;11;Sierra Central      ;15590;
Zonas Estadísticas;99;Sin Zona asignada   ;3960;
Municipios;0014;Acebeda (La);10;
Municipios;0029;Ajalvir;1375;
Municipios;0035;Alameda del Valle;15;
Municipios;0040;Alamo (El);760;
Municipios;0053;Alcalá de Henares;16715;
Municipios;0066;Alcobendas;15530;
Municipios;0072;Alcorcón;12640;
Municipios;0088;Aldea del Fresno;230;
Municipios;0091;Algete;1480;
Municipios;0105;Alpedrete;1105;
Municipios;0112;Ambite;50;
Municipios;0127;Anchuelo;40;
Municipios;0133;Aranjuez;4365;
Municipios;0148;Arganda del Rey;3525;
Municipios;0151;Arroyomolinos;2260;
Municipios;0164;Atazar (El);10;
Municipios;0170;Batres;75;
Municipios;0186;Becerril de la Sierra;295;
Municipios;0199;Belmonte de Tajo;70;
Municipios;0210;Berrueco (El);65;
Municipios;0203;Berzosa del Lozoya;60;
Municipios;0225;Boadilla del Monte;7300;
Municipios;0231;Boalo (El);620;
Municipios;0246;Braojos;10;
Municipios;0259;Brea de Tajo;410;
Municipios;0262;Brunete;1255;
Municipios;0278;Buitrago del Lozoya;655;
Municipios;0284;Bustarviejo;175;
Municipios;0297;Cabanillas de la Sierra;80;
Municipios;0301;Cabrera (La);215;
Municipios;0318;Cadalso de los Vidrios;185;
Municipios;0323;Camarma de Esteruelas;345;
Municipios;0339;Campo Real;240;
Municipios;0344;Canencia;45;
Municipios;0357;Carabaña;100;
Municipios;0360;Casarrubuelos;205;
Municipios;0376;Cenicientos;60;
Municipios;0382;Cercedilla;960;
Municipios;0395;Cervera de Buitrago;20;
Municipios;0513;Chapinería;185;
Municipios;0528;Chinchón;315;
Municipios;0409;Ciempozuelos;2540;
Municipios;0416;Cobeña;575;
Municipios;0468;Collado Mediano;455;
Municipios;0474;Collado Villalba;4410;
Municipios;0455;Colmenar Viejo;3095;
Municipios;0437;Colmenar de Oreja;190;
Municipios;0421;Colmenar del Arroyo;70;
Municipios;0442;Colmenarejo;405;
Municipios;0480;Corpa;30;
Municipios;0493;Coslada;4840;
Municipios;0506;Cubas de la Sagra;405;
Municipios;0534;Daganzo de Arriba;495;
Municipios;0549;Escorial (El);1430;
Municipios;0552;Estremera;825;
Municipios;0565;Fresnedillas de la Oliva;85;
Municipios;0571;Fresno de Torote;95;
Municipios;0587;Fuenlabrada;10470;
