Serie;Codigo_municipio;Nombre;2020
Comunidad de Madrid;;Comunidad de Madrid;3211860
Zonas Estadísticas;01;Municipio de Madrid ;2007040
Zonas Estadísticas;02;Norte Metropolitano ;218462
Zonas Estadísticas;03;Este Metropolitano  ;221230
Zonas Estadísticas;04;Sur Metropolitano   ;362445
Zonas Estadísticas;05;Oeste Metropolitano ;244380
Zonas Estadísticas;06;Sierra Norte        ;8124
Zonas Estadísticas;07;Nordeste Comunidad  ;18017
Zonas Estadísticas;08;Sudeste Comunidad   ;25280
Zonas Estadísticas;09;Sudoeste Comunidad  ;45575
Zonas Estadísticas;10;Sierra Sur          ;6701
Zonas Estadísticas;11;Sierra Central      ;36115
Zonas Estadísticas;99;Sin Zona asignada   ;0
Municipios;0014;Acebeda (La);17
Municipios;0029;Ajalvir;4506
Municipios;0035;Alameda del Valle;51
Municipios;0040;Alamo (El);1689
Municipios;0053;Alcalá de Henares;57819
Municipios;0066;Alcobendas;113525
Municipios;0072;Alcorcón;52709
Municipios;0088;Aldea del Fresno;502
Municipios;0091;Algete;8031
Municipios;0105;Alpedrete;2904
Municipios;0112;Ambite;92
Municipios;0127;Anchuelo;164
Municipios;0133;Aranjuez;14205
Municipios;0148;Arganda del Rey;22622
Municipios;0151;Arroyomolinos;8246
Municipios;0164;Atazar (El);14
Municipios;0170;Batres;263
Municipios;0186;Becerril de la Sierra;1045
Municipios;0199;Belmonte de Tajo;239
Municipios;0210;Berrueco (El);152
Municipios;0203;Berzosa del Lozoya;51
Municipios;0225;Boadilla del Monte;31128
Municipios;0231;Boalo (El);1509
Municipios;0246;Braojos;44
Municipios;0259;Brea de Tajo;381
Municipios;0262;Brunete;2321
Municipios;0278;Buitrago del Lozoya;494
Municipios;0284;Bustarviejo;454
Municipios;0297;Cabanillas de la Sierra;141
Municipios;0301;Cabrera (La);567
Municipios;0318;Cadalso de los Vidrios;611
Municipios;0323;Camarma de Esteruelas;2124
Municipios;0339;Campo Real;1583
Municipios;0344;Canencia;97
Municipios;0357;Carabaña;379
Municipios;0360;Casarrubuelos;881
Municipios;0376;Cenicientos;253
Municipios;0382;Cercedilla;1837
Municipios;0395;Cervera de Buitrago;41
Municipios;0513;Chapinería;434
Municipios;0528;Chinchón;1268
Municipios;0409;Ciempozuelos;6899
Municipios;0416;Cobeña;1498
Municipios;0468;Collado Mediano;1277
Municipios;0474;Collado Villalba;13619
Municipios;0455;Colmenar Viejo;11856
Municipios;0437;Colmenar de Oreja;1330
Municipios;0421;Colmenar del Arroyo;392
Municipios;0442;Colmenarejo;1752
Municipios;0480;Corpa;94
Municipios;0493;Coslada;28324
Municipios;0506;Cubas de la Sagra;1486
Municipios;0534;Daganzo de Arriba;3353
Municipios;0549;Escorial (El);2732
Municipios;0552;Estremera;914
Municipios;0565;Fresnedillas de la Oliva;218
Municipios;0571;Fresno de Torote;277
Municipios;0587;Fuenlabrada;44423
Municipios;0590;Fuente el Saz de Jarama;2002
Municipios;0604;Fuentidueña de Tajo;349
Municipios;0611;Galapagar;5618
Municipios;0626;Garganta de los Montes;82
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;96
Municipios;0647;Gascones;71
Municipios;0650;Getafe;69536
Municipios;0663;Griñón;5776
Municipios;0679;Guadalix de la Sierra;906
Municipios;0685;Guadarrama;3720
Municipios;0698;Hiruela (La);22
Municipios;0702;Horcajo de la Sierra-Aoslos;53
Municipios;0719;Horcajuelo de la Sierra;30
Municipios;0724;Hoyo de Manzanares;2439
Municipios;0730;Humanes de Madrid;10515
Municipios;0745;Leganés;54574
Municipios;0758;Loeches;4141
Municipios;0761;Lozoya;145
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;407
Municipios;0783;Madarcos;18
Municipios;0796;Madrid;2007040
Municipios;0800;Majadahonda;31183
Municipios;0822;Manzanares el Real;1367
Municipios;0838;Meco;6334
Municipios;0843;Mejorada del Campo;6230
Municipios;0856;Miraflores de la Sierra;1140
Municipios;0869;Molar (El);1222
Municipios;0875;Molinos (Los);792
Municipios;0881;Montejo de la Sierra;171
Municipios;0894;Moraleja de Enmedio;2389
Municipios;0908;Moralzarzal;2391
Municipios;0915;Morata de Tajuña;1093
Municipios;0920;Móstoles;42252
Municipios;0936;Navacerrada;642
Municipios;0941;Navalafuente;183
Municipios;0954;Navalagamella;300
Municipios;0967;Navalcarnero;11623
Municipios;0973;Navarredonda y San Mamés;22
Municipios;0992;Navas del Rey;581
Municipios;1006;Nuevo Baztán;1201
Municipios;1013;Olmeda de las Fuentes;144
Municipios;1028;Orusco de Tajuña;213
Municipios;1049;Paracuellos de Jarama;6450
Municipios;1065;Parla;17347
Municipios;1071;Patones;127
Municipios;1087;Pedrezuela;1024
Municipios;1090;Pelayos de la Presa;528
Municipios;1104;Perales de Tajuña;484
