Población.Censos.Censo anual.Población censada.Total. Población censada de 20 a 24 años. Unidad: Número. Fuente: Censo de Población Anual. INE.;
Serie;;;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;343456;350099;372574;
Zonas Estadísticas;01;Municipio de Madrid ;166249;168043;180665;
Zonas Estadísticas;02;Norte Metropolitano ;19466;19599;20516;
Zonas Estadísticas;03;Este Metropolitano  ;33032;34032;35815;
Zonas Estadísticas;04;Sur Metropolitano   ;64164;65734;69437;
Zonas Estadísticas;05;Oeste Metropolitano ;30605;31648;33439;
Zonas Estadísticas;06;Sierra Norte        ;2102;2182;2235;
Zonas Estadísticas;07;Nordeste Comunidad  ;3543;3694;3958;
Zonas Estadísticas;08;Sudeste Comunidad   ;5470;5562;5760;
Zonas Estadísticas;09;Sudoeste Comunidad  ;7197;7484;7938;
Zonas Estadísticas;10;Sierra Sur          ;1794;1879;1978;
Zonas Estadísticas;11;Sierra Central      ;9834;10242;10833;
Municipios;0014;Acebeda (La);1;1;0;
Municipios;0029;Ajalvir;211;236;275;
Municipios;0035;Alameda del Valle;6;9;9;
Municipios;0040;Alamo (El);505;514;560;
Municipios;0053;Alcalá de Henares;10106;10051;10718;
Municipios;0066;Alcobendas;6417;6355;6760;
Municipios;0072;Alcorcón;7963;8309;8945;
Municipios;0088;Aldea del Fresno;120;123;133;
Municipios;0091;Algete;1386;1407;1447;
Municipios;0105;Alpedrete;903;913;953;
Municipios;0112;Ambite;25;21;19;
Municipios;0127;Anchuelo;55;55;61;
Municipios;0133;Aranjuez;3242;3214;3297;
Municipios;0148;Arganda del Rey;2709;2810;2949;
Municipios;0151;Arroyomolinos;1400;1484;1600;
Municipios;0164;Atazar (El);4;3;4;
Municipios;0170;Batres;97;104;113;
Municipios;0186;Becerril de la Sierra;310;314;321;
Municipios;0199;Belmonte de Tajo;77;83;87;
Municipios;0210;Berrueco (El);33;33;34;
Municipios;0203;Berzosa del Lozoya;16;14;10;
Municipios;0225;Boadilla del Monte;3198;3482;3845;
Municipios;0231;Boalo (El);335;375;388;
Municipios;0246;Braojos;16;20;22;
Municipios;0259;Brea de Tajo;40;40;34;
Municipios;0262;Brunete;635;654;678;
Municipios;0278;Buitrago del Lozoya;106;107;92;
Municipios;0284;Bustarviejo;98;108;115;
Municipios;0297;Cabanillas de la Sierra;40;42;50;
Municipios;0301;Cabrera (La);161;151;159;
Municipios;0318;Cadalso de los Vidrios;142;151;166;
Municipios;0323;Camarma de Esteruelas;342;375;423;
Municipios;0339;Campo Real;291;289;303;
Municipios;0344;Canencia;26;25;26;
Municipios;0357;Carabaña;104;103;106;
Municipios;0360;Casarrubuelos;187;198;230;
Municipios;0376;Cenicientos;104;97;100;
Municipios;0382;Cercedilla;420;456;474;
Municipios;0395;Cervera de Buitrago;7;8;7;
Municipios;0513;Chapinería;113;101;105;
Municipios;0528;Chinchón;281;286;275;
Municipios;0409;Ciempozuelos;1277;1265;1349;
Municipios;0416;Cobeña;395;417;452;
Municipios;0468;Collado Mediano;385;408;418;
Municipios;0474;Collado Villalba;3655;3720;3901;
Municipios;0455;Colmenar Viejo;2944;2974;3083;
Municipios;0437;Colmenar de Oreja;424;440;450;
Municipios;0421;Colmenar del Arroyo;73;73;68;
Municipios;0442;Colmenarejo;626;659;665;
Municipios;0480;Corpa;27;24;25;
Municipios;0493;Coslada;3610;3641;3659;
Municipios;0506;Cubas de la Sagra;288;314;321;
Municipios;0534;Daganzo de Arriba;602;652;711;
Municipios;0549;Escorial (El);886;883;952;
Municipios;0552;Estremera;72;70;71;
Municipios;0565;Fresnedillas de la Oliva;101;106;111;
Municipios;0571;Fresno de Torote;101;107;111;
Municipios;0587;Fuenlabrada;10344;10580;10955;
Municipios;0590;Fuente el Saz de Jarama;409;420;442;
Municipios;0604;Fuentidueña de Tajo;113;114;103;
Municipios;0611;Galapagar;2133;2190;2211;
Municipios;0626;Garganta de los Montes;14;11;18;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;10;14;13;
Municipios;0647;Gascones;9;6;10;
Municipios;0650;Getafe;8366;8600;9071;
Municipios;0663;Griñón;584;587;620;
Municipios;0679;Guadalix de la Sierra;356;374;393;
Municipios;0685;Guadarrama;906;936;975;
Municipios;0698;Hiruela (La);2;3;3;
