Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;14.43;14.08;
Zonas Estadísticas;01;Municipio de Madrid ;12.70;12.43;
Zonas Estadísticas;02;Norte Metropolitano ;16.63;16.32;
Zonas Estadísticas;03;Este Metropolitano  ;15.72;15.33;
Zonas Estadísticas;04;Sur Metropolitano   ;15.43;15.03;
Zonas Estadísticas;05;Oeste Metropolitano ;16.65;16.20;
Zonas Estadísticas;06;Sierra Norte        ;15.01;14.72;
Zonas Estadísticas;07;Nordeste Comunidad  ;17.66;16.94;
Zonas Estadísticas;08;Sudeste Comunidad   ;16.34;15.92;
Zonas Estadísticas;09;Sudoeste Comunidad  ;19.67;19.16;
Zonas Estadísticas;10;Sierra Sur          ;14.82;14.69;
Zonas Estadísticas;11;Sierra Central      ;15.60;14.99;
Municipios;0014;Acebeda (La);3.23;2.99;
Municipios;0029;Ajalvir;14.78;13.99;
Municipios;0035;Alameda del Valle;11.57;12.00;
Municipios;0040;Alamo (El);16.12;15.83;
Municipios;0053;Alcalá de Henares;13.77;13.40;
Municipios;0066;Alcobendas;15.96;15.65;
Municipios;0072;Alcorcón;13.76;13.32;
Municipios;0088;Aldea del Fresno;16.13;16.11;
Municipios;0091;Algete;16.23;16.01;
Municipios;0105;Alpedrete;15.71;14.99;
Municipios;0112;Ambite;13.33;13.91;
Municipios;0127;Anchuelo;19.90;19.51;
Municipios;0133;Aranjuez;16.26;15.79;
Municipios;0148;Arganda del Rey;17.45;16.94;
Municipios;0151;Arroyomolinos;24.77;24.18;
Municipios;0164;Atazar (El);7.48;6.73;
Municipios;0170;Batres;13.49;13.02;
Municipios;0186;Becerril de la Sierra;14.65;13.98;
Municipios;0199;Belmonte de Tajo;15.15;14.93;
Municipios;0210;Berrueco (El);15.34;15.23;
Municipios;0203;Berzosa del Lozoya;8.81;8.22;
Municipios;0225;Boadilla del Monte;20.54;19.85;
Municipios;0231;Boalo (El);18.92;18.16;
Municipios;0246;Braojos;8.26;8.02;
Municipios;0259;Brea de Tajo;9.02;9.11;
Municipios;0262;Brunete;16.02;15.63;
Municipios;0278;Buitrago del Lozoya;16.14;15.46;
Municipios;0284;Bustarviejo;15.37;14.97;
Municipios;0297;Cabanillas de la Sierra;15.79;15.90;
Municipios;0301;Cabrera (La);14.58;14.11;
Municipios;0318;Cadalso de los Vidrios;13.87;14.08;
Municipios;0323;Camarma de Esteruelas;18.05;16.87;
Municipios;0339;Campo Real;18.01;17.40;
Municipios;0344;Canencia;6.78;7.76;
Municipios;0357;Carabaña;15.89;15.75;
Municipios;0360;Casarrubuelos;18.03;17.88;
Municipios;0376;Cenicientos;12.16;11.88;
Municipios;0382;Cercedilla;13.33;12.95;
Municipios;0395;Cervera de Buitrago;6.63;6.71;
Municipios;0513;Chapinería;18.14;18.55;
Municipios;0528;Chinchón;13.52;13.53;
Municipios;0409;Ciempozuelos;15.87;15.23;
Municipios;0416;Cobeña;20.27;19.37;
Municipios;0468;Collado Mediano;15.02;14.81;
Municipios;0474;Collado Villalba;14.46;14.09;
Municipios;0455;Colmenar Viejo;16.97;16.76;
Municipios;0437;Colmenar de Oreja;13.75;13.51;
Municipios;0421;Colmenar del Arroyo;14.34;14.18;
Municipios;0442;Colmenarejo;16.08;15.26;
Municipios;0480;Corpa;18.26;17.09;
Municipios;0493;Coslada;12.50;12.31;
Municipios;0506;Cubas de la Sagra;21.23;20.36;
Municipios;0534;Daganzo de Arriba;19.22;18.09;
Municipios;0549;Escorial (El);13.45;13.29;
Municipios;0552;Estremera;13.21;12.97;
Municipios;0565;Fresnedillas de la Oliva;18.53;18.45;
Municipios;0571;Fresno de Torote;18.25;17.98;
Municipios;0587;Fuenlabrada;14.27;13.84;
Municipios;0590;Fuente el Saz de Jarama;15.60;14.99;
Municipios;0604;Fuentidueña de Tajo;13.69;13.58;
Municipios;0611;Galapagar;15.53;15.22;
Municipios;0626;Garganta de los Montes;9.09;9.55;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;10.70;10.82;
Municipios;0647;Gascones;15.57;15.86;
Municipios;0650;Getafe;15.43;15.34;
Municipios;0663;Griñón;16.13;15.72;
Municipios;0679;Guadalix de la Sierra;15.99;15.35;
Municipios;0685;Guadarrama;15.17;14.76;
Municipios;0698;Hiruela (La);10.53;6.76;
Municipios;0702;Horcajo de la Sierra-Aoslos;12.56;13.25;
Municipios;0719;Horcajuelo de la Sierra;13.76;12.96;
Municipios;0724;Hoyo de Manzanares;14.99;14.42;
Municipios;0730;Humanes de Madrid;20.49;19.40;
Municipios;0745;Leganés;13.93;13.57;
Municipios;0758;Loeches;18.68;17.49;
Municipios;0761;Lozoya;7.00;8.21;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;14.27;14.53;
Municipios;0783;Madarcos;11.11;9.72;
Municipios;0796;Madrid;12.70;12.43;
Municipios;0800;Majadahonda;16.41;15.84;
Municipios;0822;Manzanares el Real;17.12;16.21;
Municipios;0838;Meco;17.82;17.18;
Municipios;0843;Mejorada del Campo;15.86;15.34;
Municipios;0856;Miraflores de la Sierra;14.72;14.48;
Municipios;0869;Molar (El);17.38;16.52;
Municipios;0875;Molinos (Los);12.01;11.09;
Municipios;0881;Montejo de la Sierra;7.51;6.86;
Municipios;0894;Moraleja de Enmedio;17.09;16.53;
Municipios;0908;Moralzarzal;16.31;15.76;
Municipios;0915;Morata de Tajuña;15.33;14.81;
Municipios;0920;Móstoles;14.02;13.79;
Municipios;0936;Navacerrada;13.64;13.48;
Municipios;0941;Navalafuente;17.69;18.18;
Municipios;0954;Navalagamella;17.37;17.10;
Municipios;0967;Navalcarnero;20.11;19.65;
Municipios;0973;Navarredonda y San Mamés;4.90;5.88;
Municipios;0992;Navas del Rey;14.81;14.80;
Municipios;1006;Nuevo Baztán;14.18;13.88;
Municipios;1013;Olmeda de las Fuentes;17.11;15.31;
Municipios;1028;Orusco de Tajuña;13.34;13.01;
Municipios;1049;Paracuellos de Jarama;24.23;23.29;
Municipios;1065;Parla;19.25;18.58;
Municipios;1071;Patones;12.76;12.37;
Municipios;1087;Pedrezuela;19.41;19.04;
Municipios;1090;Pelayos de la Presa;13.99;13.44;
Municipios;1104;Perales de Tajuña;15.93;15.14;
Municipios;1111;Pezuela de las Torres;16.40;16.50;
Municipios;1126;Pinilla del Valle;9.60;9.31;
Municipios;1132;Pinto;17.43;17.02;
Municipios;1147;Piñuécar-Gandullas;12.50;10.67;
Municipios;1150;Pozuelo de Alarcón;16.05;15.68;
Municipios;1163;Pozuelo del Rey;20.81;19.98;
Municipios;1179;Prádena del Rincón;13.01;13.33;
Municipios;1185;Puebla de la Sierra;5.88;6.86;
Municipios;9020;Puentes Viejas;13.88;14.12;
Municipios;1198;Quijorna;18.22;17.51;
Municipios;1202;Rascafría;8.06;8.45;
Municipios;1219;Redueña;12.42;12.13;
Municipios;1224;Ribatejada;13.62;13.38;
Municipios;1230;Rivas-Vaciamadrid;19.54;19.11;
Municipios;1245;Robledillo de la Jara;3.51;11.19;
Municipios;1258;Robledo de Chavela;12.56;12.42;
Municipios;1261;Robregordo;7.14;11.39;
Municipios;1277;Rozas de Madrid (Las);17.49;17.03;
Municipios;1283;Rozas de Puerto Real;7.16;6.93;
Municipios;1296;San Agustín del Guadalix;18.69;17.64;
Municipios;1300;San Fernando de Henares;13.06;12.74;
Municipios;1317;San Lorenzo de El Escorial;14.06;13.52;
Municipios;1338;San Martín de Valdeiglesias;15.16;15.05;
Municipios;1322;San Martín de la Vega;18.55;17.97;
Municipios;1343;San Sebastián de los Reyes;16.94;16.59;
Municipios;1356;Santa María de la Alameda;14.68;13.93;
Municipios;1369;Santorcaz;12.70;11.01;
Municipios;1375;Santos de la Humosa (Los);19.99;19.40;
Municipios;1381;Serna del Monte (La);13.89;14.15;
Municipios;1408;Serranillos del Valle;17.61;16.93;
Municipios;1415;Sevilla la Nueva;17.93;16.92;
Municipios;1436;Somosierra;3.41;2.35;
Municipios;1441;Soto del Real;13.71;13.75;
Municipios;1454;Talamanca de Jarama;18.60;18.48;
Municipios;1467;Tielmes;15.31;14.93;
Municipios;1473;Titulcia;14.97;14.93;
Municipios;1489;Torrejón de Ardoz;16.07;15.61;
Municipios;1505;Torrejón de Velasco;17.19;16.51;
Municipios;1492;Torrejón de la Calzada;19.72;19.47;
Municipios;1512;Torrelaguna;16.04;15.19;
Municipios;1527;Torrelodones;17.04;16.75;
Municipios;1533;Torremocha de Jarama;13.10;13.29;
Municipios;1548;Torres de la Alameda;16.02;15.25;
Municipios;9036;Tres Cantos;16.36;16.23;
Municipios;1551;Valdaracete;11.56;10.58;
Municipios;1564;Valdeavero;17.29;16.63;
Municipios;1570;Valdelaguna;14.22;13.76;
Municipios;1586;Valdemanco;15.46;15.00;
Municipios;1599;Valdemaqueda;13.63;12.94;
Municipios;1603;Valdemorillo;16.46;15.83;
Municipios;1610;Valdemoro;18.70;17.79;
Municipios;1625;Valdeolmos-Alalpardo;19.63;19.56;
Municipios;1631;Valdepiélagos;13.76;12.72;
Municipios;1646;Valdetorres de Jarama;15.05;14.64;
Municipios;1659;Valdilecha;16.68;16.99;
Municipios;1662;Valverde de Alcalá;12.59;13.62;
Municipios;1678;Velilla de San Antonio;16.29;15.87;
Municipios;1684;Vellón (El);16.05;14.99;
Municipios;1697;Venturada;15.14;15.01;
Municipios;1718;Villa del Prado;16.01;15.47;
Municipios;1701;Villaconejos;14.58;14.03;
Municipios;1723;Villalbilla;20.66;20.27;
Municipios;1739;Villamanrique de Tajo;11.93;10.56;
Municipios;1744;Villamanta;15.42;15.13;
Municipios;1757;Villamantilla;19.68;18.37;
Municipios;1782;Villanueva de Perales;16.13;15.75;
Municipios;1760;Villanueva de la Cañada;17.64;17.34;
Municipios;1776;Villanueva del Pardillo;19.99;18.33;
Municipios;1795;Villar del Olmo;14.11;14.23;
Municipios;1809;Villarejo de Salvanés;15.57;15.29;
Municipios;1816;Villaviciosa de Odón;13.65;13.12;
Municipios;1821;Villavieja del Lozoya;11.22;12.62;
Municipios;1837;Zarzalejo;16.50;16.14;
