Serie;Codigo_municipio;Nombre;2023
Municipios;1441;Soto del Real;615;
Municipios;1454;Talamanca de Jarama;165;
Municipios;1467;Tielmes;270;
Municipios;1473;Titulcia;70;
Municipios;1489;Torrejón de Ardoz;14760;
Municipios;1505;Torrejón de Velasco;415;
Municipios;1492;Torrejón de la Calzada;3360;
Municipios;1512;Torrelaguna;310;
Municipios;1527;Torrelodones;1495;
Municipios;1533;Torremocha de Jarama;20;
Municipios;1548;Torres de la Alameda;1185;
Municipios;9036;Tres Cantos;7800;
Municipios;1551;Valdaracete;10;
Municipios;1564;Valdeavero;85;
Municipios;1570;Valdelaguna;30;
Municipios;1586;Valdemanco;40;
Municipios;1599;Valdemaqueda;35;
Municipios;1603;Valdemorillo;875;
Municipios;1610;Valdemoro;6585;
Municipios;1625;Valdeolmos-Alalpardo;240;
Municipios;1631;Valdepiélagos;25;
Municipios;1646;Valdetorres de Jarama;285;
Municipios;1659;Valdilecha;235;
Municipios;1662;Valverde de Alcalá;15;
Municipios;1678;Velilla de San Antonio;12375;
Municipios;1684;Vellón (El);60;
Municipios;1697;Venturada;180;
Municipios;1718;Villa del Prado;450;
Municipios;1701;Villaconejos;275;
Municipios;1723;Villalbilla;850;
Municipios;1739;Villamanrique de Tajo;45;
Municipios;1744;Villamanta;90;
Municipios;1757;Villamantilla;55;
Municipios;1782;Villanueva de Perales;85;
Municipios;1760;Villanueva de la Cañada;1435;
Municipios;1776;Villanueva del Pardillo;1175;
Municipios;1795;Villar del Olmo;135;
Municipios;1809;Villarejo de Salvanés;465;
Municipios;1816;Villaviciosa de Odón;3180;
Municipios;1821;Villavieja del Lozoya;10;
Municipios;1837;Zarzalejo;55;
