Serie;Codigo_municipio;Nombre;2022;2023
Municipios;1436;Somosierra;0;0;
Municipios;1441;Soto del Real;83;69;
Municipios;1454;Talamanca de Jarama;179;173;
Municipios;1467;Tielmes;82;88;
Municipios;1473;Titulcia;13;13;
Municipios;1489;Torrejón de Ardoz;8936;10048;
Municipios;1505;Torrejón de Velasco;160;170;
Municipios;1492;Torrejón de la Calzada;512;471;
Municipios;1512;Torrelaguna;21;23;
Municipios;1527;Torrelodones;81;84;
Municipios;1533;Torremocha de Jarama;13;12;
Municipios;1548;Torres de la Alameda;678;701;
Municipios;9036;Tres Cantos;7085;7582;
Municipios;1551;Valdaracete;6;6;
Municipios;1564;Valdeavero;74;71;
Municipios;1570;Valdelaguna;10;8;
Municipios;1586;Valdemanco;2;2;
Municipios;1599;Valdemaqueda;4;4;
Municipios;1603;Valdemorillo;195;209;
Municipios;1610;Valdemoro;2226;2190;
Municipios;1625;Valdeolmos-Alalpardo;177;178;
Municipios;1631;Valdepiélagos;21;25;
Municipios;1646;Valdetorres de Jarama;35;47;
Municipios;1659;Valdilecha;72;69;
Municipios;1662;Valverde de Alcalá;0;0;
Municipios;1678;Velilla de San Antonio;616;595;
Municipios;1684;Vellón (El);10;10;
Municipios;1697;Venturada;14;20;
Municipios;1718;Villa del Prado;26;24;
Municipios;1701;Villaconejos;71;65;
Municipios;1723;Villalbilla;428;489;
Municipios;1739;Villamanrique de Tajo;2;3;
Municipios;1744;Villamanta;25;27;
Municipios;1757;Villamantilla;24;24;
Municipios;1782;Villanueva de Perales;17;15;
Municipios;1760;Villanueva de la Cañada;135;141;
Municipios;1776;Villanueva del Pardillo;137;131;
Municipios;1795;Villar del Olmo;22;27;
Municipios;1809;Villarejo de Salvanés;1034;939;
Municipios;1816;Villaviciosa de Odón;502;584;
Municipios;1821;Villavieja del Lozoya;1;1;
Municipios;1837;Zarzalejo;127;116;
