Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;469777;464923;
Zonas Estadísticas;01;Municipio de Madrid ;230201;231133;
Zonas Estadísticas;02;Norte Metropolitano ;24751;24291;
Zonas Estadísticas;03;Este Metropolitano  ;50149;48876;
Zonas Estadísticas;04;Sur Metropolitano   ;93578;90545;
Zonas Estadísticas;05;Oeste Metropolitano ;30008;29630;
Zonas Estadísticas;06;Sierra Norte        ;2963;2909;
Zonas Estadísticas;07;Nordeste Comunidad  ;4897;4834;
Zonas Estadísticas;08;Sudeste Comunidad   ;8542;8497;
Zonas Estadísticas;09;Sudoeste Comunidad  ;11687;11407;
Zonas Estadísticas;10;Sierra Sur          ;2553;2530;
Zonas Estadísticas;11;Sierra Central      ;10448;10271;
Municipios;0014;Acebeda (La);2;2;
Municipios;0029;Ajalvir;401;379;
Municipios;0035;Alameda del Valle;10;12;
Municipios;0040;Alamo (El);653;642;
Municipios;0053;Alcalá de Henares;13222;12963;
Municipios;0066;Alcobendas;7776;7688;
Municipios;0072;Alcorcón;10405;9931;
Municipios;0088;Aldea del Fresno;236;268;
Municipios;0091;Algete;1267;1236;
Municipios;0105;Alpedrete;772;814;
Municipios;0112;Ambite;45;46;
Municipios;0127;Anchuelo;114;108;
Municipios;0133;Aranjuez;3985;3894;
Municipios;0148;Arganda del Rey;4591;4492;
Municipios;0151;Arroyomolinos;3092;2983;
Municipios;0164;Atazar (El);3;2;
Municipios;0170;Batres;108;103;
Municipios;0186;Becerril de la Sierra;377;348;
Municipios;0199;Belmonte de Tajo;147;149;
Municipios;0210;Berrueco (El);56;56;
Municipios;0203;Berzosa del Lozoya;4;9;
Municipios;0225;Boadilla del Monte;3516;3452;
Municipios;0231;Boalo (El);456;455;
Municipios;0246;Braojos;14;12;
Municipios;0259;Brea de Tajo;28;22;
Municipios;0262;Brunete;675;643;
Municipios;0278;Buitrago del Lozoya;123;131;
Municipios;0284;Bustarviejo;174;175;
Municipios;0297;Cabanillas de la Sierra;57;63;
Municipios;0301;Cabrera (La);174;184;
Municipios;0318;Cadalso de los Vidrios;215;209;
Municipios;0323;Camarma de Esteruelas;494;511;
Municipios;0339;Campo Real;543;515;
Municipios;0344;Canencia;21;22;
Municipios;0357;Carabaña;186;168;
Municipios;0360;Casarrubuelos;296;313;
Municipios;0376;Cenicientos;133;120;
Municipios;0382;Cercedilla;499;477;
Municipios;0395;Cervera de Buitrago;9;7;
Municipios;0513;Chapinería;158;156;
Municipios;0528;Chinchón;365;368;
Municipios;0409;Ciempozuelos;1748;1716;
Municipios;0416;Cobeña;487;486;
Municipios;0468;Collado Mediano;404;395;
Municipios;0474;Collado Villalba;4497;4485;
Municipios;0455;Colmenar Viejo;4166;4126;
Municipios;0437;Colmenar de Oreja;552;534;
Municipios;0421;Colmenar del Arroyo;139;137;
Municipios;0442;Colmenarejo;526;521;
Municipios;0480;Corpa;63;65;
Municipios;0493;Coslada;5529;5374;
Municipios;0506;Cubas de la Sagra;460;451;
Municipios;0534;Daganzo de Arriba;602;559;
Municipios;0549;Escorial (El);1001;993;
Municipios;0552;Estremera;86;85;
Municipios;0565;Fresnedillas de la Oliva;126;128;
Municipios;0571;Fresno de Torote;187;183;
Municipios;0587;Fuenlabrada;13747;13140;
Municipios;0590;Fuente el Saz de Jarama;488;490;
Municipios;0604;Fuentidueña de Tajo;160;134;
Municipios;0611;Galapagar;2086;2061;
Municipios;0626;Garganta de los Montes;28;27;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;17;17;
Municipios;0647;Gascones;13;19;
Municipios;0650;Getafe;13676;13397;
Municipios;0663;Griñón;672;623;
Municipios;0679;Guadalix de la Sierra;421;406;
Municipios;0685;Guadarrama;1032;987;
Municipios;0698;Hiruela (La);8;5;
Municipios;0702;Horcajo de la Sierra-Aoslos;16;18;
Municipios;0719;Horcajuelo de la Sierra;3;3;
Municipios;0724;Hoyo de Manzanares;492;491;
Municipios;0730;Humanes de Madrid;1523;1449;
Municipios;0745;Leganés;11619;11386;
Municipios;0758;Loeches;735;738;
Municipios;0761;Lozoya;36;41;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;83;86;
Municipios;0783;Madarcos;4;5;
Municipios;0796;Madrid;230201;231133;
Municipios;0800;Majadahonda;4328;4122;
Municipios;0822;Manzanares el Real;617;577;
Municipios;0838;Meco;1155;1095;
Municipios;0843;Mejorada del Campo;1824;1737;
Municipios;0856;Miraflores de la Sierra;463;443;
Municipios;0869;Molar (El);752;764;
Municipios;0875;Molinos (Los);256;261;
Municipios;0881;Montejo de la Sierra;13;12;
Municipios;0894;Moraleja de Enmedio;399;384;
Municipios;0908;Moralzarzal;726;673;
Municipios;0915;Morata de Tajuña;529;536;
Municipios;0920;Móstoles;15716;15091;
Municipios;0936;Navacerrada;187;184;
Municipios;0941;Navalafuente;136;132;
Municipios;0954;Navalagamella;194;190;
Municipios;0967;Navalcarnero;2571;2488;
Municipios;0973;Navarredonda y San Mamés;8;11;
Municipios;0992;Navas del Rey;222;228;
Municipios;1006;Nuevo Baztán;484;505;
Municipios;1013;Olmeda de las Fuentes;12;15;
Municipios;1028;Orusco de Tajuña;79;76;
Municipios;1049;Paracuellos de Jarama;2030;1804;
Municipios;1065;Parla;10194;9770;
Municipios;1071;Patones;38;42;
Municipios;1087;Pedrezuela;499;457;
Municipios;1090;Pelayos de la Presa;198;204;
Municipios;1104;Perales de Tajuña;233;217;
Municipios;1111;Pezuela de las Torres;75;74;
Municipios;1126;Pinilla del Valle;14;12;
Municipios;1132;Pinto;4301;4195;
Municipios;1147;Piñuécar-Gandullas;14;14;
Municipios;1150;Pozuelo de Alarcón;4481;4438;
Municipios;1163;Pozuelo del Rey;127;122;
Municipios;1179;Prádena del Rincón;4;8;
Municipios;1185;Puebla de la Sierra;8;7;
Municipios;9020;Puentes Viejas;51;48;
Municipios;1198;Quijorna;221;248;
Municipios;1202;Rascafría;95;98;
Municipios;1219;Redueña;26;26;
Municipios;1224;Ribatejada;63;59;
Municipios;1230;Rivas-Vaciamadrid;8065;7994;
Municipios;1245;Robledillo de la Jara;5;6;
Municipios;1258;Robledo de Chavela;285;294;
Municipios;1261;Robregordo;6;5;
Municipios;1277;Rozas de Madrid (Las);5926;5976;
Municipios;1283;Rozas de Puerto Real;31;28;
Municipios;1296;San Agustín del Guadalix;780;757;
Municipios;1300;San Fernando de Henares;2831;2713;
Municipios;1317;San Lorenzo de El Escorial;977;967;
Municipios;1338;San Martín de Valdeiglesias;600;580;
Municipios;1322;San Martín de la Vega;1449;1417;
Municipios;1343;San Sebastián de los Reyes;6652;6402;
Municipios;1356;Santa María de la Alameda;108;104;
Municipios;1369;Santorcaz;59;50;
Municipios;1375;Santos de la Humosa (Los);218;224;
Municipios;1381;Serna del Monte (La);12;11;
Municipios;1408;Serranillos del Valle;329;317;
Municipios;1415;Sevilla la Nueva;563;549;
Municipios;1436;Somosierra;2;1;
Municipios;1441;Soto del Real;482;487;
Municipios;1454;Talamanca de Jarama;338;328;
Municipios;1467;Tielmes;209;205;
Municipios;1473;Titulcia;97;91;
Municipios;1489;Torrejón de Ardoz;10699;10459;
Municipios;1505;Torrejón de Velasco;328;302;
Municipios;1492;Torrejón de la Calzada;856;818;
Municipios;1512;Torrelaguna;342;312;
Municipios;1527;Torrelodones;1229;1231;
Municipios;1533;Torremocha de Jarama;51;51;
Municipios;1548;Torres de la Alameda;508;492;
Municipios;9036;Tres Cantos;3623;3596;
Municipios;1551;Valdaracete;44;43;
Municipios;1564;Valdeavero;142;140;
Municipios;1570;Valdelaguna;73;59;
Municipios;1586;Valdemanco;58;54;
Municipios;1599;Valdemaqueda;45;45;
Municipios;1603;Valdemorillo;773;760;
Municipios;1610;Valdemoro;5215;5159;
Municipios;1625;Valdeolmos-Alalpardo;302;303;
Municipios;1631;Valdepiélagos;42;46;
Municipios;1646;Valdetorres de Jarama;332;356;
Municipios;1659;Valdilecha;271;249;
Municipios;1662;Valverde de Alcalá;36;43;
Municipios;1678;Velilla de San Antonio;957;961;
Municipios;1684;Vellón (El);167;155;
Municipios;1697;Venturada;125;128;
Municipios;1718;Villa del Prado;512;500;
Municipios;1701;Villaconejos;213;234;
Municipios;1723;Villalbilla;1519;1582;
Municipios;1739;Villamanrique de Tajo;51;55;
Municipios;1744;Villamanta;186;186;
Municipios;1757;Villamantilla;99;110;
Municipios;1782;Villanueva de Perales;106;122;
Municipios;1760;Villanueva de la Cañada;1304;1321;
Municipios;1776;Villanueva del Pardillo;900;929;
Municipios;1795;Villar del Olmo;155;167;
Municipios;1809;Villarejo de Salvanés;526;526;
Municipios;1816;Villaviciosa de Odón;1474;1410;
Municipios;1821;Villavieja del Lozoya;13;17;
Municipios;1837;Zarzalejo;99;107;
