Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;589165;597127;
Zonas Estadísticas;01;Municipio de Madrid ;263776;265700;
Zonas Estadísticas;02;Norte Metropolitano ;32365;33132;
Zonas Estadísticas;03;Este Metropolitano  ;62835;63880;
Zonas Estadísticas;04;Sur Metropolitano   ;124366;127502;
Zonas Estadísticas;05;Oeste Metropolitano ;46378;46165;
Zonas Estadísticas;06;Sierra Norte        ;4469;4554;
Zonas Estadísticas;07;Nordeste Comunidad  ;7244;7376;
Zonas Estadísticas;08;Sudeste Comunidad   ;10491;10831;
Zonas Estadísticas;09;Sudoeste Comunidad  ;15550;16395;
Zonas Estadísticas;10;Sierra Sur          ;3301;3399;
Zonas Estadísticas;11;Sierra Central      ;18390;18193;
Municipios;0014;Acebeda (La);4;3;
Municipios;0029;Ajalvir;588;579;
Municipios;0035;Alameda del Valle;16;26;
Municipios;0040;Alamo (El);868;913;
Municipios;0053;Alcalá de Henares;17859;17758;
Municipios;0066;Alcobendas;10758;11030;
Municipios;0072;Alcorcón;16838;16690;
Municipios;0088;Aldea del Fresno;291;319;
Municipios;0091;Algete;1854;1837;
Municipios;0105;Alpedrete;1621;1580;
Municipios;0112;Ambite;63;67;
Municipios;0127;Anchuelo;131;135;
Municipios;0133;Aranjuez;5370;5557;
Municipios;0148;Arganda del Rey;5534;5742;
Municipios;0151;Arroyomolinos;4096;4492;
Municipios;0164;Atazar (El);9;6;
Municipios;0170;Batres;180;181;
Municipios;0186;Becerril de la Sierra;639;649;
Municipios;0199;Belmonte de Tajo;138;143;
Municipios;0210;Berrueco (El);75;78;
Municipios;0203;Berzosa del Lozoya;15;14;
Municipios;0225;Boadilla del Monte;6791;6627;
Municipios;0231;Boalo (El);985;964;
Municipios;0246;Braojos;13;11;
Municipios;0259;Brea de Tajo;40;41;
Municipios;0262;Brunete;1061;1102;
Municipios;0278;Buitrago del Lozoya;167;179;
Municipios;0284;Bustarviejo;308;317;
Municipios;0297;Cabanillas de la Sierra;85;95;
Municipios;0301;Cabrera (La);268;282;
Municipios;0318;Cadalso de los Vidrios;259;264;
Municipios;0323;Camarma de Esteruelas;872;890;
Municipios;0339;Campo Real;605;643;
Municipios;0344;Canencia;25;25;
Municipios;0357;Carabaña;210;211;
Municipios;0360;Casarrubuelos;447;466;
Municipios;0376;Cenicientos;145;144;
Municipios;0382;Cercedilla;646;636;
Municipios;0395;Cervera de Buitrago;18;17;
Municipios;0513;Chapinería;228;234;
Municipios;0528;Chinchón;429;433;
Municipios;0409;Ciempozuelos;2383;2462;
Municipios;0416;Cobeña;787;814;
Municipios;0468;Collado Mediano;727;724;
Municipios;0474;Collado Villalba;5699;5713;
Municipios;0455;Colmenar Viejo;4620;4807;
Municipios;0437;Colmenar de Oreja;765;819;
Municipios;0421;Colmenar del Arroyo;169;163;
Municipios;0442;Colmenarejo;949;944;
Municipios;0480;Corpa;72;83;
Municipios;0493;Coslada;6948;6984;
Municipios;0506;Cubas de la Sagra;754;800;
Municipios;0534;Daganzo de Arriba;1294;1226;
Municipios;0549;Escorial (El);1412;1390;
Municipios;0552;Estremera;115;118;
Municipios;0565;Fresnedillas de la Oliva;150;153;
Municipios;0571;Fresno de Torote;273;260;
