Serie;Codigo_municipio;Nombre;2022;2023
Municipios;1283;Rozas de Puerto Real;41;38;
Municipios;1296;San Agustín del Guadalix;1175;1096;
Municipios;1300;San Fernando de Henares;3023;3030;
Municipios;1317;San Lorenzo de El Escorial;1325;1213;
Municipios;1338;San Martín de Valdeiglesias;690;659;
Municipios;1322;San Martín de la Vega;1916;1865;
Municipios;1343;San Sebastián de los Reyes;8557;8285;
Municipios;1356;Santa María de la Alameda;102;102;
Municipios;1369;Santorcaz;84;81;
Municipios;1375;Santos de la Humosa (Los);309;297;
Municipios;1381;Serna del Monte (La);9;7;
Municipios;1408;Serranillos del Valle;398;410;
Municipios;1415;Sevilla la Nueva;944;854;
Municipios;1436;Somosierra;3;5;
Municipios;1441;Soto del Real;630;642;
Municipios;1454;Talamanca de Jarama;469;475;
Municipios;1467;Tielmes;244;235;
Municipios;1473;Titulcia;96;96;
Municipios;1489;Torrejón de Ardoz;13809;13535;
Municipios;1505;Torrejón de Velasco;397;404;
Municipios;1492;Torrejón de la Calzada;1001;1009;
Municipios;1512;Torrelaguna;401;394;
Municipios;1527;Torrelodones;1611;1546;
Municipios;1533;Torremocha de Jarama;84;75;
Municipios;1548;Torres de la Alameda;706;685;
Municipios;9036;Tres Cantos;3959;4058;
Municipios;1551;Valdaracete;47;47;
Municipios;1564;Valdeavero;174;168;
Municipios;1570;Valdelaguna;107;106;
Municipios;1586;Valdemanco;109;108;
Municipios;1599;Valdemaqueda;56;55;
Municipios;1603;Valdemorillo;1085;1035;
Municipios;1610;Valdemoro;8117;7648;
Municipios;1625;Valdeolmos-Alalpardo;474;431;
Municipios;1631;Valdepiélagos;56;48;
Municipios;1646;Valdetorres de Jarama;412;393;
Municipios;1659;Valdilecha;269;276;
Municipios;1662;Valverde de Alcalá;55;47;
Municipios;1678;Velilla de San Antonio;1174;1227;
Municipios;1684;Vellón (El);230;239;
Municipios;1697;Venturada;184;178;
Municipios;1718;Villa del Prado;512;547;
Municipios;1701;Villaconejos;276;266;
Municipios;1723;Villalbilla;1771;1844;
Municipios;1739;Villamanrique de Tajo;73;72;
Municipios;1744;Villamanta;214;202;
Municipios;1757;Villamantilla;156;158;
Municipios;1782;Villanueva de Perales;155;144;
Municipios;1760;Villanueva de la Cañada;1729;1705;
Municipios;1776;Villanueva del Pardillo;1430;1259;
Municipios;1795;Villar del Olmo;165;178;
Municipios;1809;Villarejo de Salvanés;608;609;
Municipios;1816;Villaviciosa de Odón;1901;1853;
Municipios;1821;Villavieja del Lozoya;18;22;
Municipios;1837;Zarzalejo;138;131;
