Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;36.79;37.10;
Zonas Estadísticas;01;Municipio de Madrid ;35.75;36.47;
Zonas Estadísticas;02;Norte Metropolitano ;39.15;39.15;
Zonas Estadísticas;03;Este Metropolitano  ;37.48;37.47;
Zonas Estadísticas;04;Sur Metropolitano   ;36.42;36.39;
Zonas Estadísticas;05;Oeste Metropolitano ;40.11;40.09;
Zonas Estadísticas;06;Sierra Norte        ;34.56;34.51;
Zonas Estadísticas;07;Nordeste Comunidad  ;39.98;39.78;
Zonas Estadísticas;08;Sudeste Comunidad   ;37.78;37.50;
Zonas Estadísticas;09;Sudoeste Comunidad  ;40.74;40.34;
Zonas Estadísticas;10;Sierra Sur          ;35.16;35.05;
Zonas Estadísticas;11;Sierra Central      ;37.36;37.19;
Municipios;0014;Acebeda (La);14.52;11.94;
Municipios;0029;Ajalvir;37.68;37.85;
Municipios;0035;Alameda del Valle;26.03;27.64;
Municipios;0040;Alamo (El);38.20;38.33;
Municipios;0053;Alcalá de Henares;35.51;35.76;
Municipios;0066;Alcobendas;38.41;38.74;
Municipios;0072;Alcorcón;33.29;33.50;
Municipios;0088;Aldea del Fresno;35.87;35.56;
Municipios;0091;Algete;40.46;40.49;
Municipios;0105;Alpedrete;38.33;38.47;
Municipios;0112;Ambite;27.88;28.26;
Municipios;0127;Anchuelo;39.50;40.17;
Municipios;0133;Aranjuez;38.09;38.12;
Municipios;0148;Arganda del Rey;39.67;39.59;
Municipios;0151;Arroyomolinos;43.73;43.30;
Municipios;0164;Atazar (El);24.30;24.04;
Municipios;0170;Batres;35.36;34.61;
Municipios;0186;Becerril de la Sierra;35.61;35.31;
Municipios;0199;Belmonte de Tajo;36.04;36.21;
Municipios;0210;Berrueco (El);30.43;30.45;
Municipios;0203;Berzosa del Lozoya;31.28;29.68;
Municipios;0225;Boadilla del Monte;42.70;42.64;
Municipios;0231;Boalo (El);37.68;37.25;
Municipios;0246;Braojos;31.65;30.66;
Municipios;0259;Brea de Tajo;31.68;30.78;
Municipios;0262;Brunete;39.61;39.86;
Municipios;0278;Buitrago del Lozoya;38.47;36.90;
Municipios;0284;Bustarviejo;32.88;32.59;
Municipios;0297;Cabanillas de la Sierra;33.18;33.40;
Municipios;0301;Cabrera (La);35.12;35.09;
Municipios;0318;Cadalso de los Vidrios;34.59;34.03;
Municipios;0323;Camarma de Esteruelas;39.96;39.45;
Municipios;0339;Campo Real;39.21;38.77;
Municipios;0344;Canencia;24.73;26.08;
Municipios;0357;Carabaña;35.14;34.86;
Municipios;0360;Casarrubuelos;40.41;39.94;
Municipios;0376;Cenicientos;31.78;31.61;
Municipios;0382;Cercedilla;35.41;35.44;
Municipios;0395;Cervera de Buitrago;19.28;21.95;
Municipios;0513;Chapinería;37.60;37.95;
Municipios;0528;Chinchón;34.36;33.95;
Municipios;0409;Ciempozuelos;37.92;37.62;
Municipios;0416;Cobeña;42.12;41.66;
Municipios;0468;Collado Mediano;37.30;37.16;
Municipios;0474;Collado Villalba;38.27;38.24;
