Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;24.84;24.84;
Zonas Estadísticas;01;Municipio de Madrid ;22.38;22.45;
Zonas Estadísticas;02;Norte Metropolitano ;28.06;28.01;
Zonas Estadísticas;03;Este Metropolitano  ;26.29;26.30;
Zonas Estadísticas;04;Sur Metropolitano   ;25.78;25.79;
Zonas Estadísticas;05;Oeste Metropolitano ;29.91;29.75;
Zonas Estadísticas;06;Sierra Norte        ;24.99;24.85;
Zonas Estadísticas;07;Nordeste Comunidad  ;29.52;29.24;
Zonas Estadísticas;08;Sudeste Comunidad   ;26.88;26.74;
Zonas Estadísticas;09;Sudoeste Comunidad  ;30.86;30.76;
Zonas Estadísticas;10;Sierra Sur          ;25.07;25.12;
Zonas Estadísticas;11;Sierra Central      ;27.82;27.54;
Municipios;0014;Acebeda (La);6.45;2.99;
Municipios;0029;Ajalvir;26.05;25.68;
Municipios;0035;Alameda del Valle;17.36;18.55;
Municipios;0040;Alamo (El);27.50;27.74;
Municipios;0053;Alcalá de Henares;24.42;24.52;
Municipios;0066;Alcobendas;27.13;27.24;
Municipios;0072;Alcorcón;24.07;24.03;
Municipios;0088;Aldea del Fresno;24.76;25.35;
Municipios;0091;Algete;30.10;30.08;
Municipios;0105;Alpedrete;29.23;28.90;
Municipios;0112;Ambite;20.30;20.72;
Municipios;0127;Anchuelo;28.52;28.79;
Municipios;0133;Aranjuez;27.37;27.32;
Municipios;0148;Arganda del Rey;27.82;27.77;
Municipios;0151;Arroyomolinos;35.47;35.28;
Municipios;0164;Atazar (El);17.76;17.31;
Municipios;0170;Batres;25.73;25.62;
Municipios;0186;Becerril de la Sierra;26.25;25.80;
Municipios;0199;Belmonte de Tajo;24.72;24.86;
Municipios;0210;Berrueco (El);23.44;22.17;
Municipios;0203;Berzosa del Lozoya;22.47;21.00;
Municipios;0225;Boadilla del Monte;34.88;34.69;
Municipios;0231;Boalo (El);29.80;29.35;
Municipios;0246;Braojos;21.10;20.28;
Municipios;0259;Brea de Tajo;21.92;20.22;
Municipios;0262;Brunete;28.91;28.88;
Municipios;0278;Buitrago del Lozoya;27.46;26.00;
Municipios;0284;Bustarviejo;24.09;24.31;
Municipios;0297;Cabanillas de la Sierra;25.74;26.25;
Municipios;0301;Cabrera (La);25.42;25.57;
