Serie;Codigo_municipio;Nombre;2022;2023
Municipios;1126;Pinilla del Valle;13.13;11.76;
Municipios;1132;Pinto;5.71;5.94;
Municipios;1147;Piñuécar-Gandullas;11.41;11.24;
Municipios;1150;Pozuelo de Alarcón;8.64;8.99;
Municipios;1163;Pozuelo del Rey;4.52;4.62;
Municipios;1179;Prádena del Rincón;15.75;14.67;
Municipios;1185;Puebla de la Sierra;9.41;10.78;
Municipios;9020;Puentes Viejas;10.30;9.23;
Municipios;1198;Quijorna;6.43;6.92;
Municipios;1202;Rascafría;12.40;12.48;
Municipios;1219;Redueña;12.08;11.48;
Municipios;1224;Ribatejada;9.15;9.14;
Municipios;1230;Rivas-Vaciamadrid;2.91;3.05;
Municipios;1245;Robledillo de la Jara;14.91;12.69;
Municipios;1258;Robledo de Chavela;9.20;9.32;
Municipios;1261;Robregordo;21.43;17.72;
Municipios;1277;Rozas de Madrid (Las);6.27;6.59;
Municipios;1283;Rozas de Puerto Real;17.55;18.02;
Municipios;1296;San Agustín del Guadalix;4.80;4.99;
Municipios;1300;San Fernando de Henares;6.21;6.55;
Municipios;1317;San Lorenzo de El Escorial;8.94;9.44;
Municipios;1338;San Martín de Valdeiglesias;10.51;10.46;
Municipios;1322;San Martín de la Vega;4.66;4.88;
Municipios;1343;San Sebastián de los Reyes;6.21;6.55;
Municipios;1356;Santa María de la Alameda;7.61;8.05;
Municipios;1369;Santorcaz;10.05;9.52;
Municipios;1375;Santos de la Humosa (Los);5.59;5.61;
Municipios;1381;Serna del Monte (La);2.78;2.83;
Municipios;1408;Serranillos del Valle;5.59;5.74;
Municipios;1415;Sevilla la Nueva;6.14;6.35;
Municipios;1436;Somosierra;13.64;11.76;
Municipios;1441;Soto del Real;8.08;8.28;
Municipios;1454;Talamanca de Jarama;6.55;6.88;
Municipios;1467;Tielmes;9.53;9.41;
Municipios;1473;Titulcia;9.19;9.37;
Municipios;1489;Torrejón de Ardoz;6.16;6.47;
Municipios;1505;Torrejón de Velasco;5.64;5.76;
Municipios;1492;Torrejón de la Calzada;3.88;4.25;
Municipios;1512;Torrelaguna;8.50;8.74;
Municipios;1527;Torrelodones;6.43;6.64;
Municipios;1533;Torremocha de Jarama;17.83;18.53;
Municipios;1548;Torres de la Alameda;7.05;6.95;
Municipios;9036;Tres Cantos;5.54;5.88;
Municipios;1551;Valdaracete;12.34;12.91;
Municipios;1564;Valdeavero;5.88;5.75;
Municipios;1570;Valdelaguna;9.67;9.53;
Municipios;1586;Valdemanco;10.63;11.18;
Municipios;1599;Valdemaqueda;11.38;10.99;
Municipios;1603;Valdemorillo;6.50;6.70;
Municipios;1610;Valdemoro;4.62;4.87;
Municipios;1625;Valdeolmos-Alalpardo;4.93;5.16;
Municipios;1631;Valdepiélagos;8.80;9.06;
Municipios;1646;Valdetorres de Jarama;7.72;7.84;
Municipios;1659;Valdilecha;6.91;6.73;
Municipios;1662;Valverde de Alcalá;7.22;7.65;
Municipios;1678;Velilla de San Antonio;3.68;3.87;
Municipios;1684;Vellón (El);8.31;8.31;
Municipios;1697;Venturada;5.93;6.00;
Municipios;1718;Villa del Prado;9.33;9.38;
Municipios;1701;Villaconejos;9.50;9.51;
Municipios;1723;Villalbilla;3.54;3.81;
Municipios;1739;Villamanrique de Tajo;11.80;11.55;
Municipios;1744;Villamanta;11.20;10.96;
Municipios;1757;Villamantilla;5.62;5.37;
Municipios;1782;Villanueva de Perales;5.72;5.66;
Municipios;1760;Villanueva de la Cañada;5.24;5.50;
Municipios;1776;Villanueva del Pardillo;4.02;4.37;
Municipios;1795;Villar del Olmo;5.26;4.96;
Municipios;1809;Villarejo de Salvanés;8.27;8.40;
Municipios;1816;Villaviciosa de Odón;8.87;9.32;
Municipios;1821;Villavieja del Lozoya;10.54;9.46;
Municipios;1837;Zarzalejo;8.96;9.26;
