Población.Otros datos de población.Indicadores de población. Grado de juventud de los menores de 45 años. Unidad: Porcentaje. Fuente: Dirección General de Economía de la Comunidad de Madrid.;
Serie;;;1996;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Municipios;0685;Guadarrama;67.55;67.03;67.28;67.42;67.55;67.49;67.96;67.35;67.05;66.14;65.42;65.51;64.84;63.92;62.86;61.49;60.15;58.56;57.09;55.98;54.69;53.73;52.98;52.38;51.60;50.60;49.55;
Municipios;0698;Hiruela (La);41.07;39.62;43.08;40.54;40.26;37.50;39.39;32.22;30.38;30.26;28.38;27.63;27.03;31.82;29.09;26.79;19.61;16.36;16.67;18.52;21.15;18.75;17.54;27.69;31.51;34.21;28.38;
Municipios;0702;Horcajo de la Sierra-Aoslos;35.43;37.50;37.41;40.28;41.78;40.29;40.82;42.31;43.71;44.91;53.80;55.81;50.87;51.46;51.14;49.10;49.70;54.19;52.20;50.35;47.89;49.32;49.66;48.68;49.11;49.25;49.15;
Municipios;0719;Horcajuelo de la Sierra;59.34;59.26;54.84;60.19;58.33;49.54;50.43;50.43;48.21;47.66;48.54;48.04;48.35;46.32;50.00;43.16;38.37;38.75;46.59;45.35;42.05;46.07;43.02;38.20;39.62;40.37;38.89;
Municipios;0724;Hoyo de Manzanares;73.11;72.00;70.98;71.06;70.31;69.78;69.09;68.57;67.75;66.31;65.06;63.62;62.48;61.47;60.41;59.60;58.52;57.49;56.74;56.05;54.97;54.12;53.60;53.14;52.42;51.58;50.52;
Municipios;0730;Humanes de Madrid;82.67;82.16;80.99;80.27;79.91;78.58;78.25;76.92;78.22;78.38;78.12;77.29;76.83;76.22;75.17;74.13;73.55;72.76;71.79;70.83;69.89;68.73;67.45;65.69;64.12;62.27;60.34;
Municipios;0745;Leganés;65.68;63.97;62.99;63.01;62.53;62.12;62.40;61.09;61.19;60.94;60.54;59.98;59.56;59.00;58.18;57.55;56.77;55.91;55.11;54.24;53.30;52.57;51.85;50.90;49.77;48.54;48.04;
Municipios;0758;Loeches;69.50;70.79;70.07;71.06;71.10;70.71;71.87;72.84;74.02;74.77;74.49;74.48;74.84;74.68;73.79;73.38;72.38;71.09;69.78;68.69;67.33;65.84;64.53;62.65;61.00;59.11;58.00;
Municipios;0761;Lozoya;52.48;52.94;50.90;54.38;54.03;55.46;58.28;58.07;61.63;58.39;57.91;58.00;57.06;53.28;52.40;51.18;48.32;45.69;44.11;44.97;43.11;40.97;40.28;38.79;36.73;36.17;38.49;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;53.38;53.50;53.51;53.52;53.53;52.82;55.04;56.67;57.30;60.27;60.41;61.61;61.02;60.54;61.80;60.75;60.12;58.86;56.94;55.95;54.08;51.58;50.04;49.63;48.58;48.29;47.39;
Municipios;0783;Madarcos;44.44;34.62;38.46;38.10;39.13;36.67;39.39;45.16;50.00;51.22;55.56;51.06;51.02;57.14;58.93;56.60;52.73;46.81;44.44;38.30;36.96;36.17;27.08;26.53;40.35;38.10;38.89;
Municipios;0796;Madrid;57.70;58.29;57.16;57.91;58.18;58.07;58.36;58.38;58.21;57.56;57.80;57.53;57.38;56.87;56.20;55.37;54.58;53.64;52.88;52.54;52.14;51.94;51.79;51.78;51.10;50.49;50.84;
Municipios;0800;Majadahonda;71.15;70.21;69.51;69.72;69.85;69.48;69.37;68.73;68.65;68.15;67.71;66.80;66.17;65.19;64.13;63.00;61.82;60.72;59.76;58.73;57.68;56.70;55.51;54.64;53.73;52.80;51.86;
Municipios;0822;Manzanares el Real;67.64;69.25;68.23;70.04;69.57;68.56;68.89;69.37;69.50;68.99;69.06;69.10;68.36;67.64;66.99;66.00;64.44;63.15;61.70;60.52;59.26;57.83;56.86;55.00;54.01;52.38;50.71;
Municipios;0838;Meco;81.53;82.30;82.04;81.73;81.28;80.64;80.45;79.52;79.31;78.57;77.40;76.25;75.09;73.63;72.09;70.56;68.99;67.65;66.42;65.40;64.30;63.19;62.10;61.06;59.85;58.83;57.68;
Municipios;0843;Mejorada del Campo;79.40;77.30;75.95;74.83;73.70;72.88;72.56;71.69;72.03;71.53;70.91;70.55;69.91;68.93;67.74;67.01;65.75;64.32;63.32;62.11;61.16;60.12;59.13;58.17;57.36;55.87;55.10;
Municipios;0856;Miraflores de la Sierra;64.73;64.66;64.45;64.85;64.14;63.72;65.66;65.77;66.43;66.09;66.12;66.36;65.68;64.43;63.32;61.83;60.34;58.81;57.22;55.58;54.50;53.82;53.68;53.07;52.00;50.89;50.67;
Municipios;0869;Molar (El);66.48;66.47;65.66;66.25;66.73;66.88;68.70;67.64;68.46;68.70;69.77;70.81;71.46;70.78;70.15;69.27;68.39;66.89;65.19;64.21;63.02;62.30;61.37;60.40;58.97;57.98;57.00;
Municipios;0875;Molinos (Los);61.72;62.39;61.86;62.13;62.51;62.77;63.96;62.89;63.11;62.45;62.46;61.04;59.91;58.75;57.63;56.60;55.61;54.25;52.89;51.93;50.79;49.31;48.46;47.87;47.55;47.67;46.88;
Municipios;0881;Montejo de la Sierra;46.24;44.66;47.42;47.60;48.11;45.91;45.14;43.89;46.89;48.18;50.91;48.60;46.89;46.15;45.10;43.79;45.40;45.45;45.19;40.11;38.20;37.19;36.54;35.44;36.52;36.46;36.41;
Municipios;0894;Moraleja de Enmedio;71.30;74.89;73.28;73.56;73.77;71.22;71.73;69.98;70.53;70.30;69.73;69.11;68.17;67.00;65.34;64.49;63.28;62.76;62.03;60.17;58.44;57.98;57.63;56.83;56.50;55.91;55.50;
