Mercado de trabajo.Gestión del empleo.Contratos registrados.Total.Todos los sectores. Contratos indefinidos registrados en las oficinas de empleo. Unidad: Número. Fuente: Estadística de Contratos Registrados. Ministerio de Trabajo y Economía Social.;
Serie;;;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Comunidad de Madrid;;Comunidad de Madrid;312157;454639;492922;414818;262283;251906;234770;335480;257962;297829;344633;381585;428639;489553;470998;323492;448730;1075628;
Zonas Estadísticas;01;Municipio de Madrid ;207440;296421;323218;272041;171758;165800;154008;223589;170450;195001;226949;252582;280276;319110;308323;206214;292869;699901;
Zonas Estadísticas;02;Norte Metropolitano ;17834;24847;27514;24795;14450;14907;14458;20259;15383;18772;21022;23299;26096;30684;30805;20633;29022;60734;
Zonas Estadísticas;03;Este Metropolitano  ;22395;32647;34445;27136;17232;16679;15626;18075;15223;17975;20921;23263;27553;31557;29832;22529;28641;73322;
Zonas Estadísticas;04;Sur Metropolitano   ;36196;53425;55074;46326;30288;27750;25750;29538;26470;31004;35490;39708;45704;52798;48022;35364;45644;122740;
Zonas Estadísticas;05;Oeste Metropolitano ;16301;26410;30096;26753;16850;16083;15825;32171;20554;23382;26817;28538;32761;36263;35311;24812;32992;68204;
Zonas Estadísticas;06;Sierra Norte        ;1517;2267;2255;2133;1284;1146;927;983;980;1159;1470;1495;1748;2032;2862;1949;2136;5287;
Zonas Estadísticas;07;Nordeste Comunidad  ;1431;2392;3080;2501;1437;1398;1216;1469;1310;1582;1836;2003;2203;2599;2418;1721;2309;6119;
Zonas Estadísticas;08;Sudeste Comunidad   ;2878;5575;6479;4556;2604;2120;1553;1716;1674;1874;1985;2131;2511;3172;2914;2250;3313;8556;
Zonas Estadísticas;09;Sudoeste Comunidad  ;2902;4657;4908;4213;2979;3130;2897;3043;2856;3422;4277;4244;4906;5846;5465;4008;6470;16283;
Zonas Estadísticas;10;Sierra Sur          ;567;1035;770;663;519;429;408;539;410;491;475;564;669;910;788;668;883;2831;
