Mercado de trabajo.Gestión del empleo.Paro registrado.Paro registrado por edad y sexo.Total. Paro registrado en las oficinas de empleo de los menores de 25 años. Unidad: Número. Fuente: Estadística de Empleo. Ministerio de Trabajo y Economía Social.;
Serie;;;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;25157;24533;28448;50620;54503;52176;54827;50219;44111;39668;34271;30131;29239;28103;28166;39220;23007;23162;
Zonas Estadísticas;01;Municipio de Madrid ;10840;10609;11904;19896;21868;20818;22063;19656;17488;16346;14779;13437;13494;12800;12663;18285;10172;10271;
Zonas Estadísticas;02;Norte Metropolitano ;954;892;1028;2161;2213;2163;2326;2159;1867;1641;1321;1191;1088;924;1030;1449;767;772;
Zonas Estadísticas;03;Este Metropolitano  ;3035;3168;3481;7137;7194;6979;7208;6812;6068;5188;4291;3637;3476;3415;3389;4646;2917;2911;
Zonas Estadísticas;04;Sur Metropolitano   ;7581;7162;8602;15003;15911;15041;15451;14554;12588;11017;9378;7908;7367;7384;7351;9638;6067;6114;
Zonas Estadísticas;05;Oeste Metropolitano ;877;856;1002;1803;2044;2009;2214;1866;1593;1428;1216;1082;1080;1025;1079;1540;820;815;
Zonas Estadísticas;06;Sierra Norte        ;120;114;135;281;357;353;375;318;281;245;201;194;177;156;162;249;132;121;
Zonas Estadísticas;07;Nordeste Comunidad  ;196;195;257;577;618;629;651;644;571;445;396;275;293;276;292;411;234;271;
Zonas Estadísticas;08;Sudeste Comunidad   ;412;460;609;1214;1455;1409;1427;1310;1166;1003;835;692;643;626;658;792;520;535;
Zonas Estadísticas;09;Sudoeste Comunidad  ;475;446;589;1104;1189;1172;1383;1356;1144;1062;838;772;773;678;675;1001;657;640;
Zonas Estadísticas;10;Sierra Sur          ;194;194;291;449;567;536;567;559;462;441;330;315;283;251;273;374;229;215;
Zonas Estadísticas;11;Sierra Central      ;473;437;550;995;1087;1067;1162;985;883;852;686;628;565;568;594;835;492;497;
Municipios;0014;Acebeda (La);1;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;0;
Municipios;0029;Ajalvir;9;11;17;26;23;24;23;16;21;22;13;16;19;12;11;24;11;11;
Municipios;0035;Alameda del Valle;2;0;2;0;3;2;3;1;2;0;0;1;0;0;0;0;0;0;
Municipios;0040;Alamo (El);36;36;44;96;109;103;119;111;86;81;74;71;84;60;61;104;61;53;
