Serie;Codigo_municipio;Nombre;2022;2023
Municipios;0941;Navalafuente;1.68;1.61;
Municipios;0954;Navalagamella;1.69;1.66;
Municipios;0967;Navalcarnero;2.24;2.31;
Municipios;0973;Navarredonda y San Mamés;5.59;6.54;
Municipios;0992;Navas del Rey;3.39;3.58;
Municipios;1006;Nuevo Baztán;1.29;1.36;
Municipios;1013;Olmeda de las Fuentes;2.63;2.72;
Municipios;1028;Orusco de Tajuña;6.18;6.33;
Municipios;1049;Paracuellos de Jarama;0.96;1.04;
Municipios;1065;Parla;1.06;1.07;
Municipios;1071;Patones;9.01;11.66;
Municipios;1087;Pedrezuela;1.78;1.88;
Municipios;1090;Pelayos de la Presa;3.24;3.48;
Municipios;1104;Perales de Tajuña;2.35;2.69;
Municipios;1111;Pezuela de las Torres;3.86;3.56;
Municipios;1126;Pinilla del Valle;5.05;5.39;
Municipios;1132;Pinto;1.77;1.76;
Municipios;1147;Piñuécar-Gandullas;7.07;7.30;
Municipios;1150;Pozuelo de Alarcón;2.60;2.64;
Municipios;1163;Pozuelo del Rey;1.64;1.49;
Municipios;1179;Prádena del Rincón;8.90;8.67;
Municipios;1185;Puebla de la Sierra;2.35;4.90;
Municipios;9020;Puentes Viejas;3.72;3.30;
Municipios;1198;Quijorna;2.09;2.52;
Municipios;1202;Rascafría;4.40;4.14;
Municipios;1219;Redueña;2.35;2.95;
Municipios;1224;Ribatejada;3.89;3.48;
Municipios;1230;Rivas-Vaciamadrid;1.00;1.02;
Municipios;1245;Robledillo de la Jara;7.89;8.21;
Municipios;1258;Robledo de Chavela;3.18;3.06;
Municipios;1261;Robregordo;12.86;11.39;
Municipios;1277;Rozas de Madrid (Las);1.92;1.94;
Municipios;1283;Rozas de Puerto Real;6.30;6.76;
Municipios;1296;San Agustín del Guadalix;1.60;1.70;
Municipios;1300;San Fernando de Henares;2.09;2.17;
Municipios;1317;San Lorenzo de El Escorial;3.36;3.50;
Municipios;1338;San Martín de Valdeiglesias;4.19;4.18;
Municipios;1322;San Martín de la Vega;1.46;1.58;
Municipios;1343;San Sebastián de los Reyes;1.65;1.73;
Municipios;1356;Santa María de la Alameda;2.94;2.44;
Municipios;1369;Santorcaz;3.17;3.07;
Municipios;1375;Santos de la Humosa (Los);1.30;1.47;
Municipios;1381;Serna del Monte (La);0.93;0.94;
Municipios;1408;Serranillos del Valle;1.85;2.02;
Municipios;1415;Sevilla la Nueva;2.41;2.59;
Municipios;1436;Somosierra;9.09;8.24;
Municipios;1441;Soto del Real;3.06;2.98;
Municipios;1454;Talamanca de Jarama;2.32;2.47;
Municipios;1467;Tielmes;3.65;3.51;
Municipios;1473;Titulcia;2.45;2.64;
Municipios;1489;Torrejón de Ardoz;1.68;1.74;
Municipios;1505;Torrejón de Velasco;2.14;2.09;
Municipios;1492;Torrejón de la Calzada;1.10;1.22;
Municipios;1512;Torrelaguna;3.49;3.48;
Municipios;1527;Torrelodones;2.20;2.21;
Municipios;1533;Torremocha de Jarama;8.55;9.09;
Municipios;1548;Torres de la Alameda;2.98;2.81;
Municipios;9036;Tres Cantos;1.83;1.84;
Municipios;1551;Valdaracete;6.09;6.07;
Municipios;1564;Valdeavero;1.94;1.63;
Municipios;1570;Valdelaguna;2.67;2.98;
Municipios;1586;Valdemanco;3.13;3.82;
Municipios;1599;Valdemaqueda;3.38;2.93;
Municipios;1603;Valdemorillo;2.00;2.11;
Municipios;1610;Valdemoro;1.41;1.50;
Municipios;1625;Valdeolmos-Alalpardo;1.61;1.52;
Municipios;1631;Valdepiélagos;2.88;2.38;
Municipios;1646;Valdetorres de Jarama;2.89;2.90;
Municipios;1659;Valdilecha;2.54;2.44;
Municipios;1662;Valverde de Alcalá;2.41;3.17;
Municipios;1678;Velilla de San Antonio;1.24;1.33;
Municipios;1684;Vellón (El);2.83;2.95;
Municipios;1697;Venturada;1.66;1.72;
Municipios;1718;Villa del Prado;3.61;3.57;
Municipios;1701;Villaconejos;2.90;2.92;
Municipios;1723;Villalbilla;1.11;1.13;
Municipios;1739;Villamanrique de Tajo;3.93;4.10;
Municipios;1744;Villamanta;5.62;5.03;
Municipios;1757;Villamantilla;2.11;2.34;
Municipios;1782;Villanueva de Perales;1.57;1.46;
Municipios;1760;Villanueva de la Cañada;1.70;1.71;
Municipios;1776;Villanueva del Pardillo;1.18;1.29;
Municipios;1795;Villar del Olmo;1.80;1.55;
Municipios;1809;Villarejo de Salvanés;3.19;3.27;
Municipios;1816;Villaviciosa de Odón;2.62;2.67;
Municipios;1821;Villavieja del Lozoya;2.72;2.84;
Municipios;1837;Zarzalejo;3.74;3.61;
