Serie;Codigo_municipio;Nombre;2022;2023
Municipios;1317;San Lorenzo de El Escorial;198;205;
Municipios;1338;San Martín de Valdeiglesias;123;126;
Municipios;1322;San Martín de la Vega;82;79;
Municipios;1343;San Sebastián de los Reyes;428;444;
Municipios;1356;Santa María de la Alameda;12;12;
Municipios;1369;Santorcaz;9;8;
Municipios;1375;Santos de la Humosa (Los);8;6;
Municipios;1381;Serna del Monte (La);0;0;
Municipios;1408;Serranillos del Valle;37;42;
Municipios;1415;Sevilla la Nueva;66;70;
Municipios;1436;Somosierra;3;3;
Municipios;1441;Soto del Real;83;99;
Municipios;1454;Talamanca de Jarama;30;30;
Municipios;1467;Tielmes;28;25;
Municipios;1473;Titulcia;10;9;
Municipios;1489;Torrejón de Ardoz;650;706;
Municipios;1505;Torrejón de Velasco;19;20;
Municipios;1492;Torrejón de la Calzada;32;37;
Municipios;1512;Torrelaguna;66;69;
Municipios;1527;Torrelodones;165;166;
Municipios;1533;Torremocha de Jarama;30;42;
Municipios;1548;Torres de la Alameda;63;64;
Municipios;9036;Tres Cantos;267;305;
Municipios;1551;Valdaracete;11;11;
Municipios;1564;Valdeavero;7;8;
Municipios;1570;Valdelaguna;6;6;
Municipios;1586;Valdemanco;7;5;
Municipios;1599;Valdemaqueda;7;5;
Municipios;1603;Valdemorillo;78;83;
Municipios;1610;Valdemoro;327;374;
Municipios;1625;Valdeolmos-Alalpardo;16;22;
Municipios;1631;Valdepiélagos;2;5;
Municipios;1646;Valdetorres de Jarama;46;42;
Municipios;1659;Valdilecha;24;20;
Municipios;1662;Valverde de Alcalá;4;6;
Municipios;1678;Velilla de San Antonio;40;57;
Municipios;1684;Vellón (El);20;19;
Municipios;1697;Venturada;10;8;
Municipios;1718;Villa del Prado;82;89;
Municipios;1701;Villaconejos;28;25;
Municipios;1723;Villalbilla;51;57;
Municipios;1739;Villamanrique de Tajo;7;7;
Municipios;1744;Villamanta;51;50;
Municipios;1757;Villamantilla;16;15;
Municipios;1782;Villanueva de Perales;7;8;
Municipios;1760;Villanueva de la Cañada;113;110;
Municipios;1776;Villanueva del Pardillo;67;70;
Municipios;1795;Villar del Olmo;10;9;
Municipios;1809;Villarejo de Salvanés;73;84;
Municipios;1816;Villaviciosa de Odón;249;256;
Municipios;1821;Villavieja del Lozoya;4;4;
Municipios;1837;Zarzalejo;16;19;
