Serie;Codigo_municipio;Nombre;2022;2023
Comunidad de Madrid;;Comunidad de Madrid;350099;372574;
Zonas Estadísticas;01;Municipio de Madrid ;168043;180665;
Zonas Estadísticas;02;Norte Metropolitano ;19599;20516;
Zonas Estadísticas;03;Este Metropolitano  ;34032;35815;
Zonas Estadísticas;04;Sur Metropolitano   ;65734;69437;
Zonas Estadísticas;05;Oeste Metropolitano ;31648;33439;
Zonas Estadísticas;06;Sierra Norte        ;2182;2235;
Zonas Estadísticas;07;Nordeste Comunidad  ;3694;3958;
Zonas Estadísticas;08;Sudeste Comunidad   ;5562;5760;
Zonas Estadísticas;09;Sudoeste Comunidad  ;7484;7938;
Zonas Estadísticas;10;Sierra Sur          ;1879;1978;
Zonas Estadísticas;11;Sierra Central      ;10242;10833;
Municipios;0014;Acebeda (La);1;0;
Municipios;0029;Ajalvir;236;275;
Municipios;0035;Alameda del Valle;9;9;
Municipios;0040;Alamo (El);514;560;
Municipios;0053;Alcalá de Henares;10051;10718;
Municipios;0066;Alcobendas;6355;6760;
Municipios;0072;Alcorcón;8309;8945;
Municipios;0088;Aldea del Fresno;123;133;
Municipios;0091;Algete;1407;1447;
Municipios;0105;Alpedrete;913;953;
Municipios;0112;Ambite;21;19;
Municipios;0127;Anchuelo;55;61;
Municipios;0133;Aranjuez;3214;3297;
Municipios;0148;Arganda del Rey;2810;2949;
Municipios;0151;Arroyomolinos;1484;1600;
Municipios;0164;Atazar (El);3;4;
Municipios;0170;Batres;104;113;
Municipios;0186;Becerril de la Sierra;314;321;
Municipios;0199;Belmonte de Tajo;83;87;
Municipios;0210;Berrueco (El);33;34;
Municipios;0203;Berzosa del Lozoya;14;10;
Municipios;0225;Boadilla del Monte;3482;3845;
Municipios;0231;Boalo (El);375;388;
Municipios;0246;Braojos;20;22;
Municipios;0259;Brea de Tajo;40;34;
Municipios;0262;Brunete;654;678;
Municipios;0278;Buitrago del Lozoya;107;92;
Municipios;0284;Bustarviejo;108;115;
Municipios;0297;Cabanillas de la Sierra;42;50;
Municipios;0301;Cabrera (La);151;159;
Municipios;0318;Cadalso de los Vidrios;151;166;
Municipios;0323;Camarma de Esteruelas;375;423;
Municipios;0339;Campo Real;289;303;
Municipios;0344;Canencia;25;26;
Municipios;0357;Carabaña;103;106;
Municipios;0360;Casarrubuelos;198;230;
Municipios;0376;Cenicientos;97;100;
Municipios;0382;Cercedilla;456;474;
Municipios;0395;Cervera de Buitrago;8;7;
Municipios;0513;Chapinería;101;105;
Municipios;0528;Chinchón;286;275;
Municipios;0409;Ciempozuelos;1265;1349;
Municipios;0416;Cobeña;417;452;
Municipios;0468;Collado Mediano;408;418;
Municipios;0474;Collado Villalba;3720;3901;
Municipios;0455;Colmenar Viejo;2974;3083;
Municipios;0437;Colmenar de Oreja;440;450;
Municipios;0421;Colmenar del Arroyo;73;68;
Municipios;0442;Colmenarejo;659;665;
Municipios;0480;Corpa;24;25;
Municipios;0493;Coslada;3641;3659;
Municipios;0506;Cubas de la Sagra;314;321;
Municipios;0534;Daganzo de Arriba;652;711;
Municipios;0549;Escorial (El);883;952;
Municipios;0552;Estremera;70;71;
Municipios;0565;Fresnedillas de la Oliva;106;111;
Municipios;0571;Fresno de Torote;107;111;
Municipios;0587;Fuenlabrada;10580;10955;
Municipios;0590;Fuente el Saz de Jarama;420;442;
Municipios;0604;Fuentidueña de Tajo;114;103;
Municipios;0611;Galapagar;2190;2211;
Municipios;0626;Garganta de los Montes;11;18;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;14;13;
Municipios;0647;Gascones;6;10;
Municipios;0650;Getafe;8600;9071;
