Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;37.10;
Zonas Estadísticas;01;Municipio de Madrid ;36.47;
Zonas Estadísticas;02;Norte Metropolitano ;39.15;
Zonas Estadísticas;03;Este Metropolitano  ;37.47;
Zonas Estadísticas;04;Sur Metropolitano   ;36.39;
Zonas Estadísticas;05;Oeste Metropolitano ;40.09;
Zonas Estadísticas;06;Sierra Norte        ;34.51;
Zonas Estadísticas;07;Nordeste Comunidad  ;39.78;
Zonas Estadísticas;08;Sudeste Comunidad   ;37.50;
Zonas Estadísticas;09;Sudoeste Comunidad  ;40.34;
Zonas Estadísticas;10;Sierra Sur          ;35.05;
Zonas Estadísticas;11;Sierra Central      ;37.19;
Municipios;0014;Acebeda (La);11.94;
Municipios;0029;Ajalvir;37.85;
Municipios;0035;Alameda del Valle;27.64;
Municipios;0040;Alamo (El);38.33;
Municipios;0053;Alcalá de Henares;35.76;
Municipios;0066;Alcobendas;38.74;
Municipios;0072;Alcorcón;33.50;
Municipios;0088;Aldea del Fresno;35.56;
Municipios;0091;Algete;40.49;
Municipios;0105;Alpedrete;38.47;
Municipios;0112;Ambite;28.26;
Municipios;0127;Anchuelo;40.17;
Municipios;0133;Aranjuez;38.12;
Municipios;0148;Arganda del Rey;39.59;
Municipios;0151;Arroyomolinos;43.30;
Municipios;0164;Atazar (El);24.04;
Municipios;0170;Batres;34.61;
Municipios;0186;Becerril de la Sierra;35.31;
Municipios;0199;Belmonte de Tajo;36.21;
Municipios;0210;Berrueco (El);30.45;
Municipios;0203;Berzosa del Lozoya;29.68;
Municipios;0225;Boadilla del Monte;42.64;
Municipios;0231;Boalo (El);37.25;
Municipios;0246;Braojos;30.66;
Municipios;0259;Brea de Tajo;30.78;
Municipios;0262;Brunete;39.86;
Municipios;0278;Buitrago del Lozoya;36.90;
Municipios;0284;Bustarviejo;32.59;
Municipios;0297;Cabanillas de la Sierra;33.40;
Municipios;0301;Cabrera (La);35.09;
Municipios;0318;Cadalso de los Vidrios;34.03;
Municipios;0323;Camarma de Esteruelas;39.45;
Municipios;0339;Campo Real;38.77;
Municipios;0344;Canencia;26.08;
Municipios;0357;Carabaña;34.86;
Municipios;0360;Casarrubuelos;39.94;
Municipios;0376;Cenicientos;31.61;
Municipios;0382;Cercedilla;35.44;
Municipios;0395;Cervera de Buitrago;21.95;
Municipios;0513;Chapinería;37.95;
Municipios;0528;Chinchón;33.95;
Municipios;0409;Ciempozuelos;37.62;
Municipios;0416;Cobeña;41.66;
Municipios;0468;Collado Mediano;37.16;
Municipios;0474;Collado Villalba;38.24;
Municipios;0455;Colmenar Viejo;39.78;
Municipios;0437;Colmenar de Oreja;35.15;
Municipios;0421;Colmenar del Arroyo;33.78;
Municipios;0442;Colmenarejo;39.90;
Municipios;0480;Corpa;35.93;
Municipios;0493;Coslada;32.65;
Municipios;0506;Cubas de la Sagra;40.81;
Municipios;0534;Daganzo de Arriba;41.40;
Municipios;0549;Escorial (El);34.68;
Municipios;0552;Estremera;32.37;
Municipios;0565;Fresnedillas de la Oliva;39.86;
Municipios;0571;Fresno de Torote;37.28;
Municipios;0587;Fuenlabrada;36.46;
Municipios;0590;Fuente el Saz de Jarama;38.64;
Municipios;0604;Fuentidueña de Tajo;34.34;
Municipios;0611;Galapagar;39.40;
Municipios;0626;Garganta de los Montes;29.12;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;25.77;
Municipios;0647;Gascones;35.24;
Municipios;0650;Getafe;35.80;
Municipios;0663;Griñón;37.65;
Municipios;0679;Guadalix de la Sierra;37.55;
Municipios;0685;Guadarrama;36.09;
Municipios;0698;Hiruela (La);16.22;
Municipios;0702;Horcajo de la Sierra-Aoslos;31.20;
Municipios;0719;Horcajuelo de la Sierra;32.41;
Municipios;0724;Hoyo de Manzanares;38.13;
Municipios;0730;Humanes de Madrid;41.90;
Municipios;0745;Leganés;34.24;
Municipios;0758;Loeches;40.64;
Municipios;0761;Lozoya;25.12;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;33.40;
Municipios;0783;Madarcos;26.39;
Municipios;0796;Madrid;36.47;
Municipios;0800;Majadahonda;39.31;
Municipios;0822;Manzanares el Real;35.17;
Municipios;0838;Meco;41.56;
Municipios;0843;Mejorada del Campo;38.20;
Municipios;0856;Miraflores de la Sierra;35.71;
Municipios;0869;Molar (El);39.41;
Municipios;0875;Molinos (Los);34.99;
Municipios;0881;Montejo de la Sierra;27.44;
Municipios;0894;Moraleja de Enmedio;39.03;
Municipios;0908;Moralzarzal;37.77;
Municipios;0915;Morata de Tajuña;36.65;
Municipios;0920;Móstoles;34.10;
Municipios;0936;Navacerrada;33.37;
Municipios;0941;Navalafuente;37.44;
Municipios;0954;Navalagamella;39.22;
Municipios;0967;Navalcarnero;40.53;
Municipios;0973;Navarredonda y San Mamés;21.57;
Municipios;0992;Navas del Rey;36.44;
Municipios;1006;Nuevo Baztán;35.97;
