Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;30.24;30.77;31.37;31.59;
Zonas Estadísticas;01;Municipio de Madrid ;32.79;33.33;33.84;33.68;
Zonas Estadísticas;02;Norte Metropolitano ;26.66;27.33;28.10;28.52;
Zonas Estadísticas;03;Este Metropolitano  ;27.44;28.01;28.68;29.25;
Zonas Estadísticas;04;Sur Metropolitano   ;29.08;29.63;30.31;30.80;
Zonas Estadísticas;05;Oeste Metropolitano ;27.40;28.14;28.92;29.60;
Zonas Estadísticas;06;Sierra Norte        ;30.13;30.50;31.34;32.04;
Zonas Estadísticas;07;Nordeste Comunidad  ;22.24;22.90;23.76;24.63;
Zonas Estadísticas;08;Sudeste Comunidad   ;27.25;27.57;28.14;28.66;
Zonas Estadísticas;09;Sudoeste Comunidad  ;21.97;22.27;22.99;23.71;
Zonas Estadísticas;10;Sierra Sur          ;32.63;33.09;33.65;34.13;
Zonas Estadísticas;11;Sierra Central      ;27.74;28.59;29.52;30.54;
Municipios;0014;Acebeda (La);67.65;69.09;70.97;76.12;
Municipios;0029;Ajalvir;20.93;22.16;23.03;24.08;
Municipios;0035;Alameda del Valle;42.16;42.34;46.28;44.73;
Municipios;0040;Alamo (El);28.76;28.78;30.10;30.44;
Municipios;0053;Alcalá de Henares;30.95;31.51;32.23;32.70;
Municipios;0066;Alcobendas;27.92;28.71;29.49;29.60;
Municipios;0072;Alcorcón;33.02;33.26;33.90;34.31;
Municipios;0088;Aldea del Fresno;31.48;31.51;32.31;31.95;
Municipios;0091;Algete;26.87;27.92;29.01;29.34;
Municipios;0105;Alpedrete;25.98;27.14;28.04;28.92;
Municipios;0112;Ambite;33.83;34.09;36.82;36.81;
Municipios;0127;Anchuelo;25.89;25.05;25.72;25.53;
Municipios;0133;Aranjuez;28.75;29.25;30.01;30.63;
Municipios;0148;Arganda del Rey;23.72;24.13;24.90;25.66;
Municipios;0151;Arroyomolinos;13.26;13.88;14.78;15.60;
Municipios;0164;Atazar (El);43.33;36.70;39.25;42.31;
Municipios;0170;Batres;29.43;30.03;30.36;30.99;
Municipios;0186;Becerril de la Sierra;29.51;30.30;30.81;31.75;
Municipios;0199;Belmonte de Tajo;30.54;30.53;30.86;30.89;
Municipios;0210;Berrueco (El);36.94;36.79;37.55;37.15;
Municipios;0203;Berzosa del Lozoya;48.20;46.48;45.37;46.12;
Municipios;0225;Boadilla del Monte;21.50;21.91;22.34;23.39;
Municipios;0231;Boalo (El);23.62;24.24;25.04;26.10;
Municipios;0246;Braojos;33.98;34.86;35.32;38.21;
Municipios;0259;Brea de Tajo;42.09;41.97;41.62;42.81;
Municipios;0262;Brunete;23.56;24.54;26.11;27.09;
Municipios;0278;Buitrago del Lozoya;30.37;31.34;31.40;32.24;
Municipios;0284;Bustarviejo;29.86;29.79;30.62;30.85;
Municipios;0297;Cabanillas de la Sierra;30.32;29.13;29.63;31.70;
Municipios;0301;Cabrera (La);29.57;30.69;30.83;30.78;
Municipios;0318;Cadalso de los Vidrios;34.07;35.51;36.24;36.54;
Municipios;0323;Camarma de Esteruelas;21.89;22.53;23.23;24.07;
Municipios;0339;Campo Real;24.66;24.68;25.10;25.84;
Municipios;0344;Canencia;46.76;47.92;51.20;50.22;
Municipios;0357;Carabaña;29.12;28.74;29.27;30.05;
Municipios;0360;Casarrubuelos;21.61;21.97;22.25;22.91;
Municipios;0376;Cenicientos;41.02;40.95;42.40;43.39;
Municipios;0382;Cercedilla;31.81;32.82;32.91;33.60;
Municipios;0395;Cervera de Buitrago;43.83;48.10;50.60;50.61;
Municipios;0513;Chapinería;29.95;30.45;30.62;31.18;
Municipios;0528;Chinchón;33.12;33.84;34.37;34.81;
Municipios;0409;Ciempozuelos;25.87;26.59;27.92;28.79;
Municipios;0416;Cobeña;20.45;21.42;22.26;23.42;
Municipios;0468;Collado Mediano;28.39;28.82;29.74;30.83;
Municipios;0474;Collado Villalba;27.54;28.43;29.42;30.04;
Municipios;0455;Colmenar Viejo;25.84;26.29;26.93;27.41;
Municipios;0437;Colmenar de Oreja;32.01;32.24;32.46;33.18;
Municipios;0421;Colmenar del Arroyo;32.16;32.30;33.01;33.62;
Municipios;0442;Colmenarejo;24.44;25.39;26.50;27.65;
Municipios;0480;Corpa;26.83;26.28;27.72;28.77;
Municipios;0493;Coslada;35.19;35.60;36.31;36.93;
Municipios;0506;Cubas de la Sagra;20.63;20.27;20.67;21.80;
Municipios;0534;Daganzo de Arriba;17.70;18.75;20.16;21.51;
Municipios;0549;Escorial (El);33.21;34.03;35.10;36.05;
