Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;53.71;52.86;52.02;51.82;
Zonas Estadísticas;01;Municipio de Madrid ;51.78;51.10;50.49;50.84;
Zonas Estadísticas;02;Norte Metropolitano ;56.77;55.80;54.78;54.22;
Zonas Estadísticas;03;Este Metropolitano  ;56.12;55.10;54.02;53.37;
Zonas Estadísticas;04;Sur Metropolitano   ;54.98;53.78;52.57;51.78;
Zonas Estadísticas;05;Oeste Metropolitano ;55.03;54.18;53.35;52.82;
Zonas Estadísticas;06;Sierra Norte        ;51.64;50.74;49.82;49.20;
Zonas Estadísticas;07;Nordeste Comunidad  ;58.93;57.71;56.60;55.61;
Zonas Estadísticas;08;Sudeste Comunidad   ;56.20;55.46;54.56;53.89;
Zonas Estadísticas;09;Sudoeste Comunidad  ;61.09;60.09;58.79;57.60;
Zonas Estadísticas;10;Sierra Sur          ;50.84;50.43;49.77;49.09;
Zonas Estadísticas;11;Sierra Central      ;53.03;52.00;50.97;50.14;
Municipios;0014;Acebeda (La);17.65;16.36;19.35;14.93;
Municipios;0029;Ajalvir;58.82;57.04;55.98;54.54;
Municipios;0035;Alameda del Valle;33.82;38.31;37.19;36.73;
Municipios;0040;Alamo (El);54.29;54.11;52.88;52.44;
Municipios;0053;Alcalá de Henares;52.35;51.38;50.36;50.01;
Municipios;0066;Alcobendas;55.74;54.61;53.48;53.21;
Municipios;0072;Alcorcón;49.92;48.92;47.79;47.18;
Municipios;0088;Aldea del Fresno;53.08;52.73;51.47;51.32;
Municipios;0091;Algete;55.63;54.62;53.81;53.42;
Municipios;0105;Alpedrete;53.33;51.85;50.83;50.25;
Municipios;0112;Ambite;44.33;45.25;43.03;43.04;
Municipios;0127;Anchuelo;58.94;58.90;58.22;57.94;
Municipios;0133;Aranjuez;55.10;54.14;53.08;52.42;
Municipios;0148;Arganda del Rey;59.95;58.74;57.50;56.56;
Municipios;0151;Arroyomolinos;70.10;68.06;66.02;64.12;
Municipios;0164;Atazar (El);33.33;37.61;36.45;34.62;
