Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;14.96;14.74;14.43;14.08;
Zonas Estadísticas;01;Municipio de Madrid ;13.08;12.96;12.70;12.43;
Zonas Estadísticas;02;Norte Metropolitano ;17.06;16.82;16.63;16.32;
Zonas Estadísticas;03;Este Metropolitano  ;16.38;16.07;15.72;15.33;
Zonas Estadísticas;04;Sur Metropolitano   ;16.14;15.87;15.43;15.03;
Zonas Estadísticas;05;Oeste Metropolitano ;17.55;17.06;16.65;16.20;
Zonas Estadísticas;06;Sierra Norte        ;15.61;15.29;15.01;14.72;
Zonas Estadísticas;07;Nordeste Comunidad  ;18.79;18.27;17.66;16.94;
Zonas Estadísticas;08;Sudeste Comunidad   ;16.87;16.62;16.34;15.92;
Zonas Estadísticas;09;Sudoeste Comunidad  ;20.59;20.15;19.67;19.16;
Zonas Estadísticas;10;Sierra Sur          ;15.30;15.12;14.82;14.69;
Zonas Estadísticas;11;Sierra Central      ;16.82;16.22;15.60;14.99;
Municipios;0014;Acebeda (La);2.94;3.64;3.23;2.99;
Municipios;0029;Ajalvir;16.78;15.69;14.78;13.99;
Municipios;0035;Alameda del Valle;9.31;13.31;11.57;12.00;
Municipios;0040;Alamo (El);17.11;16.88;16.12;15.83;
Municipios;0053;Alcalá de Henares;14.43;14.11;13.77;13.40;
Municipios;0066;Alcobendas;16.49;16.18;15.96;15.65;
Municipios;0072;Alcorcón;14.66;14.26;13.76;13.32;
Municipios;0088;Aldea del Fresno;16.82;16.34;16.13;16.11;
Municipios;0091;Algete;16.81;16.20;16.23;16.01;
Municipios;0105;Alpedrete;17.48;16.39;15.71;14.99;
Municipios;0112;Ambite;11.82;12.37;13.33;13.91;
Municipios;0127;Anchuelo;18.12;18.17;19.90;19.51;
Municipios;0133;Aranjuez;16.96;16.66;16.26;15.79;
Municipios;0148;Arganda del Rey;18.28;18.01;17.45;16.94;
Municipios;0151;Arroyomolinos;25.99;25.24;24.77;24.18;
Municipios;0164;Atazar (El);5.56;9.17;7.48;6.73;
Municipios;0170;Batres;14.80;13.86;13.49;13.02;
Municipios;0186;Becerril de la Sierra;16.02;15.14;14.65;13.98;
Municipios;0199;Belmonte de Tajo;15.27;15.27;15.15;14.93;
Municipios;0210;Berrueco (El);15.32;15.68;15.34;15.23;
Municipios;0203;Berzosa del Lozoya;8.56;9.86;8.81;8.22;
Municipios;0225;Boadilla del Monte;21.55;20.98;20.54;19.85;
Municipios;0231;Boalo (El);19.90;19.57;18.92;18.16;
Municipios;0246;Braojos;8.74;9.17;8.26;8.02;
Municipios;0259;Brea de Tajo;8.10;8.32;9.02;9.11;
Municipios;0262;Brunete;17.61;16.75;16.02;15.63;
Municipios;0278;Buitrago del Lozoya;16.44;15.59;16.14;15.46;
Municipios;0284;Bustarviejo;16.46;15.74;15.37;14.97;
Municipios;0297;Cabanillas de la Sierra;15.41;15.70;15.79;15.90;
Municipios;0301;Cabrera (La);14.73;14.37;14.58;14.11;
Municipios;0318;Cadalso de los Vidrios;14.24;14.01;13.87;14.08;
Municipios;0323;Camarma de Esteruelas;19.38;18.98;18.05;16.87;
Municipios;0339;Campo Real;18.15;18.20;18.01;17.40;
Municipios;0344;Canencia;7.61;7.88;6.78;7.76;
Municipios;0357;Carabaña;16.05;15.82;15.89;15.75;
Municipios;0360;Casarrubuelos;19.48;19.04;18.03;17.88;
Municipios;0376;Cenicientos;12.81;12.66;12.16;11.88;
Municipios;0382;Cercedilla;13.78;13.41;13.33;12.95;
Municipios;0395;Cervera de Buitrago;9.88;6.33;6.63;6.71;
Municipios;0513;Chapinería;18.97;18.53;18.14;18.55;
Municipios;0528;Chinchón;14.26;13.78;13.52;13.53;
Municipios;0409;Ciempozuelos;16.86;16.56;15.87;15.23;
Municipios;0416;Cobeña;21.09;20.61;20.27;19.37;
Municipios;0468;Collado Mediano;16.24;15.84;15.02;14.81;
Municipios;0474;Collado Villalba;15.41;14.93;14.46;14.09;
Municipios;0455;Colmenar Viejo;17.36;17.17;16.97;16.76;
Municipios;0437;Colmenar de Oreja;14.43;14.20;13.75;13.51;
Municipios;0421;Colmenar del Arroyo;15.13;14.95;14.34;14.18;
Municipios;0442;Colmenarejo;17.65;16.77;16.08;15.26;
Municipios;0480;Corpa;19.64;19.14;18.26;17.09;
Municipios;0493;Coslada;13.14;12.82;12.50;12.31;
Municipios;0506;Cubas de la Sagra;22.45;22.10;21.23;20.36;
Municipios;0534;Daganzo de Arriba;21.27;20.33;19.22;18.09;
Municipios;0549;Escorial (El);14.10;13.76;13.45;13.29;
Municipios;0552;Estremera;13.57;13.49;13.21;12.97;
Municipios;0565;Fresnedillas de la Oliva;18.90;18.98;18.53;18.45;
Municipios;0571;Fresno de Torote;19.18;18.57;18.25;17.98;
Municipios;0587;Fuenlabrada;15.27;14.83;14.27;13.84;
Municipios;0590;Fuente el Saz de Jarama;16.00;15.81;15.60;14.99;
Municipios;0604;Fuentidueña de Tajo;13.72;13.68;13.69;13.58;
Municipios;0611;Galapagar;16.69;16.18;15.53;15.22;
Municipios;0626;Garganta de los Montes;7.96;9.25;9.09;9.55;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;12.62;11.78;10.70;10.82;
Municipios;0647;Gascones;14.20;14.66;15.57;15.86;
Municipios;0650;Getafe;15.81;15.66;15.43;15.34;
Municipios;0663;Griñón;16.95;16.63;16.13;15.72;
Municipios;0679;Guadalix de la Sierra;16.72;16.49;15.99;15.35;
Municipios;0685;Guadarrama;16.09;15.75;15.17;14.76;
Municipios;0698;Hiruela (La);4.62;8.22;10.53;6.76;
Municipios;0702;Horcajo de la Sierra-Aoslos;15.13;14.20;12.56;13.25;
Municipios;0719;Horcajuelo de la Sierra;11.24;12.26;13.76;12.96;
Municipios;0724;Hoyo de Manzanares;15.78;15.30;14.99;14.42;
Municipios;0730;Humanes de Madrid;21.88;21.43;20.49;19.40;
Municipios;0745;Leganés;14.65;14.35;13.93;13.57;
