Serie;Codigo_municipio;Nombre;2023
Comunidad de Madrid;;Comunidad de Madrid;18.43;
Zonas Estadísticas;01;Municipio de Madrid ;20.18;
Zonas Estadísticas;02;Norte Metropolitano ;15.52;
Zonas Estadísticas;03;Este Metropolitano  ;16.23;
Zonas Estadísticas;04;Sur Metropolitano   ;18.64;
Zonas Estadísticas;05;Oeste Metropolitano ;15.85;
Zonas Estadísticas;06;Sierra Norte        ;17.77;
Zonas Estadísticas;07;Nordeste Comunidad  ;11.87;
Zonas Estadísticas;08;Sudeste Comunidad   ;15.45;
Zonas Estadísticas;09;Sudoeste Comunidad  ;12.50;
Zonas Estadísticas;10;Sierra Sur          ;19.47;
Zonas Estadísticas;11;Sierra Central      ;15.72;
Municipios;0014;Acebeda (La);50.75;
Municipios;0029;Ajalvir;11.49;
Municipios;0035;Alameda del Valle;25.09;
Municipios;0040;Alamo (El);18.37;
Municipios;0053;Alcalá de Henares;19.45;
Municipios;0066;Alcobendas;17.31;
Municipios;0072;Alcorcón;22.58;
Municipios;0088;Aldea del Fresno;19.60;
Municipios;0091;Algete;14.39;
Municipios;0105;Alpedrete;14.32;
Municipios;0112;Ambite;20.58;
Municipios;0127;Anchuelo;13.71;
Municipios;0133;Aranjuez;17.55;
Municipios;0148;Arganda del Rey;13.48;
Municipios;0151;Arroyomolinos;7.09;
Municipios;0164;Atazar (El);22.12;
Municipios;0170;Batres;15.68;
Municipios;0186;Becerril de la Sierra;16.93;
Municipios;0199;Belmonte de Tajo;18.02;
Municipios;0210;Berrueco (El);23.14;
Municipios;0203;Berzosa del Lozoya;28.31;
Municipios;0225;Boadilla del Monte;11.57;
Municipios;0231;Boalo (El);12.85;
Municipios;0246;Braojos;18.87;
Municipios;0259;Brea de Tajo;28.60;
Municipios;0262;Brunete;13.55;
Municipios;0278;Buitrago del Lozoya;19.09;
Municipios;0284;Bustarviejo;16.35;
Municipios;0297;Cabanillas de la Sierra;16.44;
Municipios;0301;Cabrera (La);16.84;
Municipios;0318;Cadalso de los Vidrios;22.19;
Municipios;0323;Camarma de Esteruelas;11.86;
Municipios;0339;Campo Real;13.47;
Municipios;0344;Canencia;28.66;
Municipios;0357;Carabaña;17.54;
Municipios;0360;Casarrubuelos;11.81;
Municipios;0376;Cenicientos;27.06;
Municipios;0382;Cercedilla;17.96;
Municipios;0395;Cervera de Buitrago;29.88;
Municipios;0513;Chapinería;16.44;
Municipios;0528;Chinchón;19.88;
Municipios;0409;Ciempozuelos;15.43;
Municipios;0416;Cobeña;9.97;
Municipios;0468;Collado Mediano;15.37;
Municipios;0474;Collado Villalba;15.42;
Municipios;0455;Colmenar Viejo;14.01;
Municipios;0437;Colmenar de Oreja;19.01;
Municipios;0421;Colmenar del Arroyo;19.40;
Municipios;0442;Colmenarejo;13.27;
Municipios;0480;Corpa;16.83;
Municipios;0493;Coslada;22.75;
Municipios;0506;Cubas de la Sagra;11.21;
Municipios;0534;Daganzo de Arriba;8.57;
Municipios;0549;Escorial (El);19.51;
Municipios;0552;Estremera;23.81;
Municipios;0565;Fresnedillas de la Oliva;13.79;
Municipios;0571;Fresno de Torote;14.35;
Municipios;0587;Fuenlabrada;17.21;
Municipios;0590;Fuente el Saz de Jarama;14.55;
Municipios;0604;Fuentidueña de Tajo;20.04;
Municipios;0611;Galapagar;14.60;
Municipios;0626;Garganta de los Montes;21.48;
Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;22.42;
Municipios;0647;Gascones;16.30;
Municipios;0650;Getafe;19.51;
Municipios;0663;Griñón;16.31;
Municipios;0679;Guadalix de la Sierra;15.12;
Municipios;0685;Guadarrama;18.02;
Municipios;0698;Hiruela (La);32.43;
Municipios;0702;Horcajo de la Sierra-Aoslos;20.09;
Municipios;0719;Horcajuelo de la Sierra;26.85;
Municipios;0724;Hoyo de Manzanares;15.70;
Municipios;0730;Humanes de Madrid;10.61;
Municipios;0745;Leganés;22.47;
Municipios;0758;Loeches;9.00;
Municipios;0761;Lozoya;27.86;
Municipios;9015;Lozoyuela-Navas-Sieteiglesias;19.35;
Municipios;0783;Madarcos;27.78;
Municipios;0796;Madrid;20.18;
Municipios;0800;Majadahonda;18.14;
