Serie;Codigo_municipio;Nombre;2023
Municipios;0698;Hiruela (La);14.04;12.31;4.11;02.63;
Municipios;0702;Horcajo de la Sierra0Aoslos;4.83;11.18;17.75;17.59;
Municipios;0719;Horcajuelo de la Sierra;3.49;19.10;2.83;00.92;
Municipios;0724;Hoyo de Manzanares;1.13;1.64;1.72;1.74;
Municipios;0730;Humanes de Madrid;00.21;00.08;0.39;0.36;
Municipios;0745;Leganés;0.66;01.27;00.30;1.52;
Municipios;0758;Loeches;1.21;0.21;0.89;1.76;
Municipios;0761;Lozoya;00.17;3.28;0.17;3.50;
Municipios;9015;Lozoyuela0Navas0Sieteiglesias;3.16;5.37;3.26;1.03;
Municipios;0783;Madarcos;2.08;16.33;10.53;14.29;
Municipios;0796;Madrid;2.10;01.72;00.32;2.24;
Municipios;0800;Majadahonda;0.46;0.02;0.31;0.61;
Municipios;0822;Manzanares el Real;1.09;3.21;0.61;1.26;
Municipios;0838;Meco;2.55;1.98;1.60;1.66;
Municipios;0843;Mejorada del Campo;1.57;0.14;0.44;1.50;
Municipios;0856;Miraflores de la Sierra;4.16;3.55;1.81;4.22;
Municipios;0869;Molar (El);3.90;0.19;1.42;3.65;
Municipios;0875;Molinos (Los);1.00;3.74;3.41;1.81;
Municipios;0881;Montejo de la Sierra;3.12;02.20;4.78;1.61;
Municipios;0894;Moraleja de Enmedio;1.25;2.62;1.63;1.53;
Municipios;0908;Moralzarzal;2.36;1.97;2.23;1.46;
Municipios;0915;Morata de Tajuña;2.13;0.78;0.63;1.60;
Municipios;0920;Móstoles;0.54;00.80;00.05;0.99;
Municipios;0936;Navacerrada;4.00;4.56;0.06;1.82;
Municipios;0941;Navalafuente;4.28;4.96;1.20;4.17;
Municipios;0954;Navalagamella;1.03;2.81;4.91;5.87;
Municipios;0967;Navalcarnero;2.34;2.37;2.16;1.90;
Municipios;0973;Navarredonda y San Mamés;0.00;9.30;1.42;6.99;
Municipios;0992;Navas del Rey;1.64;3.10;2.22;3.77;
Municipios;1006;Nuevo Baztán;2.84;3.47;3.17;3.43;
Municipios;1013;Olmeda de las Fuentes;00.57;5.49;4.11;6.58;
Municipios;1028;Orusco de Tajuña;4.10;00.31;3.95;5.96;
Municipios;1049;Paracuellos de Jarama;2.56;1.45;1.31;1.49;
Municipios;1065;Parla;2.58;02.20;00.25;2.02;
Municipios;1071;Patones;00.37;02.97;1.91;6.19;
Municipios;1087;Pedrezuela;4.38;0.29;2.06;1.53;
Municipios;1090;Pelayos de la Presa;3.08;5.16;2.10;3.10;
